time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
105.4127,0.385,s,10keV,4.94523957367803e-05,6.3842863092776e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
106.0598,0.262,s,10keV,5.5968364894037e-05,8.51834499137491e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
106.6563,0.355,s,10keV,4.86495111071365e-05,7.40441737491736e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
107.2346,0.2858,s,10keV,5.79315483151253e-05,8.63593520040425e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
107.8171,0.3417,s,10keV,3.79293149494504e-05,5.70713151195407e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
108.4419,0.3145,s,10keV,3.47229076712654e-05,5.17619032843884e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
109.0032,0.2887,s,10keV,3.79394334199378e-05,5.65568336262972e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
109.6215,0.3643,s,10keV,2.87291637059249e-05,4.37255602259088e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
110.3106,0.3248,s,10keV,4.16462107462479e-05,6.33852391373363e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
110.9158,0.3482,s,10keV,4.95363196320081e-05,7.38444737009551e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
111.5122,0.37,s,10keV,4.02609872017743e-05,6.00175834222254e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
112.2697,0.4363,s,10keV,3.06310096197429e-05,4.66201574548395e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
113.0839,0.3779,s,10keV,2.22778403073804e-05,3.46246795814597e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
113.769,0.3282,s,10keV,1.64370240024567e-05,2.55467489699866e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
114.4907,0.3952,s,10keV,1.45228367127585e-05,2.16493864325853e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
114.52999877929688,5.0,s,uvot-white,17.490795135498047,0.20985418558120728,mag,Vega,y,n,2.575641872079894,15.715153263418154,0.20985418558120728,1.8791651235904148,0.36321038651513426,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",
115.2112,0.4303,s,10keV,2.05992804665127e-05,3.20158237068625e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
115.9673,0.3895,s,10keV,3.27470237516504e-05,4.98407063217349e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
116.8137,0.4569,s,10keV,2.21573832831986e-05,3.30303083546538e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
117.7475,0.4888,s,10keV,1.82997257333973e-05,2.78520429003643e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
118.5147,0.3646,s,10keV,2.08555328729264e-05,3.10896179290608e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
119.2369,0.4095,s,10keV,1.73129505209113e-05,2.58086440828887e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
120.1011,0.4548,s,10keV,1.65817649320896e-05,2.47186547171201e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
120.789,0.3233,s,10keV,2.25131252078958e-05,3.42648095124489e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
121.6376,0.5253,s,10keV,1.31774841087665e-05,1.96438501098543e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
122.5001,0.4909,s,10keV,1.05055017288866e-05,1.59892938249386e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
123.4669,0.4759,s,10keV,1.05256492395802e-05,1.56907249129957e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
124.336,0.4411,s,10keV,1.530681611287e-05,2.28180734337543e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
124.54000091552734,4.995002746582031,s,uvot-white,17.56376075744629,0.2178632616996765,mag,Vega,y,n,2.575641872079894,15.788118885366396,0.2178632616996765,1.75702804975647,0.35256433389640995,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",
125.226,0.663,s,10keV,1.18590208247507e-05,1.76783998171261e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
126.55,0.661,s,10keV,1.39154369728858e-05,2.0743924876127e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
127.675,0.5635,s,10keV,1.96595570958328e-05,2.93067624938989e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
128.777,0.678,s,10keV,1.37354233239129e-05,2.13478736087066e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
130.046,0.714,s,10keV,1.17138622878469e-05,1.74620095029202e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
131.249,0.621,s,10keV,1.22064104881728e-05,1.85780642847572e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
132.679,0.809,s,10keV,7.30062566691277e-06,1.08831399269034e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
134.075,0.742,s,10keV,6.50284424243507e-06,9.69387678988561e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
134.5500030517578,4.9949951171875,s,uvot-white,16.896963119506836,0.1440691500902176,mag,Vega,y,n,2.575641872079894,15.121321247426943,0.1440691500902176,3.2471155984917175,0.43086818185601927,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",
135.543,0.726,s,10keV,5.37120567068311e-06,8.00692720331648e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
136.755,0.663,s,10keV,5.75815272422082e-06,8.58375481220034e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
138.167,0.857,s,10keV,3.94759395892376e-06,5.88473041496362e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
140.117,1.092,s,10keV,3.26414083538731e-06,4.86589827476775e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
141.551,0.918,s,10keV,3.58311735614185e-06,5.45347767693755e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
143.588,1.119,s,10keV,3.17672645530797e-06,5.04287530031321e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
