time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
169.0,0.0,s,uvot-white,17.09,0.03,mag,Vega,y,n,0.15716440981649832,17.7328355901835,0.03,0.2930164570337106,0.008096343911613029,mJy,1.0,y,Swift,UVOT,Dainotti2024;Michal,
304.0,0.0,s,g,16.4,0.4,mag,AB,y,n,0.11305409453448285,16.286945905465515,0.4,1.1098080910893053,0.40886841066022606,mJy,1.0,n,MITSuME(50cm),Alta-U6,Dainotti2024;30161,
304.0,0.0,s,Ic,15.0,0.2,mag,AB,y,n,0.047757222889829004,14.952242777110172,0.2,3.794277915833204,0.6989318214139243,mJy,1.0,y,MITSuME(50cm),Alta-U6,Dainotti2024;30161,
304.0,0.0,s,Rc,15.3,0.1,mag,AB,y,n,0.07477619247376341,15.225223807526238,0.1,2.9507792845280334,0.27177681573079543,mJy,1.0,y,MITSuME(50cm),Alta-U6,Dainotti2024;30161,
432.0,0.0,s,uvot-u,20.02,0.0,mag,Vega,y,y,0.15131270353222745,20.888687296467772,,0.016015899329849356,,mJy,1.0,n,Swift,UVOT,Dainotti2024;Michal,
658.0,0.0,s,uvot-b,17.69,0.12,mag,Vega,y,n,0.12190352266181106,17.438096477338192,0.12,0.38440378740350034,0.04248587666715611,mJy,1.0,y,Swift,UVOT,Dainotti2024;Michal,
721.0,0.0,s,R,15.2,0.0,mag,Vega,y,y,0.070471163315634,15.305528836684365,,2.7404047665295694,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;30173,
732.5,0.0,s,uvot-v,16.74,0.14,mag,Vega,y,n,0.09519772267853692,16.63480227732146,0.14,0.8055738091683945,0.10387452568066423,mJy,1.0,n,Swift,UVOT,Dainotti2024;Michal,
739.5,0.0,s,uvot-white,17.92,0.07,mag,Vega,y,n,0.15716440981649832,18.562835590183504,0.07,0.13642438756826306,0.008795605311794692,mJy,1.0,y,Swift,UVOT,Dainotti2024;Michal,
1575.0,0.0,s,r,16.97,0.01,mag,AB,y,n,0.08133001074497455,16.888669989255025,0.01,0.6376146004425509,0.005872647496217491,mJy,1.0,n,2.16m,BFOSC,Dainotti2024;30162,
2796.5,0.0,s,uvot-uvw1,19.37,0.0,mag,Vega,y,y,0.2126351312446706,20.66736486875533,,0.019637233373475532,,mJy,1.0,n,Swift,UVOT,Dainotti2024;Michal,
2865.0,0.0,s,uvot-u,19.59,0.0,mag,Vega,y,y,0.15131270353222745,20.458687296467772,,0.02379859565750378,,mJy,1.0,n,Swift,UVOT,Dainotti2024;Michal,
3242.0,0.0,s,Ic,17.73,0.1,mag,AB,y,n,0.047757222889829004,17.682242777110172,0.1,0.3069934702043741,0.028275143525564147,mJy,1.0,n,MURIKABUSHI(1m),Tricolor,Dainotti2024;30169,
3242.0,0.0,s,Rc,18.19,0.04,mag,AB,y,n,0.07477619247376341,18.115223807526238,0.04,0.2060329713737126,0.007590535176806074,mJy,1.0,n,MURIKABUSHI(1m),Tricolor,Dainotti2024;30169,
3242.0,0.0,s,g,19.41,0.14,mag,AB,y,n,0.11305409453448285,19.296945905465517,0.14,0.06938217127705436,0.008946467784917882,mJy,1.0,n,MURIKABUSHI(1m),Tricolor,Dainotti2024;30169,
