time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
73.0,0.0,s,58767.19248842593,G,16.9,0.0,magnitude,Vega,y,y,0.04779578490889,17.05220421509111,,0.548459499333702,,mJy,1.0,n,MASTER-IAC,Apogee-ALTA-U16M,Dainotti2024;25990,orig_band=CR,
73.0,0.0,s,58767.19248842593,G,16.5,0.0,magnitude,Vega,y,y,0.04779578490889,16.65220421509111,,0.7927651729803309,,mJy,1.0,n,MASTER-IAC,Apogee-ALTA-U16M,Dainotti2024;25990,orig_band=CR,
75.0,,s,58767.192511574074,w,20.2,0.19,magnitude,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN25988,,
95.0,0.0,s,58767.19274305556,G,16.3,0.0,magnitude,Vega,y,y,0.04779578490889,16.45220421509111,,0.9531133724775733,,mJy,1.0,n,MASTER-OAFA,Apogee-ALTA-U16M,Dainotti2024;25990,orig_band=CR,
98.0,0.0,s,58767.19277777778,G,18.1,0.0,magnitude,Vega,y,y,0.04779578490889,18.252204215091112,,0.18161200910214859,,mJy,1.0,n,MASTER-IAC,Apogee-ALTA-U16M,Dainotti2024;25990,orig_band=CR,
98.0,0.0,s,58767.19277777778,G,17.7,0.0,magnitude,Vega,y,y,0.04779578490889,17.85220421509111,,0.26250922080131756,,mJy,1.0,n,MASTER-IAC,Apogee-ALTA-U16M,Dainotti2024;25990,orig_band=CR,
108.829,24.488,s,58767.19290311343,10keV,2.09309376604673e-07,4.6899428642361e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
125.0,0.0,s,58767.19309027778,G,17.6,0.0,magnitude,Vega,y,y,0.04779578490889,17.752204215091112,,0.2878356368951812,,mJy,1.0,n,MASTER-IAC,Apogee-ALTA-U16M,Dainotti2024;25990,orig_band=CR,
125.0,0.0,s,58767.19309027778,G,17.0,0.0,magnitude,Vega,y,y,0.04779578490889,17.15220421509111,,0.5002010083400504,,mJy,1.0,n,MASTER-IAC,Apogee-ALTA-U16M,Dainotti2024;25990,orig_band=CR,
130.0,0.0,s,58767.19314814815,G,17.2,0.0,magnitude,Vega,y,y,0.04779578490889,17.35220421509111,,0.41604907700627974,,mJy,1.0,n,MASTER-OAFA,Apogee-ALTA-U16M,Dainotti2024;25990,orig_band=CR,
153.0,0.0,s,58767.19341435185,uvot-white,20.27,0.16,magnitude,Vega,y,n,0.08617284263196387,20.983827157368037,0.16,0.014672204987711686,0.0021621760311077,mJy,1.0,n,Swift,UVOT,Dainotti2024;26002,,
161.327,29.347,s,58767.193510729165,10keV,2.61767828548524e-07,5.8714152991495e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
163.0,0.0,s,58767.19353009259,G,16.26,0.0,magnitude,Vega,y,y,0.04779578490889,16.412204215091112,,0.9888822074416179,,mJy,1.0,n,MASTER-OAFA,Apogee-ALTA-U16M,Dainotti2024;25989,orig_band=unfiltered,
164.0,0.0,s,58767.19354166667,G,16.2,0.0,magnitude,Vega,y,y,0.04779578490889,16.35220421509111,,1.0450680313741572,,mJy,1.0,n,MASTER-OAFA,Apogee-ALTA-U16M,Dainotti2024;25990,orig_band=CR,
174.0,0.0,s,58767.193657407406,G,17.8,0.0,magnitude,Vega,y,y,0.04779578490889,17.95220421509111,,0.239411254801675,,mJy,1.0,n,MASTER-IAC,Apogee-ALTA-U16M,Dainotti2024;25990,orig_band=CR,
174.0,0.0,s,58767.193657407406,G,17.2,0.0,magnitude,Vega,y,y,0.04779578490889,17.35220421509111,,0.41604907700627974,,mJy,1.0,n,MASTER-IAC,Apogee-ALTA-U16M,Dainotti2024;25990,orig_band=CR,
215.258,25.609,s,58767.194134930556,10keV,5.00684268941575e-07,1.09365364195185e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
