time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
142.0,,s,55863.40766203704,R,19.5,,magnitude,,n,y,,,,,,,1.0,n,,Super-LOTIS,GCN12514,,
551.0,,s,55863.41239583334,Ks,15.7,,magnitude,Vega,n,y,,,,,,,1.0,n,,PAIRITEL 1.3m,GCN12508,,
551.0,,s,55863.41239583334,J,17.9,,magnitude,Vega,n,y,,,,,,,1.0,n,,PAIRITEL 1.3m,GCN12508,,
551.0,,s,55863.41239583334,H,16.6,,magnitude,Vega,n,y,,,,,,,1.0,n,,PAIRITEL 1.3m,GCN12508,,
908.0,,s,55863.41652777778,R,21.8,,magnitude,,n,y,,,,,,,1.0,n,,Faulkes Telescope North,GCN12501,,
1118.0,,s,55863.418958333335,i,20.5,,magnitude,,n,y,,,,,,,1.0,n,,Faulkes Telescope North,GCN12501,,
1837.0,,s,55863.4272800926,H,17.5,,magnitude,Vega,n,y,,,,,,,1.0,n,,PAIRITEL 1.3m,GCN12508,,
1837.0,,s,55863.4272800926,Ks,16.6,,magnitude,Vega,n,y,,,,,,,1.0,n,,PAIRITEL 1.3m,GCN12508,,
1837.0,,s,55863.4272800926,J,18.5,,magnitude,Vega,n,y,,,,,,,1.0,n,,PAIRITEL 1.3m,GCN12508,,
3069.0,,s,55863.44153935186,R,19.6,,magnitude,,n,y,,,,,,,1.0,n,,Xinglong TNT,GCN12503,,
3882.529,324.614,s,55863.450955196764,10keV,1.35008966646886e-08,3.55091139569072e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
4538.28,368.579,s,55863.458544907415,10keV,1.23320453811403e-08,3.23031387240897e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
5463.988,624.834,s,55863.46925912037,10keV,9.93381363311764e-09,2.21663932188972e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
10757.836,1413.976,s,55863.53053050926,10keV,5.32078928515661e-09,1.1324580829955e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
18015.353,5320.777,s,55863.61452954861,10keV,2.08835400209706e-09,5.26186754180385e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
26599.0,,s,55863.71387731482,Rc,22.0,,magnitude,,n,y,,,,,,,1.0,n,,MITSuME/Murikabushi 1m,GCN12511,,
26599.0,,s,55863.71387731482,Ic,20.7,,magnitude,,n,y,,,,,,,1.0,n,,MITSuME/Murikabushi 1m,GCN12511,,
26599.0,,s,55863.71387731482,g,22.6,,magnitude,,n,y,,,,,,,1.0,n,,MITSuME/Murikabushi 1m,GCN12511,,
40048.541,28361.61,s,55863.86954329861,10keV,8.39986240838701e-10,2.25434858652153e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
131395.161,82463.576,s,55864.92679584491,10keV,2.25776327226276e-10,8.27624435480412e-11,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
