time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
34699.0,,s,60672.401608796295,r,18.62,0.06,magnitude,,n,n,,,,,,,1.0,n,,LCOGT 0.4m,GCN38692,,
36423.0,,s,60672.4215625,i,18.31,0.09,magnitude,,n,n,,,,,,,1.0,n,,LCOGT 0.4m,GCN38692,,
37126.0,,s,60672.42969907408,g,19.4,0.06,magnitude,,n,n,,,,,,,1.0,n,,LCOGT 0.4m,GCN38692,,
46377.0,,s,60672.536770833336,R,19.2,0.04,magnitude,AB,n,n,,,,,,,1.0,n,,TRT 0.7m,GCN38687,,
51031.0,,s,60672.590636574074,r,19.62,0.05,magnitude,,n,n,,,,,,,1.0,n,,LCOGT 1m,GCN38692,,
54697.0,,s,60672.63306712963,B,21.35,0.03,magnitude,,n,n,,,,,,,1.0,n,,LCOGT 1-m Sinistro,GCN38702,,
57183.0,,s,60672.661840277775,Mephisto-i,20.2,0.1,magnitude,,n,n,,,,,,,1.0,n,,Mephisto 1.6m,GCN38739,,
63844.0,,s,60672.73893518518,r,20.05,0.1,magnitude,AB,n,n,,,,,,,1.0,n,,GROWTH-India Telescope (GIT),GCN38694,,
110108.0,,s,60673.27439814815,r,20.7,0.1,magnitude,AB,n,n,,,,,,,1.0,n,,VLT UT3/X-shooter acquisition camera,GCN38704,,
167014.0,,s,60673.93303240741,R,20.97,0.06,magnitude,,n,n,,,,,,,1.0,n,,SAO RAS Zeiss-1000 1-m,GCN38733,,
237012.0,,s,60674.74319444445,R,21.23,0.05,magnitude,,n,n,,,,,,,1.0,n,,DFOT 1.3m,GCN38816,,
