time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
0.0,,s,R,21.0,,mag,,n,y,,,,,,,1.0,n,,Nainital 1.0-m / Calar Alto 1.23-m,GCN1120,
9552.0,,s,4.8GHz,0.23,0.04,mJy,,n,n,,,,,,,1.0,n,,WSRT,GCN1124,
17520.0,,s,K,19.5,0.5,mag,,n,y,,,,,,,1.0,n,,Calar Alto 3.5m/Omega-Cass,GCN1142,
32700.0,,s,15GHz,0.4,,mJy,,n,y,,,,,,,1.0,n,,Ryle Telescope,GCN1121,
46704.0,,s,K,18.0,,mag,,n,y,,,,,,,1.0,n,,MDM 1.3m,GCN1126,
55344.0,,s,Ic,20.5,,mag,,n,y,,,,,,,1.0,n,,MDM 2.4m,GCN1127,
98544.0,,s,4.8GHz,0.2,0.04,mJy,,n,n,,,,,,,1.0,n,,WSRT,GCN1124,
99840.0,,s,G,19.5,0.5,mag,,n,y,,,,,,,1.0,n,,Klet 0.57m/SBIG ST-8,GCN1144,
123600.0,,s,R,23.61,,mag,,n,y,,,,,,,1.0,n,,WIYN 3.5m,GCN1140,
296400.0,,s,R,23.28,,mag,,n,y,,,,,,,1.0,n,,WIYN 3.5m,GCN1140,
814800.0,,s,R,22.9,,mag,,n,y,,,,,,,1.0,n,,Palomar 60-inch,GCN1137,
834672.0,,s,I,22.5,,mag,,n,n,,,,,,,1.0,n,,MDM 2.4m,GCN1139,
974520.0,,s,K,20.1,,mag,,n,y,,,,,,,1.0,n,,TNG/NICS,GCN1146,
1082550.0,,s,z,22.5,,mag,,n,y,,,,,,,1.0,n,,KPNO 4-m MARS,GCN1141,
1676160.0,216000.0,s,4.86GHz,0.121,0.019,mJy,,n,n,,,,,,,1.0,n,VLA,,"Chandra & Frail 2012, ApJ, 746, 156 (rssgrbag)",
2047680.0,120960.0,s,8.46GHz,0.139,0.009,mJy,,n,n,,,,,,,1.0,n,VLA,,"Chandra & Frail 2012, ApJ, 746, 156 (rssgrbag)",
3666000.0,,s,V,26.2,,mag,,n,n,,,,,,,1.0,n,,HST/STIS,GCN1268,
