time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
37431.0,,s,60878.60625,uvot-u,21.55,,magnitude,AB,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN41139,,
70470.0,,s,60878.988645833335,g,22.7,,magnitude,AB,n,y,,,,,,,1.0,n,,LT/IO:O,GCN41143,,
70470.0,,s,60878.988645833335,r,22.9,,magnitude,AB,n,y,,,,,,,1.0,n,,LT/IO:O,GCN41143,,
70470.0,,s,60878.988645833335,i,22.9,0.3,magnitude,AB,n,n,,,,,,,1.0,n,,LT/IO:O,GCN41143,,
70470.0,,s,60878.988645833335,z,21.9,0.2,magnitude,AB,n,n,,,,,,,1.0,n,,LT/IO:O,GCN41143,,
