time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
57.41,0.0,s,G,18.339,0.295,mag,AB,y,n,0.16117795053663994,18.17782204946336,0.295,0.1944900684306329,0.05284393201184452,mJy,1.0,n,FRAM-G2(25cm),CCD,Dainotti2024;arXiv2211.10036,orig_band=clear
83.77,0.0,s,G,18.38,0.0,mag,AB,y,y,0.16117795053663994,18.21882204946336,,0.18728259965054878,,mJy,1.0,n,FRAM-G2(25cm),CCD,Dainotti2024;arXiv2211.10036,orig_band=clear
134.9,0.0,s,G,19.101,0.421,mag,AB,y,n,0.16117795053663994,18.93982204946336,0.421,0.09640452721807706,0.03738136923218093,mJy,1.0,n,FRAM-G2(25cm),CCD,Dainotti2024;arXiv2211.10036,orig_band=clear
164.26,0.0,s,G,18.036,0.251,mag,AB,y,n,0.16117795053663994,17.87482204946336,0.251,0.25709724871062517,0.05943562455001917,mJy,1.0,n,FRAM-G2(25cm),CCD,Dainotti2024;arXiv2211.10036,orig_band=clear
190.23,0.0,s,G,18.034,0.253,mag,AB,y,n,0.16117795053663994,17.87282204946336,0.253,0.25757127580553973,0.060019673741393324,mJy,1.0,n,FRAM-G2(25cm),CCD,Dainotti2024;arXiv2211.10036,orig_band=clear
241.19,0.0,s,G,18.269,0.252,mag,AB,y,n,0.16117795053663994,18.10782204946336,0.252,0.2074423526059207,0.04814748981161356,mJy,1.0,n,FRAM-G2(25cm),CCD,Dainotti2024;arXiv2211.10036,orig_band=clear
342.39,0.0,s,G,18.563,0.247,mag,AB,y,n,0.16117795053663994,18.40182204946336,0.247,0.15823313371895403,0.03599731118599691,mJy,1.0,n,FRAM-G2(25cm),CCD,Dainotti2024;arXiv2211.10036,orig_band=clear
447.52,0.0,s,G,18.775,0.299,mag,AB,y,n,0.16117795053663994,18.61382204946336,0.299,0.13016596101837866,0.03584629689415707,mJy,1.0,n,FRAM-G2(25cm),CCD,Dainotti2024;arXiv2211.10036,orig_band=clear
601.91,0.0,s,G,18.665,0.239,mag,AB,y,n,0.16117795053663994,18.50382204946336,0.239,0.14404474832724745,0.03170815774526134,mJy,1.0,n,FRAM-G2(25cm),CCD,Dainotti2024;arXiv2211.10036,orig_band=clear
1047.45,0.0,s,G,19.226,0.227,mag,AB,y,n,0.16117795053663994,19.06482204946336,0.227,0.08592062532345142,0.017963831235385943,mJy,1.0,n,FRAM-G2(25cm),CCD,Dainotti2024;arXiv2211.10036,orig_band=clear
2273.47,0.0,s,R,19.927,0.346,mag,AB,y,n,0.13029978087980817,19.79670021912019,0.346,0.04378709780699351,0.013953974984738405,mJy,1.0,n,FRAM-G2(25cm),CCD,Dainotti2024;arXiv2211.10036,
3045.0,0.0,s,uvot-white,20.0,0.0,mag,Vega,y,y,0.29059387127572733,20.509406128724272,,0.02271244022967805,,mJy,1.0,n,Swift,UVOT,Dainotti2024;29071,
3195.0,,s,R,20.65,,mag,,n,y,,,,,,,1.0,n,,VIRT 0.5m,GCN29674,
3229.0,0.0,s,uvot-u,19.3,0.0,mag,Vega,y,y,0.27977418261529713,20.0402258173847,,0.03498935381278971,,mJy,1.0,n,Swift,UVOT,Dainotti2024;29071,
3354.5,0.0,s,uvot-white,20.7,0.0,mag,Vega,y,y,0.29059387127572733,21.20940612872427,,0.011919658073012117,,mJy,1.0,n,Swift,UVOT,Dainotti2024;29071,
3434.0,0.0,s,uvot-b,19.9,0.0,mag,Vega,y,y,0.2253971914748689,19.54460280852513,,0.05523128219621723,,mJy,1.0,n,Swift,UVOT,Dainotti2024;29071,
3600.0,0.0,s,R,20.6,0.0,mag,Vega,y,y,0.13029978087980817,20.64570021912019,,0.020033007852758695,,mJy,1.0,n,0.5m,FLI-CCD,Dainotti2024;Brice(29674),
3845.0,0.0,s,uvot-uvw2,19.7,0.0,mag,Vega,y,y,0.515754820240959,20.914245179759043,,0.01564329290140871,,mJy,1.0,n,Swift,UVOT,Dainotti2024;29071,
4050.0,0.0,s,uvot-v,19.1,0.0,mag,Vega,y,y,0.17601869788515653,18.913981302114845,,0.09872649708108111,,mJy,1.0,n,Swift,UVOT,Dainotti2024;29071,
4242.5,0.0,s,uvot-uvm2,19.3,0.0,mag,Vega,y,y,0.5513945941967902,20.438605405803212,,0.02424287301218191,,mJy,1.0,n,Swift,UVOT,Dainotti2024;29071,
7882.0,,s,r,21.81,0.05,mag,AB,n,n,,,,,,,1.0,n,,VLT UT3/X-shooter acquisition camera,GCN29066,
8049.0,0.0,s,r,21.81,0.05,mag,AB,y,n,0.150377574037743,21.659622425962255,0.05,0.00787367126497646,0.00036259596163740735,mJy,1.0,n,VLT-UT3-Melipal,FORS1,Dainotti2024;29066,
54804.0,,s,R,19.8,,mag,,n,y,,,,,,,1.0,n,,Zeiss-1000,GCN29210,
150002.0,,s,R,21.9,,mag,,n,y,,,,,,,1.0,n,,Zeiss-2000,GCN29210,
219182.0,,s,R,22.1,,mag,,n,y,,,,,,,1.0,n,,AZT-33IK,GCN29210,
