time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
38.0,,s,56795.38777777778,Rc,18.3,,magnitude,,n,n,,,,,,,1.0,n,,GORT 14-inch (Skynet),GCN16304,,
75.2096,0.4357,s,56795.38820844445,10keV,0.000135907365514472,2.27385267639108e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
75.9866,0.4276,s,56795.3882174375,10keV,0.000142550349644989,2.3172846697264e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
76.0,,s,56795.3882175926,w,19.6,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN16298,,
76.7908,0.4436,s,56795.388226745374,10keV,0.000158391100307975,2.66523500322412e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
77.6759,0.4623,s,56795.38823698959,10keV,0.000166185228904385,2.64329932858989e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
78.5343,0.4134,s,56795.38824692477,10keV,0.000159253862709277,2.51939791679074e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
79.2636,0.3886,s,56795.388255365746,10keV,0.000145057961483762,2.45773006586924e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
80.1292,0.477,s,56795.38826538426,10keV,0.000110048863390776,1.74948909078794e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
81.0341,0.4799,s,56795.388275857644,10keV,0.000122542066261169,1.94255390682885e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
81.8656,0.4413,s,56795.38828548149,10keV,0.000130016575573235,2.01643624722853e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
82.5968,0.3789,s,56795.388293944445,10keV,0.000115297953401044,1.77512799587318e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
83.3614,0.3857,s,56795.38830279398,10keV,8.78302723392181e-05,1.33038408665195e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
84.325,0.608,s,56795.388313946765,10keV,6.21228741583307e-05,9.48604001469244e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
85.582,0.701,s,56795.38832849537,10keV,5.77428521879534e-05,8.94655801011568e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
86.83,0.889,s,56795.38834293982,10keV,4.74654122651276e-05,7.49020824502659e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
87.0,,s,56795.38834490741,uvot-u,21.6,,magnitude,Vega,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN16303,,
88.36,0.641,s,56795.388360648154,10keV,4.77626787578915e-05,7.36375289025217e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
89.623,0.679,s,56795.38837526621,10keV,3.84330454570869e-05,5.78703250284951e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
91.034,1.027,s,56795.388391597226,10keV,2.0106808581426e-05,3.08677541175133e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
93.04,0.979,s,56795.38841481482,10keV,1.81904871083842e-05,2.84841993863948e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
94.58,0.792,s,56795.388432638894,10keV,2.30334260248895e-05,3.45343511443086e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
96.269,1.029,s,56795.3884521875,10keV,1.95892040576698e-05,3.06287166574827e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
98.841,1.544,s,56795.38848195602,10keV,1.1226359593502e-05,1.68019554581573e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
101.599,1.365,s,56795.38851387732,10keV,1.13279953617978e-05,1.69482886617848e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
104.417,1.816,s,56795.38854649306,10keV,7.73388465223465e-06,1.15659825907585e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
108.03,2.225,s,56795.38858831019,10keV,6.50206884465362e-06,9.92937530577804e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
112.322,2.114,s,56795.388637986114,10keV,8.58370499162793e-06,1.28258080861391e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
115.963,1.971,s,56795.38868012732,10keV,7.6700549791692e-06,1.39981258709715e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
120.305,2.576,s,56795.38873038195,10keV,5.83267143866521e-06,1.1771919250553e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
126.989,4.108,s,56795.38880774306,10keV,3.21010226733144e-06,5.86735066797036e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
132.978,2.359,s,56795.38887706019,10keV,4.18894637865192e-06,7.53250370612776e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
137.32,2.047,s,56795.388927314816,10keV,3.8506847627634e-06,7.03864964448865e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
142.008,2.643,s,56795.38898157408,10keV,2.67397073126666e-06,5.05009143652394e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
147.258,3.215,s,56795.38904233796,10keV,1.74971143010392e-06,3.19927982387793e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
151.5,0.0,s,56795.38909143519,uvot-white,20.7,0.0,magnitude,Vega,y,y,0.08690638944828243,21.41309361055172,,0.009880724829332983,,mJy,1.0,n,Swift,UVOT,Dainotti2024;16303,,
153.643,3.169,s,56795.38911623843,10keV,1.41719793089729e-06,2.59142499042954e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
182.311,13.127,s,56795.389448043985,10keV,1.26596113708308e-06,2.85113421378201e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
207.583,14.255,s,56795.389740543986,10keV,1.21289145748048e-06,2.71487703968627e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
238.211,16.374,s,56795.39009503472,10keV,1.13064223975636e-06,2.4865905358299e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
270.0,,s,56795.39046296297,R,18.3,,magnitude,,n,n,,,,,,,1.0,n,,KAIT,GCN16299,,
280.0,0.0,s,56795.39057870371,R,18.3,0.0,magnitude,Vega,y,y,0.03896807407690271,18.437031925923097,,0.15318402565743083,,mJy,1.0,n,KAIT(0.8m),Apogee-AP7-CCD,Dainotti2024;16299,,
285.274,34.348,s,56795.390639745376,10keV,5.6963188383737e-07,1.27764627411894e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
343.0,,s,56795.39130787037,uvot-b,22.0,,magnitude,Vega,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN16303,,
347.611,34.694,s,56795.39136123843,10keV,4.09982811259508e-07,9.17685811183232e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
393.0,,s,56795.39188657408,uvot-uvw2,21.3,,magnitude,Vega,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN16303,,
414.0,0.0,s,56795.39212962963,uvot-u,20.7,0.0,magnitude,Vega,y,y,0.08367060174118272,21.636329398258816,,0.008044415416177965,,mJy,1.0,n,Swift,UVOT,Dainotti2024;16303,,
417.0,,s,56795.392164351855,uvot-v,20.2,,magnitude,Vega,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN16303,,
428.872,46.566,s,56795.39230175926,10keV,2.18337048506777e-07,4.79244186512385e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
466.0,,s,56795.39273148149,uvot-uvw1,21.4,,magnitude,Vega,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN16303,,
499.013,33.966,s,56795.39311357639,10keV,2.03033240768231e-07,4.56792103909254e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
576.254,43.509,s,56795.39400756945,10keV,1.54995303134598e-07,3.48000245022614e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
673.312,60.333,s,56795.39513092593,10keV,1.03827776935498e-07,2.33356273101198e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
758.756,37.962,s,56795.396119861114,10keV,1.50965620241705e-07,3.31042194670953e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
836.337,57.462,s,56795.39701778936,10keV,1.39611931578945e-07,3.153993003382e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
869.0,,s,56795.39739583334,uvot-uvm2,21.1,,magnitude,Vega,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN16303,,
921.299,30.168,s,56795.39800114583,10keV,3.26960593364608e-07,7.34101561439355e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
960.0,0.0,s,56795.39844907408,r,20.31,0.0,magnitude,AB,y,y,0.04497263468165793,20.26502736531834,,0.028445613365483353,,mJy,1.0,n,60inches,SEDM,Dainotti2024;16300,,
960.0,0.0,s,56795.39844907408,i,19.03,0.16,magnitude,AB,y,n,0.03423122631082032,18.995768773689182,0.16,0.09156273136626143,0.013493182740337404,mJy,1.0,n,60inches,SEDM,Dainotti2024;16300,,
960.0,0.0,s,56795.39844907408,z,18.2,0.17,magnitude,AB,y,n,0.025944768565488895,18.17405523143451,0.17,0.19516599782156074,0.030558269572539928,mJy,1.0,n,60inches,SEDM,Dainotti2024;16300,,
995.844,50.9,s,56795.39886393519,10keV,2.4814853246138e-07,5.57721735864697e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1118.761,72.016,s,56795.40028658565,10keV,1.67025390545414e-07,3.66616474203139e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1208.736,46.115,s,56795.401327962965,10keV,1.72659268930942e-07,3.87262936491223e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1313.111,58.259,s,56795.40253600695,10keV,1.09589041694347e-07,2.40780415424411e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1402.062,36.889,s,56795.40356553241,10keV,1.92744241343565e-07,4.2431250555601e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1488.105,50.219,s,56795.404561400464,10keV,1.81522951533544e-07,3.98438163509446e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1583.964,53.307,s,56795.405670879634,10keV,2.5474976630225e-07,5.46167585833971e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1665.328,51.93,s,56795.4066125926,10keV,2.63499029883602e-07,5.92222736363791e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1722.9,29.269,s,56795.407278935185,10keV,3.84359722226581e-07,8.62976048072106e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1822.5,71.2,s,56795.40843171297,10keV,1.95201333897663e-07,4.4143683349101e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1952.691,78.534,s,56795.409938553246,10keV,1.76411229107726e-07,3.98122647218893e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
