time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
247.0,,s,54219.13415509259,w,18.5,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN6358,,
521.9,354.247,s,54219.13733680556,10keV,1.54676002339527e-08,4.04897364944052e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1009.0,,s,54219.14297453704,w,19.68,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN6366,,
1489.0,,s,54219.14853009259,uvot-v,19.64,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN6366,,
1492.12,1381.423,s,54219.14856620371,10keV,6.0019722171059e-09,1.48276969521786e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1601.0,,s,54219.14982638889,uvot-uvm2,19.48,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN6366,,
1625.0,,s,54219.15010416667,uvot-uvw1,19.31,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN6366,,
1682.0,,s,54219.150763888894,uvot-uvw2,19.63,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN6366,,
1812.0,,s,54219.15226851852,uvot-b,19.83,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN6366,,
2092.0,,s,54219.15550925926,uvot-u,19.8,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN6366,,
17451.0,,s,54219.33327546297,r,23.18,0.15,magnitude,,n,n,,,,,,,1.0,n,,GMOS/Gemini-South,GCN6368,,
22616.0,,s,54219.393055555556,R,23.2,0.2,magnitude,,n,n,,,,,,,1.0,n,,VLT/FORS2,GCN6372,,
45284.0,,s,54219.65541666667,8.46GHz,0.004,0.1,mJy,,n,y,,,,,,,1.0,n,,VLA,GCN6367,,
97284.0,,s,54220.25726851852,J,21.5,,magnitude,,n,y,,,,,,,1.0,n,,ISPI/Blanco 4-m,GCN6604,,
108112.0,,s,54220.38259259259,R,24.6,0.3,magnitude,,n,n,,,,,,,1.0,n,,VLT/FORS2,GCN6372,,
6900656.0,,s,54299.0,g,24.79,0.14,magnitude,,n,n,,,,,,,1.0,n,,Keck-I/LRIS,GCN7140,,
6900656.0,,s,54299.0,R,23.24,0.05,magnitude,,n,n,,,,,,,1.0,n,,Keck-I/LRIS,GCN7140,,
18305456.0,,s,54431.0,R,24.5,,magnitude,,n,y,,,,,,,1.0,n,,Gemini-South/GMOS,GCN7140,,
