time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
100.6987,0.2602,s,57142.01607290162,10keV,5.17292148612684e-05,7.71134096442477e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
101.2656,0.3147,s,57142.01607946296,10keV,6.34380582407632e-05,9.45679676818517e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
101.8342,0.2821,s,57142.01608604398,10keV,0.000105951590332635,1.57943437738989e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
102.4154,0.3455,s,57142.016092770835,10keV,0.000112510884316929,1.67721493671597e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
103.0246,0.3142,s,57142.01609982176,10keV,0.000105171109205316,1.5677995596414e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
103.6586,0.3699,s,57142.016107159725,10keV,7.41093360115215e-05,1.12793847987519e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
104.3364,0.3699,s,57142.016115004626,10keV,4.76750977459779e-05,7.25611479569234e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
105.0271,0.3472,s,57142.016122998844,10keV,3.34580151719059e-05,4.98763099644729e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
105.72,0.4277,s,57142.01613101852,10keV,2.91837417107895e-05,4.30291228993252e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
106.4863,0.3552,s,57142.01613988773,10keV,5.78301516582004e-05,8.80170527717262e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
107.157,0.3179,s,57142.016147650465,10keV,9.39585454100552e-05,1.43004172770093e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
107.9086,0.4337,s,57142.016156349535,10keV,5.2961125283018e-05,7.89498546135563e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
108.6298,0.3667,s,57142.01616469676,10keV,4.45615497133444e-05,6.64285070829146e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
109.1458,0.2861,s,57142.01617066898,10keV,6.27429997522577e-05,9.25095950995948e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
109.7055,0.4025,s,57142.016177146994,10keV,5.48466750174707e-05,8.34762605750269e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
110.4216,0.3446,s,57142.01618543518,10keV,6.89495826272778e-05,1.02784083646195e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
111.105,0.3388,s,57142.016193344905,10keV,7.82162853737685e-05,1.15323732913965e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
111.7885,0.3568,s,57142.016201255785,10keV,8.66460532281177e-05,1.29164416764413e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
112.4015,0.3382,s,57142.016208350695,10keV,8.44188880384213e-05,1.24469000414722e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
113.0007,0.3272,s,57142.016215285876,10keV,7.71245309956365e-05,1.14970560171384e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
113.5252,0.2621,s,57142.01622135648,10keV,6.93017893153118e-05,1.03309090707423e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
114.0804,0.3385,s,57142.016227782406,10keV,4.14138415868153e-05,6.17361610280353e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
114.7313,0.376,s,57142.01623531597,10keV,3.7351913654009e-05,5.56810040231209e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
115.6096,0.5022,s,57142.01624548148,10keV,3.39865272852594e-05,5.17272424207623e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
116.2988,0.3321,s,57142.016253458336,10keV,4.54068481840535e-05,6.76886112433441e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
