time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
65400.0,,s,52364.756944444445,R,14.9,,magnitude,,n,y,,,,,,,1.0,n,,RIMOTS 30-cm,GCN1344,,
67392.0,,s,52364.78,R,19.5,,magnitude,,n,y,,,,,,,1.0,n,,,GCN1339,,
68280.0,,s,52364.79027777778,R,19.3,,magnitude,,n,y,,,,,,,1.0,n,,SSO 40-inch,GCN1316,,
68280.0,,s,52364.79027777778,Ks,16.52,,magnitude,,n,n,,,,,,,1.0,n,,IRIS2 / AAT,GCN1322,,
68400.0,,s,52364.791666666664,R,14.2,,magnitude,,n,y,,,,,,,1.0,n,,RIMOTS 30-cm,GCN1344,,
72000.0,,s,52364.833333333336,R,13.7,,magnitude,,n,y,,,,,,,1.0,n,,RIMOTS 30-cm,GCN1344,,
88920.0,,s,52365.02916666667,K,17.0,1.0,magnitude,,n,n,,,,,,,1.0,n,,Omega Prime / Calar Alto 3.5m,GCN1317,,
104544.0,,s,52365.21,R,21.1,0.2,magnitude,,n,n,,,,,,,1.0,n,,MagIC/Baade 6.5m Magellan,GCN1382,,
105408.0,,s,52365.22,R,21.05,0.11,magnitude,,n,n,,,,,,,1.0,n,,Magellan Baade 6.5m/LDSS-2,GCN1339,,
105408.0,,s,52365.22,R,23.5,,magnitude,,n,y,,,,,,,1.0,n,,Magellan Baade 6.5m/LDSS-2,GCN1339,,
105900.0,,s,52365.225694444445,R,19.0,,magnitude,,n,y,,,,,,,1.0,n,,SARA 0.9m,GCN1318,,
111960.0,,s,52365.29583333333,J,17.7,0.1,magnitude,,n,n,,,,,,,1.0,n,,SQIID / KPNO 2.1m,GCN1321,,
111960.0,,s,52365.29583333333,H,17.2,0.3,magnitude,,n,n,,,,,,,1.0,n,,SQIID / KPNO 2.1m,GCN1321,,
111960.0,,s,52365.29583333333,K,16.8,0.5,magnitude,,n,n,,,,,,,1.0,n,,SQIID / KPNO 2.1m,GCN1321,,
120960.0,,s,52365.4,i,21.0,,magnitude,,n,n,,,,,,,1.0,n,,Palomar Hale 200-inch/LFC,GCN1334,,
120960.0,,s,52365.4,R,23.0,,magnitude,,n,y,,,,,,,1.0,n,,Palomar Hale 200-inch/LFC,GCN1334,,
781920.0,,s,52373.05,R,23.1,0.2,magnitude,,n,n,,,,,,,1.0,n,,MagIC/Baade 6.5m Magellan,GCN1382,,
782784.0,,s,52373.06,R,22.9,0.14,magnitude,,n,n,,,,,,,1.0,n,,Magellan Baade 6.5m/LDSS-2,GCN1346,,
1141344.0,,s,52377.21,R,23.2,0.3,magnitude,,n,n,,,,,,,1.0,n,,MagIC/Baade 6.5m Magellan,GCN1382,,
1141344.0,,s,52377.21,R,25.0,,magnitude,,n,n,,,,,,,1.0,n,,MagIC/Baade 6.5m Magellan,GCN1382,,
1987200.0,,s,52387.0,R,24.54,0.07,magnitude,,n,n,,,,,,,1.0,n,,HST STIS/Clear,GCN1459,,
3110400.0,,s,52400.0,R,25.01,0.1,magnitude,,n,n,,,,,,,1.0,n,,HST STIS/Clear,GCN1459,,
3628800.0,,s,52406.0,R,24.76,0.09,magnitude,,n,n,,,,,,,1.0,n,,HST STIS/Clear,GCN1459,,
4320000.0,,s,52414.0,R,24.56,0.1,magnitude,,n,n,,,,,,,1.0,n,,HST STIS/Clear,GCN1459,,
