time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
140.0,,s,uvot-v,17.23,,mag,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN18270,
151.9838,0.4157,s,10keV,0.00017069168400999,2.54459348140321e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
152.934,0.535,s,10keV,0.000111923036171731,1.6684979044417e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
154.056,0.655,s,10keV,7.09629972147501e-05,1.0578852537586e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
155.106,0.507,s,10keV,6.50569220536257e-05,9.69840607921352e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
156.397,0.784,s,10keV,5.18679049134681e-05,7.94321191442467e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
157.67,0.574,s,10keV,8.50582195154476e-05,1.26801225279549e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
158.927,0.687,s,10keV,7.68440711271792e-05,1.14555847297392e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
160.22,0.671,s,10keV,7.57212589986032e-05,1.15961878014836e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
161.461,0.803,s,10keV,5.60500052152142e-05,8.58367258858306e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
163.124,0.86,s,10keV,3.20206796567692e-05,4.77351311403156e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
164.389,0.688,s,10keV,2.85307426920089e-05,4.3692900143174e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
165.895,0.818,s,10keV,2.52995586140222e-05,3.77156087343273e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
167.505,0.799,s,10keV,3.07125434510659e-05,4.7034324280482e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
169.039,0.781,s,10keV,3.62984642389438e-05,5.5588807144786e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
170.698,0.877,s,10keV,3.88598725019406e-05,5.79310205376084e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
172.152,0.689,s,10keV,3.71448909444315e-05,5.53743389549255e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
173.663,0.88,s,10keV,1.74007524162192e-05,2.8143280902964e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
175.178,0.677,s,10keV,2.28609473262295e-05,3.40803558124602e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
176.481,0.796,s,10keV,3.13709335536467e-05,4.67668148057497e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
178.056,0.78,s,10keV,4.95034170741676e-05,7.3798144090447e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
