time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
149.778,55.844,s,54007.83160622685,10keV,1.66405415962531e-07,3.72709591526383e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
251.0,,s,54007.83277777778,R,16.5,,magnitude,,n,y,,,,,,,1.0,n,,BART 25cm (Ondrejov),GCN5658,,
309.65,164.254,s,54007.833456597225,10keV,1.346464003744e-06,2.16482581809718e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
420.0,,s,54007.8347337963,R,17.0,,magnitude,,n,y,,,,,,,1.0,n,,BART 25cm (Ondrejov),GCN5658,,
477.367,0.894,s,54007.835397766205,10keV,3.28933807477243e-05,5.02202130695734e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
478.894,0.767,s,54007.83541543982,10keV,3.41604141192628e-05,5.09235243065605e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
480.546,0.904,s,54007.835434560184,10keV,2.94838202535361e-05,4.39520433081934e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
482.059,0.788,s,54007.83545207176,10keV,3.12617234205682e-05,4.88937087141927e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
483.346,0.708,s,54007.8354669676,10keV,3.36386774046375e-05,5.01457551212491e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
484.845,0.968,s,54007.83548431713,10keV,2.60882987265863e-05,3.88902838199516e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
486.582,0.769,s,54007.835504421295,10keV,3.06001507491102e-05,4.78590074654463e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
487.941,0.733,s,54007.83552015047,10keV,3.04830502151156e-05,4.65402263361775e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
489.23,0.608,s,54007.83553506945,10keV,4.25593697634028e-05,6.34439995179745e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
490.44,0.624,s,54007.83554907407,10keV,4.70179649208182e-05,7.1785036145557e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
491.684,0.62,s,54007.835563472225,10keV,5.74001524761158e-05,8.55673926051463e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
492.952,0.679,s,54007.83557814815,10keV,6.50374711331519e-05,9.69524893367448e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
494.125,0.635,s,54007.835591724535,10keV,7.87944479881485e-05,1.17460247336912e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
