time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
261780.0,,s,8.46GHz,0.375,0.030000000000000002,mJy,,n,n,,,,,,,1.0,n,,VLA,GCN1237,
414720.0,,s,V,12.0,,mag,,n,n,,,,,,,1.0,n,,Tautenburg 2-m telescope,GCN1248,
423360.0,,s,u,20.8,,mag,,n,y,,,,,,,1.0,n,,Isaac Newton Telescope,GCN1244,
423360.0,,s,B,22.1,,mag,,n,y,,,,,,,1.0,n,,Isaac Newton Telescope,GCN1244,
423360.0,,s,V,22.0,,mag,,n,y,,,,,,,1.0,n,,Isaac Newton Telescope,GCN1244,
423360.0,,s,I,20.8,,mag,,n,y,,,,,,,1.0,n,,Isaac Newton Telescope,GCN1244,
