time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
540.0,,s,g,22.7,,mag,,n,y,,,,,,,1.0,n,,GROND,GCN20312,
540.0,,s,r,22.7,,mag,,n,y,,,,,,,1.0,n,,GROND,GCN20312,
540.0,,s,i,21.3,,mag,,n,y,,,,,,,1.0,n,,GROND,GCN20312,
540.0,,s,z,21.8,,mag,,n,y,,,,,,,1.0,n,,GROND,GCN20312,
540.0,,s,J,20.8,,mag,,n,y,,,,,,,1.0,n,,GROND,GCN20312,
540.0,,s,H,20.4,,mag,,n,y,,,,,,,1.0,n,,GROND,GCN20312,
540.0,,s,K,17.2,,mag,,n,y,,,,,,,1.0,n,,GROND,GCN20312,
