time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
0.0,,s,4.9GHz,0.16,,mJy,,n,y,,,,,,,1.0,n,,VLA,GCN2435,
0.0,,s,85GHz,0.1,,mJy,,n,y,,,,,,,1.0,n,,VLA,GCN2435,
