time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
20688.0,,s,51710.92,8.46GHz,0.15,,mJy,,n,y,,,,,,,1.0,n,,VLA,GCN721,,
20940.0,,s,51710.92291666666,K,19.0,,magnitude,,n,n,,,,,,,1.0,n,,Calar Alto 3.5m/Omega Cass,GCN713,,
24835.0,,s,51710.967997685184,H,19.6,0.3,magnitude,,n,n,,,,,,,1.0,n,,TNG/ARNICA,GCN727,,
25800.0,,s,51710.979166666664,K,17.5,,magnitude,,n,y,,,,,,,1.0,n,,AZT-24 1.1m,GCN708,,
25800.0,,s,51710.979166666664,J,20.5,,magnitude,,n,y,,,,,,,1.0,n,,AZT-24 1.1m,GCN708,,
43140.0,,s,51711.17986111111,R,21.6,,magnitude,,n,n,,,,,,,1.0,n,,FLWO 1.2m,GCN709,,
64740.0,,s,51711.42986111111,R,21.5,,magnitude,,n,y,,,,,,,1.0,n,,FLWO 1.2m,GCN709,,
107693.0,,s,51711.92700231481,H,20.5,,magnitude,,n,y,,,,,,,1.0,n,,TNG/ARNICA,GCN727,,
128688.0,,s,51712.17,8.46GHz,0.15,,mJy,,n,y,,,,,,,1.0,n,,VLA,GCN721,,
281400.0,,s,51713.9375,J,19.1,0.3,magnitude,,n,n,,,,,,,1.0,n,,AZT-24 1.1m,GCN719,,
384432.0,,s,51715.13,8.46GHz,0.15,,mJy,,n,y,,,,,,,1.0,n,,VLA,GCN721,,
