time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
53.3771,,s,58053.34999999954,Y,21.09,,magnitude,,n,y,,,,,,,1.0,n,,RATIR,GCN22057,,
53.3771,,s,58053.34999999954,i,23.12,,magnitude,,n,y,,,,,,,1.0,n,,RATIR,GCN22057,,
53.3771,,s,58053.34999999954,H,19.12,0.06,magnitude,,n,n,,,,,,,1.0,n,,RATIR,GCN22057,,
53.3771,,s,58053.34999999954,J,20.95,0.26,magnitude,,n,n,,,,,,,1.0,n,,RATIR,GCN22057,,
53.3771,,s,58053.34999999954,Z,20.66,,magnitude,,n,y,,,,,,,1.0,n,,RATIR,GCN22057,,
53.3771,,s,58053.34999999954,r,23.17,,magnitude,,n,y,,,,,,,1.0,n,,RATIR,GCN22057,,
169.377,,s,58053.35134259098,w,19.6,,magnitude,Vega,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN22053,,
1673.38,,s,58053.36875003311,z,22.2,,magnitude,,n,y,,,,,,,1.0,n,,GROND,GCN22056,,
1673.38,,s,58053.36875003311,i,22.3,,magnitude,,n,y,,,,,,,1.0,n,,GROND,GCN22056,,
1673.38,,s,58053.36875003311,r,23.1,,magnitude,,n,y,,,,,,,1.0,n,,GROND,GCN22056,,
1673.38,,s,58053.36875003311,g,23.1,,magnitude,,n,y,,,,,,,1.0,n,,GROND,GCN22056,,
1781.38,,s,58053.37000003311,g,19.5,,magnitude,,n,y,,,,,,,1.0,n,,LCO 1m,GCN22059,,
1781.38,,s,58053.37000003311,r,19.3,,magnitude,,n,y,,,,,,,1.0,n,,LCO 1m,GCN22059,,
1781.38,,s,58053.37000003311,i,18.8,,magnitude,,n,y,,,,,,,1.0,n,,LCO 1m,GCN22059,,
2558.98,,s,58053.37900003311,r,23.0,,magnitude,,n,y,,,,,,,1.0,n,,VLT/X-shooter,GCN22060,,
2558.98,,s,58053.37900003311,z,22.7,,magnitude,,n,y,,,,,,,1.0,n,,VLT/X-shooter,GCN22060,,
7829.38,,s,58053.44000003311,H,19.12,0.06,magnitude,,n,n,,,,,,,1.0,n,,RATIR,GCN22061,,
