time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
127192.643,,s,56126.18402777778,r,20.4,,magnitude,,n,n,,,,,,,1.0,n,,PTF/P48,GCN13489,,
129600.0,0.0,s,56126.21189070602,r,20.4,0.0,magnitude,AB,y,y,0.1803375354893723,20.219662464510627,,0.029659325011553855,,mJy,1.0,n,Oschin(1.2m),NEAT,Dainotti2024;13489,,
181198.0,0.0,s,56126.809089780094,R,20.8,0.0,magnitude,Vega,y,y,0.1562596119071062,20.819740388092892,,0.017065935255348944,,mJy,1.0,n,AZT-11,PL230,Dainotti2024;13518,,
212272.643,,s,56127.168750000004,r,21.0,,magnitude,AB,n,n,,,,,,,1.0,n,,NOT/ALFOSC,GCN13491,,
212272.643,,s,56127.168750000004,r,20.1,0.04,magnitude,AB,n,n,,,,,,,1.0,n,,NOT/ALFOSC,GCN13490,,
212862.0,0.0,s,56127.17557126158,r,20.1,0.04,magnitude,AB,y,n,0.1803375354893723,19.91966246451063,0.04,0.0390986050575153,0.0014404458425967416,mJy,1.0,n,NOT(2.56m),ALFOSC,Dainotti2024;13490,,
216112.643,,s,56127.21319444445,r,20.9,0.1,magnitude,AB,n,n,,,,,,,1.0,n,,GROND,GCN13492,,
216112.643,,s,56127.21319444445,i,20.5,0.1,magnitude,AB,n,n,,,,,,,1.0,n,,GROND,GCN13492,,
216112.643,,s,56127.21319444445,z,20.3,0.1,magnitude,AB,n,n,,,,,,,1.0,n,,GROND,GCN13492,,
216112.643,,s,56127.21319444445,J,19.9,0.2,magnitude,AB,n,n,,,,,,,1.0,n,,GROND,GCN13492,,
216112.643,,s,56127.21319444445,K,18.8,0.5,magnitude,AB,n,n,,,,,,,1.0,n,,GROND,GCN13492,,
216112.643,,s,56127.21319444445,H,19.6,0.2,magnitude,AB,n,n,,,,,,,1.0,n,,GROND,GCN13492,,
216112.643,,s,56127.21319444445,g,21.8,0.1,magnitude,AB,n,n,,,,,,,1.0,n,,GROND,GCN13492,,
216235.0,0.0,s,56127.21461061343,g,21.8,0.1,magnitude,AB,y,n,0.25068110281284994,21.54931889718715,0.1,0.008715628092388704,0.0008027390128645747,mJy,1.0,y,MPG-ESO(2.2m),GROND,Dainotti2024;13492,,
216235.0,0.0,s,56127.21461061343,H,19.6,0.2,magnitude,AB,y,n,0.03616256567175346,19.56383743432825,0.2,0.05426143502942943,0.009995325713858333,mJy,1.0,n,MPG-ESO(2.2m),GROND,Dainotti2024;13492,,
216235.0,0.0,s,56127.21461061343,K,18.8,0.5,magnitude,AB,y,n,0.020547653830733967,18.77945234616927,0.5,0.11174942841500378,0.05146251360379859,mJy,1.0,n,MPG-ESO(2.2m),GROND,Dainotti2024;13492,,
216235.0,0.0,s,56127.21461061343,J,19.9,0.2,magnitude,AB,y,n,0.058853405076004776,19.841146594923995,0.2,0.0420307956105888,0.007742358673569708,mJy,1.0,n,MPG-ESO(2.2m),GROND,Dainotti2024;13492,,
216235.0,0.0,s,56127.21461061343,z,20.3,0.1,magnitude,AB,y,n,0.10403694724718136,20.19596305275282,0.1,0.030313845150368578,0.0027920083181827418,mJy,1.0,n,MPG-ESO(2.2m),GROND,Dainotti2024;13492,,
216235.0,0.0,s,56127.21461061343,i,20.5,0.1,magnitude,AB,y,n,0.1372651398649326,20.362734860135067,0.1,0.025997542979400948,0.0023944621967536255,mJy,1.0,n,MPG-ESO(2.2m),GROND,Dainotti2024;13492,,
216235.0,0.0,s,56127.21461061343,r,20.9,0.1,magnitude,AB,y,n,0.1803375354893723,20.719662464510627,0.1,0.01871376894836495,0.0017236018165696,mJy,1.0,n,MPG-ESO(2.2m),GROND,Dainotti2024;13492,,
244648.461,899.117,s,56127.54347011574,10keV,6.56350562895874e-10,2.19194482358927e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
262318.643,,s,56127.74798611111,R,20.71,0.04,magnitude,,n,n,,,,,,,1.0,n,,AZT-22,GCN13523,,
262512.0,0.0,s,56127.75022403935,R,20.71,0.04,magnitude,Vega,y,n,0.1562596119071062,20.729740388092893,0.04,0.018540869352400926,0.0006830708701118167,mJy,1.0,n,AZT-22(1.5m),SITe2k,Dainotti2024;13523,,
267532.643,,s,56127.808333333334,R,20.8,,magnitude,,n,y,,,,,,,1.0,n,,AZT-11,GCN13518,,
355272.0,0.0,s,56128.82383515046,R,21.01,0.04,magnitude,Vega,y,n,0.1562596119071062,21.029740388092893,0.04,0.014064687712277231,0.0005181622442224973,mJy,1.0,n,AZT-22(1.5m),SITe2k,Dainotti2024;13523,,
438068.643,,s,56129.78212962963,R,21.01,0.04,magnitude,,n,n,,,,,,,1.0,n,,AZT-22,GCN13523,,
