time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
51891.0,,s,61260.600590277776,VT-B,20.9,0.2,magnitude,AB,n,n,,,,,,,1.0,n,,SVOM/VT,GCN45320,,
51891.0,,s,61260.600590277776,VT-R,20.3,0.1,magnitude,AB,n,n,,,,,,,1.0,n,,SVOM/VT,GCN45320,,
51916.0,,s,61260.60087962963,VT-R,21.02,0.08,magnitude,AB,n,n,,,,,,,1.0,n,,SVOM/VT,GCN45317,,
51916.0,,s,61260.60087962963,VT-B,21.72,0.1,magnitude,AB,n,n,,,,,,,1.0,n,,SVOM/VT,GCN45317,,
57094.0,,s,61260.66081018518,VT-R,22.0,0.2,magnitude,AB,n,n,,,,,,,1.0,n,,SVOM/VT,GCN45320,,
57094.0,,s,61260.66081018518,VT-B,22.8,0.2,magnitude,AB,n,n,,,,,,,1.0,n,,SVOM/VT,GCN45320,,
74073.0,,s,61260.85732638889,r,22.13,0.23,magnitude,AB,n,n,,,,,,,1.0,n,,Sinistro/LCO 1m-SAAO,GCN45328,,
78425.0,,s,61260.90769675926,z,20.74,,magnitude,AB,n,y,,,,,,,1.0,n,,Sinistro/LCO 1m-SAAO,GCN45328,,
81318.0,,s,61260.94118055556,i,22.63,0.13,magnitude,AB,n,n,,,,,,,1.0,n,,T193cm/MISTRAL,GCN45323,,
81318.0,,s,61260.94118055556,Y,21.8,,magnitude,AB,n,y,,,,,,,1.0,n,,T193cm/MISTRAL,GCN45323,,
87109.0,,s,61261.008206018516,Rc,22.44,0.13,magnitude,Vega,n,n,,,,,,,1.0,n,,Zeiss-1000 SAO RAS,GCN45360,,
88331.0,,s,61261.02234953704,z,21.96,0.28,magnitude,AB,n,n,,,,,,,1.0,n,,Liverpool Telescope/IO:O,GCN45330,,
88331.0,,s,61261.02234953704,i,22.5,0.23,magnitude,AB,n,n,,,,,,,1.0,n,,Liverpool Telescope/IO:O,GCN45330,,
88331.0,,s,61261.02234953704,g,22.95,0.25,magnitude,AB,n,n,,,,,,,1.0,n,,Liverpool Telescope/IO:O,GCN45330,,
88331.0,,s,61261.02234953704,r,22.74,0.19,magnitude,AB,n,n,,,,,,,1.0,n,,Liverpool Telescope/IO:O,GCN45330,,
96405.0,,s,61261.115798611114,r,22.72,0.17,magnitude,AB,n,n,,,,,,,1.0,n,,NOT/ALFOSC,GCN45329,,
96405.0,,s,61261.115798611114,z,22.19,0.24,magnitude,AB,n,n,,,,,,,1.0,n,,NOT/ALFOSC,GCN45329,,
104249.69,,s,61261.20659363426,J,18.82,,magnitude,AB,n,y,,,,,,,1.0,n,,WINTER/Palomar 1m,GCN45334,,
201319.0,,s,61262.33008101852,z,22.21,0.08,magnitude,AB,n,n,,,,,,,1.0,n,,COLIBRI/DDRAGO,GCN45341,,
248824.0,,s,61262.879907407405,R,21.51,0.05,magnitude,Vega,n,n,,,,,,,1.0,n,,AZT-22/SNUCAM,GCN45352,,
259200.0,,s,61263.0,VT-B,21.9,0.2,magnitude,AB,n,n,,,,,,,1.0,n,,SVOM/VT,GCN45359,,
259200.0,,s,61263.0,VT-R,21.3,0.2,magnitude,AB,n,n,,,,,,,1.0,n,,SVOM/VT,GCN45359,,
381656.0,,s,61264.41731481482,r,21.68,0.04,magnitude,AB,n,n,,,,,,,1.0,n,,DDRAGO/SVOM-COLIBRI,GCN45364,,
381656.0,,s,61264.41731481482,z,21.36,0.11,magnitude,AB,n,n,,,,,,,1.0,n,,DDRAGO/SVOM-COLIBRI,GCN45364,,
481060.0,,s,61265.567824074074,g,22.19,0.09,magnitude,AB,n,n,,,,,,,1.0,n,,Liverpool Telescope/IO:O,GCN45380,,
482287.0,,s,61265.582025462965,r,21.77,0.06,magnitude,AB,n,n,,,,,,,1.0,n,,Liverpool Telescope/IO:O,GCN45380,,
