time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
76.637,1.489,s,55431.726986539354,10keV,3.005124695812e-07,4.63513113356558e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
77.0,,s,55431.72699074074,w,19.3,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN11135,,
79.944,2.247,s,55431.72702481481,10keV,2.85440063450996e-07,4.37663749478903e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
83.901,2.458,s,55431.72707061343,10keV,3.67428115307208e-07,5.58748827299067e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
88.956,2.596,s,55431.72712912037,10keV,4.34398466581794e-07,8.22703581088901e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
92.688,2.009,s,55431.727172314815,10keV,7.26351026417813e-07,1.3720931122347e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
97.112,2.682,s,55431.72722351852,10keV,8.42363853811967e-07,1.54385917746142e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
101.792,3.319,s,55431.72727768519,10keV,8.28627890251069e-07,1.56065698358238e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
107.577,2.959,s,55431.72734464121,10keV,9.50326107558168e-07,1.78873297194141e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
114.408,3.872,s,55431.727423703705,10keV,8.06972888102942e-07,1.51827847794632e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
121.13,3.615,s,55431.72750150463,10keV,8.54084960931348e-07,1.60673634914921e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
129.985,5.291,s,55431.72760399306,10keV,6.04064310661006e-07,1.13621739300637e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
148.791,11.284,s,55431.72782165509,10keV,2.34768937376206e-06,4.80325031438111e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
153.0,,s,55431.72787037037,w,20.7,0.3,magnitude,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN11148,,
153.0,,s,55431.72787037037,w,20.1,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN11139,,
170.273,17.38,s,55431.728070289355,10keV,1.09692116301616e-06,2.46640712910629e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
205.738,18.085,s,55431.728480763886,10keV,8.50324933760117e-07,1.85556039037495e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
248.884,28.636,s,55431.72898013889,10keV,5.31129385949889e-07,1.1925796067259e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
298.291,27.897,s,55431.729551979166,10keV,6.8051072471042e-07,1.52377123526448e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
299.0,,s,55431.72956018519,I,17.1,,magnitude,,n,n,,,,,,,1.0,n,,MOA-II 1.8m,GCN11146,,
348.717,29.491,s,55431.73013561343,10keV,6.7837961319338e-07,1.52744355157043e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
415.0,,s,55431.73090277778,uvot-u,19.4,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN11139,,
415.0,,s,55431.73090277778,uvot-u,20.4,0.4,magnitude,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN11148,,
