time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
715.0,,s,54960.22361111111,K,16.31,0.17,magnitude,AB,n,n,,,,,,,1.0,n,,GROND (ESO/MPI 2.2-m),GCN9328,,
715.0,,s,54960.22361111111,g,18.12,0.01,magnitude,AB,n,n,,,,,,,1.0,n,,GROND (ESO/MPI 2.2-m),GCN9328,,
715.0,,s,54960.22361111111,r,17.75,0.01,magnitude,AB,n,n,,,,,,,1.0,n,,GROND (ESO/MPI 2.2-m),GCN9328,,
715.0,,s,54960.22361111111,i,17.48,0.01,magnitude,AB,n,n,,,,,,,1.0,n,,GROND (ESO/MPI 2.2-m),GCN9328,,
715.0,,s,54960.22361111111,z,17.22,0.01,magnitude,AB,n,n,,,,,,,1.0,n,,GROND (ESO/MPI 2.2-m),GCN9328,,
715.0,,s,54960.22361111111,J,16.87,0.07,magnitude,AB,n,n,,,,,,,1.0,n,,GROND (ESO/MPI 2.2-m),GCN9328,,
715.0,,s,54960.22361111111,H,16.57,0.12,magnitude,AB,n,n,,,,,,,1.0,n,,GROND (ESO/MPI 2.2-m),GCN9328,,
895.0,,s,54960.225694444445,r,17.9,,magnitude,,n,n,,,,,,,1.0,n,,GROND (ESO/MPI 2.2-m),GCN9326,,
3835.0,,s,54960.259722222225,B,20.18,0.13,magnitude,,n,n,,,,,,,1.0,n,,ANDICAM,GCN9333,,
3835.0,,s,54960.259722222225,V,19.68,0.16,magnitude,,n,n,,,,,,,1.0,n,,ANDICAM,GCN9333,,
3835.0,,s,54960.259722222225,R,19.02,0.1,magnitude,,n,n,,,,,,,1.0,n,,ANDICAM,GCN9333,,
3835.0,,s,54960.259722222225,I,18.76,0.09,magnitude,,n,n,,,,,,,1.0,n,,ANDICAM,GCN9333,,
3835.0,,s,54960.259722222225,J,17.7,0.16,magnitude,,n,n,,,,,,,1.0,n,,ANDICAM,GCN9333,,
3835.0,,s,54960.259722222225,H,17.07,0.15,magnitude,,n,n,,,,,,,1.0,n,,ANDICAM,GCN9333,,
3835.0,,s,54960.259722222225,K,16.48,0.22,magnitude,,n,n,,,,,,,1.0,n,,ANDICAM,GCN9333,,
28827.0,,s,54960.54898148149,R,17.6,,magnitude,,n,y,,,,,,,1.0,n,,Zadko Telescope 1m,GCN9363,,
