time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
88961.0,,s,56584.702314814815,uvot-u,20.6,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN15362,,
90363.0,,s,56584.71854166666,w,21.7,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN15362,,
90797.327,7708.977,s,56584.72356859953,10keV,1.63460593499753e-07,4.68483201294958e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
91168.0,,s,56584.727858796294,uvot-v,19.4,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN15362,,
130233.0,,s,56585.18,Z,22.6,,magnitude,AB,n,y,,,,,,,1.0,n,,RATIR,GCN15437,,
130233.0,,s,56585.18,J,21.6,,magnitude,AB,n,y,,,,,,,1.0,n,,RATIR,GCN15437,,
216633.0,,s,56586.18,i,23.5,,magnitude,AB,n,y,,,,,,,1.0,n,,RATIR,GCN15437,,
216633.0,,s,56586.18,H,21.4,,magnitude,AB,n,y,,,,,,,1.0,n,,RATIR,GCN15437,,
216633.0,,s,56586.18,Z,22.8,,magnitude,AB,n,y,,,,,,,1.0,n,,RATIR,GCN15437,,
216633.0,,s,56586.18,Y,22.2,,magnitude,AB,n,y,,,,,,,1.0,n,,RATIR,GCN15437,,
216633.0,,s,56586.18,J,21.9,,magnitude,AB,n,y,,,,,,,1.0,n,,RATIR,GCN15437,,
216633.0,,s,56586.18,r,23.8,,magnitude,AB,n,y,,,,,,,1.0,n,,RATIR,GCN15437,,
