time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
1524.0,,s,60761.01763888889,Rc,18.22,0.05,magnitude,,n,n,,,,,,,1.0,n,,Zeiss-1000 (SAO RAS),GCN39906,,
76459.0,,s,60761.88494212963,Mephisto-g,16.53,0.013,magnitude,AB,n,n,,,,,,,1.0,n,,Mephisto,GCN39894,,
76459.0,,s,60761.88494212963,Mephisto-i,14.73,0.004,magnitude,AB,n,n,,,,,,,1.0,n,,Mephisto,GCN39894,,
76459.0,,s,60761.88494212963,Mephisto-u,21.22,,magnitude,AB,n,y,,,,,,,1.0,n,,Mephisto,GCN39894,,
76701.0,,s,60761.88774305556,Mephisto-v,18.66,0.075,magnitude,AB,n,n,,,,,,,1.0,n,,Mephisto,GCN39894,,
76701.0,,s,60761.88774305556,Mephisto-r,14.67,0.003,magnitude,AB,n,n,,,,,,,1.0,n,,Mephisto,GCN39894,,
76701.0,,s,60761.88774305556,Mephisto-z,13.83,0.004,magnitude,AB,n,n,,,,,,,1.0,n,,Mephisto,GCN39894,,
77295.0,,s,60761.89461805556,R,14.1,0.1,magnitude,,n,n,,,,,,,1.0,n,,Zeiss-1000 1m,GCN39889,,
81870.0,,s,60761.94756944444,r,17.25,0.05,magnitude,AB,n,n,,,,,,,1.0,n,,T193cm/MISTRAL (OHP),GCN39905,,
82101.0,,s,60761.95024305556,r,17.13,0.04,magnitude,AB,n,n,,,,,,,1.0,n,,NOT/ALFOSC,GCN39893,,
83538.0,,s,60761.966875,I,16.45,0.07,magnitude,,n,n,,,,,,,1.0,n,,ZTSh 2.6-m (CrAO),GCN39906,,
83579.0,,s,60761.96734953704,V,17.8,0.1,magnitude,,n,n,,,,,,,1.0,n,,ZTSh 2.6-m (CrAO),GCN39906,,
83616.0,,s,60761.967777777776,R,17.15,0.08,magnitude,,n,n,,,,,,,1.0,n,,ZTSh 2.6-m (CrAO),GCN39906,,
86143.0,,s,60761.997025462966,r,18.24,0.02,magnitude,AB,n,n,,,,,,,1.0,n,,LCOGT 1m Sinistro,GCN39912,,
87495.552,,s,60762.01268,r,18.47,0.02,magnitude,AB,n,n,,,,,,,1.0,n,,Liverpool Telescope/IO:O,GCN39902,,
87619.968,,s,60762.01412,i,17.98,0.04,magnitude,AB,n,n,,,,,,,1.0,n,,Liverpool Telescope/IO:O,GCN39902,,
87744.384,,s,60762.01556,g,19.87,0.05,magnitude,AB,n,n,,,,,,,1.0,n,,Liverpool Telescope/IO:O,GCN39902,,
87873.984,,s,60762.01706,z,17.82,0.06,magnitude,AB,n,n,,,,,,,1.0,n,,Liverpool Telescope/IO:O,GCN39902,,
88271.0,,s,60762.02165509259,g,20.07,0.06,magnitude,AB,n,n,,,,,,,1.0,n,,LCOGT 1m Sinistro,GCN39912,,
88481.0,,s,60762.02408564815,i,18.19,0.04,magnitude,AB,n,n,,,,,,,1.0,n,,LCOGT 1m Sinistro,GCN39912,,
94377.0,,s,60762.09232638889,i,18.79,0.06,magnitude,AB,n,n,,,,,,,1.0,n,,LCOGT 1m Sinistro,GCN39912,,
95930.0,,s,60762.110300925924,g,20.7,0.1,magnitude,,n,n,,,,,,,1.0,n,,Sinistro/1-m,GCN39896,,
95930.0,,s,60762.110300925924,i,18.8,0.1,magnitude,,n,n,,,,,,,1.0,n,,Sinistro/1-m,GCN39896,,
95930.0,,s,60762.110300925924,r,19.4,0.1,magnitude,,n,n,,,,,,,1.0,n,,Sinistro/1-m,GCN39896,,
97463.0,,s,60762.12804398148,r,19.35,0.05,magnitude,AB,n,n,,,,,,,1.0,n,,LCOGT 1m Sinistro,GCN39912,,
97753.0,,s,60762.13140046296,g,21.25,0.14,magnitude,AB,n,n,,,,,,,1.0,n,,LCOGT 1m Sinistro,GCN39912,,
103710.0,,s,60762.20034722222,r,20.01,0.02,magnitude,AB,n,n,,,,,,,1.0,n,,COLIBRI/DDRAGO,GCN39897,,
111178.0,,s,60762.286782407406,R,20.8,,magnitude,,n,y,,,,,,,1.0,n,,VIRT 0.5m,GCN40059,,
122693.0,,s,60762.42005787037,J,17.5,,magnitude,AB,n,y,,,,,,,1.0,n,,WINTER/Palomar 1-m,GCN39914,,
179100.0,,s,60763.072916666664,97.5GHz,0.5,,mJy,,n,n,,,,,,,1.0,n,,ALMA,GCN39933,,
200430.0,,s,60763.31979166667,i,22.23,0.15,magnitude,AB,n,n,,,,,,,1.0,n,,DDRAGO/COLIBRI,GCN39930,,
