time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
122.0,,s,60003.245046296295,w,19.6,,magnitude,,n,y,,,,,,,1.0,n,,UVOT/Swift,GCN33378,,
123.0,,s,60003.245057870365,w,20.6,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN33392,,
123.0,,s,60003.245057870365,w,20.2,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN33392,,
336.0,,s,60003.247523148144,uvot-u,19.7,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN33392,,
336.0,,s,60003.247523148144,uvot-u,19.5,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN33392,,
592.0,,s,60003.25048611111,uvot-b,19.8,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN33392,,
641.0,,s,60003.25105324074,uvot-uvw2,20.1,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN33392,,
666.0,,s,60003.251342592586,uvot-v,18.8,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN33392,,
690.0,,s,60003.25162037036,uvot-uvm2,19.7,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN33392,,
715.0,,s,60003.25190972222,uvot-uvw1,20.0,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN33392,,
14721.0,,s,60003.4140162037,V,18.77,,magnitude,AB,n,y,,,,,,,1.0,n,,MAAO 0.7-m,GCN33380,,
25866.0,,s,60003.54300925926,R,21.1,,magnitude,,n,y,,,,,,,1.0,n,,AZT-33,GCN33383,,
29532.0,,s,60003.58543981481,i,19.5,,magnitude,,n,y,,,,,,,1.0,n,,NUTTelA-TAO/BSTI,GCN33436,,
29532.0,,s,60003.58543981481,r,19.6,,magnitude,,n,y,,,,,,,1.0,n,,NUTTelA-TAO/BSTI,GCN33436,,
29532.0,,s,60003.58543981481,g,19.9,,magnitude,,n,y,,,,,,,1.0,n,,NUTTelA-TAO/BSTI,GCN33436,,
32905.0,,s,60003.62447916666,z,19.5,,magnitude,AB,n,y,,,,,,,1.0,n,,NEXT 0.6-m,GCN33381,,
35497.0,,s,60003.65447916666,r,20.6,,magnitude,AB,n,y,,,,,,,1.0,n,,NEXT 0.6-m,GCN33381,,
49393.0,,s,60003.815312499995,I,20.2,,magnitude,,n,y,,,,,,,1.0,n,,OSN 0.9-m,GCN33387,,
65331.0,,s,60003.99978009259,R,20.6,,magnitude,,n,y,,,,,,,1.0,n,,VIRT 0.5m,GCN33426,,
138310.0,,s,60004.84444444444,z,23.6,,magnitude,,n,n,,,,,,,1.0,n,,GTC/OSIRIS,GCN33557,,
153478.0,,s,60005.02,6GHz,0.012,,mJy,,n,y,,,,,,,1.0,n,,VLA,GCN33394,,
