time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
91.0,,s,w,18.12,0.15,magnitude,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN20530,,
1784.0,,s,uvot-uvw1,19.8,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN20534,,
1808.0,,s,uvot-u,19.3,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN20534,,
1833.0,,s,uvot-b,20.1,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN20534,,
1883.0,,s,uvot-uvw2,19.4,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN20534,,
1908.0,,s,uvot-v,17.7,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN20534,,
1932.0,,s,uvot-uvm2,20.0,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN20534,,
11433.0,,s,w,19.7,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN20534,,
