time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
123.587,,s,58305.351898145374,w,19.88,0.34,magnitude,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN22922,,
306.587,,s,58305.35401620093,uvot-u,17.74,0.15,magnitude,Vega,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN22909,,
336.587,,s,58305.354363423154,uvot-u,17.9,0.12,magnitude,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN22922,,
591.587,,s,58305.35731481204,uvot-b,18.34,0.3,magnitude,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN22922,,
615.587,,s,58305.35759258982,w,18.11,0.21,magnitude,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN22922,,
641.587,,s,58305.35789351574,uvot-uvw2,19.1,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN22922,,
665.587,,s,58305.35817129352,uvot-v,18.5,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN22922,,
689.587,,s,58305.3584490713,uvot-uvm2,18.8,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN22922,,
714.587,,s,58305.35873842315,uvot-uvw1,18.44,0.33,magnitude,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN22922,,
799.587,,s,58305.35972221945,G,18.73,0.08,magnitude,AB,n,n,,,,,,,1.0,n,,COATLI 50-cm,GCN22910,,
30566.6,,s,58305.70424783287,R,20.65,0.09,magnitude,,n,n,,,,,,,1.0,n,,Zeiss-1000/Tien Shan,GCN22923,,
51217.6,,s,58305.94326403658,V,21.6,,magnitude,,n,y,,,,,,,1.0,n,,GOTO,GCN22924,,
