time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
31.77,,s,53499.16725694445,R,18.8,,magnitude,,n,y,,,,,,,1.0,n,,RAPTOR-S,GCN3414,,
100.77,,s,53499.16805555556,uvot-v,18.8,,magnitude,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN3381,,
123.77,,s,53499.16832175926,R,20.0,,magnitude,,n,y,,,,,,,1.0,n,,RAPTOR-S,GCN3414,,
270.673,1430.804,s,53499.170022025464,10keV,1.69200890704307e-08,4.69097874662168e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
431.77,,s,53499.17188657408,R,20.8,,magnitude,,n,y,,,,,,,1.0,n,,RAPTOR-S,GCN3414,,
572.77,,s,53499.17351851852,I,18.7,,magnitude,,n,y,,,,,,,1.0,n,,0.3m New Mexico Skies,GCN3393,,
939.77,,s,53499.177766203706,I,19.2,,magnitude,,n,y,,,,,,,1.0,n,,0.3m New Mexico Skies,GCN3393,,
1342.77,,s,53499.18243055556,R,21.7,,magnitude,,n,y,,,,,,,1.0,n,,RAPTOR-S,GCN3414,,
2142.77,,s,53499.19168981482,R,21.0,,magnitude,,n,y,,,,,,,1.0,n,,Mercator 1.2m,GCN3384,,
2754.77,,s,53499.19877314815,R,21.8,,magnitude,,n,y,,,,,,,1.0,n,,RAPTOR-S,GCN3414,,
4165.77,,s,53499.215104166666,R,21.6,,magnitude,,n,y,,,,,,,1.0,n,,RAPTOR-S,GCN3414,,
33148.217,27876.032,s,53499.550549155094,10keV,1.14771206773154e-09,3.71621034578292e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
35980.77,,s,53499.583333333336,uvot-v,21.1,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN3412,,
35980.77,,s,53499.583333333336,uvot-uvm2,22.2,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN3412,,
35980.77,,s,53499.583333333336,uvot-b,21.8,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN3412,,
35980.77,,s,53499.583333333336,uvot-u,21.8,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN3412,,
35980.77,,s,53499.583333333336,uvot-uvw1,22.3,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN3412,,
35980.77,,s,53499.583333333336,uvot-uvw2,22.7,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN3412,,
39580.77,,s,53499.625,Rc,22.0,,magnitude,,n,y,,,,,,,1.0,n,,ARIES 1-m,GCN3396,,
46060.77,,s,53499.700000000004,R,22.88,0.13,magnitude,,n,n,,,,,,,1.0,n,,Maidanak 1.5m,GCN3455,,
51940.77,,s,53499.768055555556,R,22.79,0.08,magnitude,,n,n,,,,,,,1.0,n,,CrAO ZTSh 2.6m,GCN3455,,
53440.77,,s,53499.785416666666,I,22.72,0.23,magnitude,,n,n,,,,,,,1.0,n,,CrAO ZTSh 2.6m,GCN3455,,
59704.77,,s,53499.85791666667,4.9GHz,0.003,0.022,mJy,,n,n,,,,,,,1.0,n,,WSRT,GCN3405,,
59704.77,,s,53499.85791666667,4.9GHz,0.324,0.022,mJy,,n,n,,,,,,,1.0,n,,WSRT,GCN3405,,
89980.77,,s,53500.208333333336,B,23.9,,magnitude,,n,n,,,,,,,1.0,n,,Bok 2.3m/90Prime,GCN3420,,
93340.77,,s,53500.24722222222,R,25.6,,magnitude,,n,y,,,,,,,1.0,n,,Keck I/LRIS,GCN3409,,
130480.77,,s,53500.677083333336,R,22.93,0.18,magnitude,,n,n,,,,,,,1.0,n,,Maidanak 1.5m,GCN3455,,
2159980.77,,s,53524.166666666664,V,20.43,0.15,magnitude,,n,n,,,,,,,1.0,n,,,GCN3423,,
