time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
4560.0,,s,52875.752488425926,R,17.0,,magnitude,,n,y,,,,,,,1.0,n,,Kiso 105cm Schmidt + 2kCCD,GCN2407,,
14545.0,,s,52875.868055555555,Rc,19.0,,magnitude,,n,y,,,,,,,1.0,n,,Nyrola 0.4-m SCT,GCN2379,,
16045.0,,s,52875.88541666667,Rc,18.5,,magnitude,,n,y,,,,,,,1.0,n,,Nyrola 0.4-m SCT,GCN2379,,
17245.0,,s,52875.899305555555,Rc,17.5,,magnitude,,n,y,,,,,,,1.0,n,,Nyrola 0.4-m SCT,GCN2379,,
17245.0,,s,52875.899305555555,R,19.5,,magnitude,,n,y,,,,,,,1.0,n,,Maidanak 1.5m,GCN2368,,
18805.0,,s,52875.91736111111,Rc,19.0,,magnitude,,n,y,,,,,,,1.0,n,,Nyrola 0.4-m SCT,GCN2379,,
20185.0,,s,52875.933333333334,Rc,19.0,,magnitude,,n,y,,,,,,,1.0,n,,Nyrola 0.4-m SCT,GCN2379,,
47545.0,,s,52876.25,R,18.8,,magnitude,,n,y,,,,,,,1.0,n,,Palomar 200in Hale/LFC,GCN2364,,
47545.0,,s,52876.25,R,19.9,,magnitude,,n,n,,,,,,,1.0,n,,Palomar 200-inch/LFC,GCN2369,,
148633.0,,s,52877.420000000006,R,22.5,,magnitude,,n,y,,,,,,,1.0,n,,Palomar 200-inch/LFC,GCN2369,,
2387305.0,,s,52903.330555555556,i,22.7,0.2,magnitude,,n,n,,,,,,,1.0,n,,CFHT/MEGAPRIME,GCN2406,,
2387305.0,,s,52903.330555555556,i,21.5,0.2,magnitude,,n,n,,,,,,,1.0,n,,CFHT/MEGAPRIME,GCN2406,,
