time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
101.08,,s,59143.85350694445,w,17.19,,magnitude,,n,n,,,,,,,1.0,n,,UVOT,GCN28730,,
143.08,,s,59143.853993055556,w,16.66,0.03,magnitude,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN28745,,
180.0,0.0,s,59143.85442037037,uvot-white,16.66,0.03,magnitude,Vega,y,n,0.09001098319914069,17.36998901680086,0.03,0.4092895366485097,0.011309087829663583,mJy,1.0,n,Swift,UVOT,Dainotti2024;28745,,
355.08,,s,59143.85644675926,uvot-u,15.76,0.03,magnitude,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN28745,,
442.0,0.0,s,59143.85745277778,uvot-u,15.76,0.03,magnitude,Vega,y,n,0.08665960207758273,16.69334039792242,0.03,0.7632909088165114,0.02109050721910532,mJy,1.0,n,Swift,UVOT,Dainotti2024;28745,,
583.0,0.0,s,59143.85908472222,uvot-b,16.8,0.1,magnitude,Vega,y,n,0.06981641672589725,16.600183583274106,0.1,0.8316734081311996,0.07659995167209814,mJy,1.0,n,Swift,UVOT,Dainotti2024;28745,,
607.5,0.0,s,59143.85936828704,uvot-white,16.22,0.05,magnitude,Vega,y,n,0.09001098319914069,16.92998901680086,0.05,0.6138053114415644,0.02826677920251828,mJy,1.0,n,Swift,UVOT,Dainotti2024;28745,,
611.08,,s,59143.85940972222,uvot-b,16.8,0.1,magnitude,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN28745,,
633.0,0.0,s,59143.85966342593,uvot-uvw2,16.68,0.22,magnitude,Vega,y,n,0.15975422418849358,18.250245775811507,0.22,0.1819398945185404,0.03686602382665842,mJy,1.0,n,Swift,UVOT,Dainotti2024;28745,,
636.08,,s,59143.85969907408,w,16.22,0.05,magnitude,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN28745,,
657.0,0.0,s,59143.85994120371,uvot-v,16.49,0.16,magnitude,Vega,y,n,0.0545215079331194,16.425478492066876,0.16,0.9768656804145605,0.14395624662912337,mJy,1.0,n,Swift,UVOT,Dainotti2024;28745,,
661.08,,s,59143.859988425924,uvot-uvw2,16.68,0.22,magnitude,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN28745,,
682.0,0.0,s,59143.860230555554,uvot-uvm2,16.43,0.24,magnitude,Vega,y,n,0.1707935867210765,17.949206413278926,0.24,0.24007320125414047,0.053067741545773754,mJy,1.0,n,Swift,UVOT,Dainotti2024;28745,,
685.08,,s,59143.86026620371,uvot-v,16.49,0.16,magnitude,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN28745,,
710.08,,s,59143.860555555555,uvot-uvm2,16.43,0.24,magnitude,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN28745,,
