time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
40685.0,,s,54495.938935185186,uvot-uvw2,19.07,,magnitude,,n,y,,,,,,,1.0,n,,UVOT,GCN7245,,
41033.948,1070.354,s,54495.94297393519,10keV,1.2314985149995e-08,2.94995915737561e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
41121.0,,s,54495.94398148148,uvot-v,19.31,,magnitude,,n,y,,,,,,,1.0,n,,UVOT,GCN7245,,
41556.0,,s,54495.949016203704,uvot-uvm2,19.79,,magnitude,,n,y,,,,,,,1.0,n,,UVOT,GCN7245,,
41992.0,,s,54495.9540625,uvot-uvw1,19.68,,magnitude,,n,y,,,,,,,1.0,n,,UVOT,GCN7245,,
42340.0,,s,54495.95809027778,uvot-u,19.47,,magnitude,,n,y,,,,,,,1.0,n,,UVOT,GCN7245,,
72235.0,,s,54496.30409722222,H,16.1,,magnitude,,n,y,,,,,,,1.0,n,,REM,GCN7244,,
112299.418,8807.633,s,54496.76780576389,10keV,3.70274827157826e-09,1.11909781424009e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
10540626.0,,s,54617.4660300926,86GHz,0.113,0.284,mJy,,n,y,,,,,,,1.0,n,,ATCA,GCN8472,,
10540626.0,,s,54617.4660300926,4.8GHz,-0.153,0.246,mJy,,n,y,,,,,,,1.0,n,,ATCA,GCN8472,,
