time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
0.0,,s,59251.134722222225,g,20.2,0.1,magnitude,,n,n,,,,,,,1.0,n,,ZTF,GCN29446,,
3720.0,,s,59251.17777777778,r,19.9,0.1,magnitude,,n,n,,,,,,,1.0,n,,ZTF,GCN29446,,
89040.0,,s,59252.16527777778,r,20.9,0.2,magnitude,,n,n,,,,,,,1.0,n,,ZTF,GCN29446,,
261900.0,,s,59254.165972222225,r,21.0,,magnitude,,n,y,,,,,,,1.0,n,,ZTF,GCN29446,,
