time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
295.0,,s,53817.60938657407,w,20.9,1.0,magnitude,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN4904,,
344.0,,s,53817.6099537037,w,20.0,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN4917,,
344.0,,s,53817.6099537037,w,21.1,1.8,magnitude,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN4917,,
609.0,,s,53817.613020833334,G,18.2,,magnitude,,n,n,,,,,,,1.0,n,,Xinglong 0.8m,GCN4930,,
614.0,,s,53817.613078703704,G,15.2,,magnitude,,n,y,,,,,,,1.0,n,,"30-cm telescope, University of Miyazaki",GCN4906,,
1088.229,3002.291,s,53817.61856746527,10keV,1.58585720006863e-07,4.09537954716293e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1990.0,,s,53817.62900462963,R,16.0,,magnitude,,n,y,,,,,,,1.0,n,,UAPhO 0.4m,GCN4926,,
3113.0,,s,53817.64200231481,R,17.0,,magnitude,,n,y,,,,,,,1.0,n,,UAPhO 0.4m,GCN4926,,
3381.0,,s,53817.645104166666,uvot-u,21.2,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN4917,,
4229.218,138.698,s,53817.654921504625,10keV,4.0936684519765e-08,1.06398602355672e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
4465.018,108.723,s,53817.657650671295,10keV,5.75955199693965e-08,1.44583793211643e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
4719.93,155.528,s,53817.660601041665,10keV,4.31188397039195e-08,1.1188486993989e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
4941.248,108.563,s,53817.66316259259,10keV,7.51827458099059e-08,1.68669074175494e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
5175.802,180.911,s,53817.66587733796,10keV,3.85733408834881e-08,1.00645126482085e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
5732.2,869.364,s,53817.672317129625,10keV,4.19331721754752e-08,8.61907442586557e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
8504.0,,s,53817.70439814815,uvot-b,21.3,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN4917,,
8504.0,,s,53817.70439814815,uvot-b,22.1,2.6,magnitude,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN4917,,
8966.0,,s,53817.70974537037,w,21.9,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN4917,,
10526.594,669.464,s,53817.727807800926,10keV,1.08709688804565e-08,2.88278169785264e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
11245.585,1140.201,s,53817.73612945602,10keV,1.95802394906058e-08,4.79798315696014e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
11422.0,,s,53817.738171296296,uvot-v,21.6,2.1,magnitude,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN4917,,
11422.0,,s,53817.738171296296,uvot-v,20.6,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN4917,,
12190.0,,s,53817.74706018518,uvot-uvw1,21.3,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN4917,,
