time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
772.0,,s,60345.93472222222,9GHz,0.1,0.011,mJy,,n,n,,,,,,,1.0,n,,ATCA,GCN35695,,
8392.0,,s,60346.02291666666,g,15.5,0.1,magnitude,,n,n,,,,,,,1.0,n,,BOOTES-7,GCN35686,,
9004.0,,s,60346.03,B,16.12,0.017,magnitude,,n,n,,,,,,,1.0,n,,Skynet 0.4m,GCN35687,,
9090.0,,s,60346.03099537037,B,16.12,0.017,magnitude,,n,n,,,,,,,1.0,n,,Skynet 0.4m,GCN35687,,
9177.0,,s,60346.032002314816,V,15.74,0.009,magnitude,,n,n,,,,,,,1.0,n,,Skynet 0.4m,GCN35687,,
9350.0,,s,60346.034004629626,R,15.49,0.01,magnitude,,n,n,,,,,,,1.0,n,,Skynet 0.4m,GCN35687,,
9436.0,,s,60346.034999999996,V,15.86,0.009,magnitude,,n,n,,,,,,,1.0,n,,Skynet 0.4m,GCN35687,,
10559.0,,s,60346.047997685186,R,15.66,0.011,magnitude,,n,n,,,,,,,1.0,n,,Skynet 0.4m,GCN35687,,
10646.0,,s,60346.049004629625,B,16.31,0.012,magnitude,,n,n,,,,,,,1.0,n,,Skynet 0.4m,GCN35687,,
10646.0,,s,60346.049004629625,I,15.33,0.019,magnitude,,n,n,,,,,,,1.0,n,,Skynet 0.4m,GCN35687,,
10905.0,,s,60346.05200231481,V,15.94,0.008,magnitude,,n,n,,,,,,,1.0,n,,Skynet 0.4m,GCN35687,,
12028.0,,s,60346.064999999995,R,15.76,0.01,magnitude,,n,n,,,,,,,1.0,n,,Skynet 0.4m,GCN35687,,
12028.0,,s,60346.064999999995,V,16.11,0.008,magnitude,,n,n,,,,,,,1.0,n,,Skynet 0.4m,GCN35687,,
73012.0,,s,60346.77083333333,g,18.1,0.1,magnitude,,n,n,,,,,,,1.0,n,,BOOTES-6/DPR,GCN35696,,
94098.0,,s,60347.01488425925,r,19.05,0.07,magnitude,AB,n,n,,,,,,,1.0,n,,VLT UT3/X-shooter acquisition camera,GCN35698,,
