time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
60.0,,s,54012.82744212963,w,18.4,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN5696,,
68.0,,s,54012.82753472222,w,18.0,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN5691,,
70.698,2.518,s,54012.827565949076,10keV,5.30030877863044e-06,9.99798620929934e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
76.126,3.197,s,54012.82762877315,10keV,4.12887851230103e-06,7.53827547983363e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
82.319,3.146,s,54012.82770045139,10keV,4.57011191294957e-06,8.34385576136378e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
93.325,6.719,s,54012.827827835645,10keV,9.74750615765711e-06,2.18196381756347e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
105.349,7.232,s,54012.82796700231,10keV,7.45148235898042e-06,1.66620198577072e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
122.704,10.123,s,54012.82816787037,10keV,3.52473437762488e-06,7.90715029090928e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
148.01,15.371,s,54012.828460763885,10keV,1.9933222480748e-06,4.46201998523217e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
166.0,,s,54012.82866898148,uvot-v,20.0,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN5696,,
169.72,13.066,s,54012.82871203704,10keV,2.575713919132e-06,5.50765312148623e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
196.321,13.536,s,54012.82901991898,10keV,2.78812309658582e-06,6.23443357186822e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
222.362,15.584,s,54012.82932131944,10keV,2.7445525994094e-06,6.16361853705361e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
288.154,112.768,s,54012.83008280092,10keV,8.28439752629521e-07,1.47249938543929e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
572.0,,s,54012.83336805555,uvot-uvm2,20.4,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN5696,,
581.158,115.626,s,54012.83347405092,10keV,2.85909551282374e-07,6.41390119009553e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
596.0,,s,54012.83364583333,uvot-uvw1,21.2,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN5696,,
617.0,,s,54012.83388888889,uvot-u,20.5,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN5696,,
644.0,,s,54012.83420138889,uvot-b,19.9,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN5696,,
657.0,,s,54012.83435185185,w,20.3,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN5696,,
672.0,,s,54012.83452546296,uvot-uvw2,20.5,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN5696,,
696.0,,s,54012.83480324074,uvot-v,18.9,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN5696,,
806.959,110.175,s,54012.836087488424,10keV,1.72937044256276e-07,3.89228627479672e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1000.93,111.082,s,54012.83833252315,10keV,1.2447124500816e-07,2.80179763738976e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1281.603,335.365,s,54012.84158105324,10keV,1.29852605578805e-07,2.04519127946076e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
4989.429,117.944,s,54012.884495706014,10keV,6.42901549034969e-08,1.68040938983474e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
5238.961,176.612,s,54012.887383807865,10keV,3.89884952342892e-08,1.02222455073331e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
5540.065,124.491,s,54012.890868807866,10keV,4.05882992038455e-08,1.06089286436256e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
5766.871,122.585,s,54012.893493877316,10keV,4.10838849035442e-08,1.01089982530897e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
6019.403,129.946,s,54012.896416701384,10keV,3.57948455956668e-08,9.3560180517924e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
6221.161,124.626,s,54012.898751863424,10keV,2.76728906038649e-08,7.30053767532067e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
6486.27,140.483,s,54012.90182025463,10keV,3.28926975086317e-08,8.58864671841794e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
6817.566,506.791,s,54012.90565469907,10keV,1.77815125611033e-08,4.12666340685861e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
