time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
39.0,0.0,s,G,15.4,0.0,mag,Vega,y,y,0.5317632907184175,15.068236709281582,,3.4098208750249066,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;32074,unfilter-polarization
41.0,0.0,s,G,16.4,0.0,mag,Vega,y,y,0.5317632907184175,16.06823670928158,,1.3574741406504147,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;32074,unfilter-polarization
59.0,0.0,s,G,16.3,0.0,mag,Vega,y,y,0.5317632907184175,15.968236709281582,,1.488440797051387,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;32074,unfilter-polarization
61.0,0.0,s,G,17.4,0.0,mag,Vega,y,y,0.5317632907184175,17.06823670928158,,0.5404201892338775,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;32074,unfilter-polarization
68.0,0.0,s,G,15.5,0.0,mag,Vega,y,y,0.5317632907184175,15.168236709281581,,3.1097935982847678,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;32074,unfilter-polarization
77.0,0.0,s,G,16.2,0.0,mag,Vega,y,y,0.5317632907184175,15.86823670928158,,1.632042880216833,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;32074,unfilter-polarization
100.0,0.0,s,G,17.1,0.0,mag,Vega,y,y,0.5317632907184175,16.768236709281584,,0.7124125561094848,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;32074,unfilter-polarization
103.0,0.0,s,G,15.9,0.0,mag,Vega,y,y,0.5317632907184175,15.568236709281583,,2.151451524458839,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;32074,unfilter-polarization
128.0,0.0,s,G,17.2,0.0,mag,Vega,y,y,0.5317632907184175,16.868236709281582,,0.6497279732651017,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;32074,unfilter-polarization
142.0,0.0,s,G,15.9,0.0,mag,Vega,y,y,0.5317632907184175,15.568236709281583,,2.151451524458839,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;32074,unfilter-polarization
161.0,0.0,s,G,17.2,0.0,mag,Vega,y,y,0.5317632907184175,16.868236709281582,,0.6497279732651017,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;32074,unfilter-polarization
175.0,0.0,s,uvot-white,20.8,0.0,mag,Vega,y,y,0.9587363081469196,20.641263691853084,,0.02011503405490078,,mJy,1.0,n,Swift,UVOT,Dainotti2024;32085,
204.0,0.0,s,G,17.4,0.0,mag,Vega,y,y,0.5317632907184175,17.06823670928158,,0.5404201892338775,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;32074,unfilter-polarization
257.0,0.0,s,G,17.2,0.0,mag,Vega,y,y,0.5317632907184175,16.868236709281582,,0.6497279732651017,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;32074,unfilter-polarization
430.0,0.0,s,uvot-u,19.2,0.0,mag,Vega,y,y,0.9230396559220784,19.29696034407792,,0.0693812486076128,,mJy,1.0,n,Swift,UVOT,Dainotti2024;32085,
1042.8,0.0,s,r,21.06,0.03,mag,AB,y,n,0.4961303537755587,20.56386964622444,0.03,0.021601225489613216,0.0005968639176334368,mJy,1.0,y,NOT(2.56m),ALFOSC,Dainotti2024;32078,
1118.97,0.0,s,G,20.5,0.0,mag,Vega,y,y,0.5317632907184175,20.168236709281583,,0.031097935982847612,,mJy,1.0,n,ISON-ORI-22(22cm),FLI,Dainotti2024;32103,orig_band=CR
1368.0,0.0,s,R,20.3,0.2,mag,Vega,y,n,0.4298890762032889,20.04611092379671,0.2,0.03480021117895692,0.0064104357994968775,mJy,1.0,y,Zeiss-1000,EEV-4240-CCD,Dainotti2024;32082,
