time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
254270.0,,s,58729.94293981481,r,21.62,0.09,magnitude,AB,n,n,,,,,,,1.0,n,,Liverpool Telescope IO:O,GCN25643,,
254793.0,,s,58729.94899305556,g,22.02,0.1,magnitude,AB,n,n,,,,,,,1.0,n,,Liverpool Telescope IO:O,GCN25643,,
255316.0,,s,58729.955046296294,i,21.16,0.07,magnitude,AB,n,n,,,,,,,1.0,n,,Liverpool Telescope IO:O,GCN25643,,
255837.0,,s,58729.96107638889,z,20.87,0.12,magnitude,AB,n,n,,,,,,,1.0,n,,Liverpool Telescope IO:O,GCN25643,,
294660.0,,s,58730.410416666666,G,21.6,0.1,magnitude,AB,n,n,,,,,,,1.0,n,,COATLI,GCN25655,,
320047.0,,s,58730.704247685186,R,21.27,0.16,magnitude,,n,n,,,,,,,1.0,n,,AS-32 (Abastumani),GCN25683,,
402041.0,,s,58731.65325231481,15GHz,0.404,0.01,mJy,,n,n,,,,,,,1.0,n,,AMI Large Array,GCN25684,,
424143.0,,s,58731.9090625,R,21.33,0.14,magnitude,,n,n,,,,,,,1.0,n,,ZTSh (CrAO),GCN25683,,
