time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
0.0,,s,53472.2400462963,uvot-v,19.1,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN3249,,
12.0,,s,53472.24018518519,G,19.9,,magnitude,,n,y,,,,,,,1.0,n,,ROTSE-IIIb,GCN3238,,
13.0,,s,53472.24019675926,R,17.5,,magnitude,,n,y,,,,,,,1.0,n,,KAIT,GCN3256,,
213.0,,s,53472.24251157408,R,18.9,,magnitude,,n,y,,,,,,,1.0,n,,"0.3-m Telescope, New Mexico Skies",GCN3245,,
250.0,,s,53472.242939814816,Rc,18.5,,magnitude,,n,y,,,,,,,1.0,n,,PROMPT-5,GCN3259,,
303.0,,s,53472.24355324074,G,20.3,,magnitude,,n,y,,,,,,,1.0,n,,ROTSE-IIIb,GCN3238,,
428.0,,s,53472.245,Ic,18.0,,magnitude,,n,y,,,,,,,1.0,n,,PROMPT-5,GCN3259,,
680.0,,s,53472.24791666667,R,20.0,,magnitude,,n,y,,,,,,,1.0,n,,Palomar 60-inch Telescope,GCN3242,,
770.0,,s,53472.24895833334,Rc,17.9,,magnitude,,n,y,,,,,,,1.0,n,,PROMPT-5,GCN3259,,
846.0,,s,53472.24983796296,V,20.0,,magnitude,,n,y,,,,,,,1.0,n,,PROMPT-5,GCN3259,,
891.0,,s,53472.2503587963,R,20.5,,magnitude,,n,y,,,,,,,1.0,n,,"0.3-m Telescope, New Mexico Skies",GCN3245,,
1582.0,,s,53472.258356481485,R,19.6,,magnitude,,n,y,,,,,,,1.0,n,,KAIT,GCN3256,,
2284.0,,s,53472.266481481485,Rc,20.3,,magnitude,,n,y,,,,,,,1.0,n,,PROMPT-5,GCN3259,,
2329.0,,s,53472.26700231482,R,20.5,,magnitude,,n,y,,,,,,,1.0,n,,DuPont 100-inch Telescope,GCN3239,,
2588.0,,s,53472.270000000004,R,21.0,,magnitude,,n,y,,,,,,,1.0,n,,ANU 2.3m Telescope,GCN3250,,
2942.0,,s,53472.274097222224,Ic,18.9,,magnitude,,n,y,,,,,,,1.0,n,,PROMPT-5,GCN3259,,
3203.0,,s,53472.27711805556,R,21.5,,magnitude,,n,n,,,,,,,1.0,n,,DuPont 100-inch Telescope,GCN3244,,
3606.0,,s,53472.28178240741,V,19.2,,magnitude,,n,y,,,,,,,1.0,n,,PROMPT-5,GCN3259,,
4302.0,,s,53472.28983796296,Rc,20.0,,magnitude,,n,y,,,,,,,1.0,n,,PROMPT-5,GCN3259,,
4969.0,,s,53472.29755787037,Ic,18.3,,magnitude,,n,y,,,,,,,1.0,n,,PROMPT-5,GCN3259,,
5303.0,,s,53472.30142361111,R,22.0,,magnitude,,n,n,,,,,,,1.0,n,,DFOSC/Danish 1.5m Telescope,GCN3243,,
5624.0,,s,53472.30513888889,Rc,17.6,,magnitude,,n,y,,,,,,,1.0,n,,PROMPT-5,GCN3259,,
8240.0,,s,53472.33541666667,Rc,24.9,,magnitude,,n,y,,,,,,,1.0,n,,Subaru/FOCAS,GCN3263,,
8240.0,,s,53472.33541666667,Rc,22.6,0.1,magnitude,,n,n,,,,,,,1.0,n,,Subaru/FOCAS,GCN3263,,
8480.0,,s,53472.33819444445,R,21.0,,magnitude,,n,y,,,,,,,1.0,n,,Nickel 1.0-m,GCN3256,,
25760.0,,s,53472.538194444445,Rc,26.0,0.5,magnitude,,n,n,,,,,,,1.0,n,,Subaru/FOCAS,GCN3263,,
36620.0,,s,53472.66388888889,R,20.0,,magnitude,,n,y,,,,,,,1.0,n,,0.8-m XingLong,GCN3252,,
51231.0,,s,53472.83299768519,R,22.75,0.14,magnitude,,n,n,,,,,,,1.0,n,,1.5m OSN,GCN3255,,
335240.0,,s,53476.12013888889,85GHz,0.038,,mJy,,n,y,,,,,,,1.0,n,,VLA,GCN3277,,
