time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
0.0,,s,r,20.14,0.19,magnitude,,y,n,0.037981160921627566,20.102018839078372,0.19,0.0330535959001666,0.005784262506407527,mJy,1.0,n,,ZTF/P48,GCN33226,,
49230.0,,s,r,23.1,0.15,magnitude,AB,y,n,0.037981160921627566,23.062018839078373,0.15,0.002163807955925078,0.0002989411166049001,mJy,1.0,n,,AZT-20,GCN33240,,
337565.0,,s,15.5GHz,0.157,0.014,mJy,,n,n,,,,,,,1.0,n,,AMI-LA,GCN33252,,
402624.0,,s,r,23.08,0.25,magnitude,,y,n,0.037981160921627566,23.04201883907837,0.25,0.002204036149308271,0.0005074980781817224,mJy,1.0,n,,Liverpool Telescope,GCN33226,,
467483.616,,s,r,22.67,0.12,magnitude,AB,y,n,0.037981160921627566,22.632018839078373,0.12,0.0032152793647732708,0.0003553658080866383,mJy,1.0,n,,AZT-20,GCN33227,,
