time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
4920.0,,s,53979.837499999994,R,18.0,,magnitude,,n,y,,,,,,,1.0,n,,Watcher 40cm,GCN5492,,
15018.408,2166.177,s,53979.95437972222,10keV,5.27658868722753e-08,1.33861051978691e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
17408.64,224.055,s,53979.98204444444,10keV,4.61148891949208e-08,1.07323795930024e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
18120.0,,s,53979.990277777775,R,23.9,,magnitude,,n,y,,,,,,,1.0,n,,DFOSC/Danish 1.5m,GCN5501,,
19507.566,215.812,s,53980.006337569444,10keV,3.90297847417613e-08,9.91345800452828e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
20454.0,,s,53980.01729166666,K,17.4,,magnitude,,n,y,,,,,,,1.0,n,,ANDICAM,GCN5495,,
20454.0,,s,53980.01729166666,J,18.5,,magnitude,,n,y,,,,,,,1.0,n,,ANDICAM,GCN5495,,
20454.0,,s,53980.01729166666,I,21.2,,magnitude,,n,y,,,,,,,1.0,n,,ANDICAM,GCN5495,,
23410.611,512.313,s,53980.051511701386,10keV,3.32976946778998e-08,6.39903254235055e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
29178.491,519.602,s,53980.11826957176,10keV,2.21283203979249e-08,5.41416407741137e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
97301.011,9198.127,s,53980.906724664346,10keV,9.16805734298753e-09,2.52914377892618e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
112596.979,3321.745,s,53981.083761331014,10keV,3.03072521029516e-09,1.95702610364817e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
