time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
64.5,,s,53494.334687500006,B,17.7,,magnitude,,n,y,,,,,,,1.0,n,,Ashra-AFT,GCN3499,,
64.5,,s,53494.334687500006,B,16.7,,magnitude,,n,y,,,,,,,1.0,n,,Ashra-AFT,GCN3499,,
64.5,,s,53494.334687500006,R,15.0,,magnitude,,n,y,,,,,,,1.0,n,,Ashra-AFT,GCN3499,,
64.5,,s,53494.334687500006,R,16.0,,magnitude,,n,y,,,,,,,1.0,n,,Ashra-AFT,GCN3499,,
74.5,,s,53494.334803240745,R,15.1,,magnitude,,n,y,,,,,,,1.0,n,,Ashra-AFT,GCN3499,,
74.5,,s,53494.334803240745,B,16.9,,magnitude,,n,y,,,,,,,1.0,n,,Ashra-AFT,GCN3499,,
787.5,,s,53494.34305555556,R,21.0,,magnitude,,n,y,,,,,,,1.0,n,,Palomar 60-inch Telescope,GCN3349,,
19567.5,,s,53494.56041666667,R,21.0,,magnitude,,n,y,,,,,,,1.0,n,,Lulin 1-m telescope,GCN3354,,
20107.5,,s,53494.566666666666,uvot-v,20.2,,magnitude,,n,y,,,,,,,1.0,n,,Swift UVOT,GCN3353,,
29650.015,12649.443,s,53494.677112442136,10keV,1.06507880248723e-09,2.10096052562748e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
