time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
1278720.0,,s,8.7GHz,0.19,0.035,mJy,,n,n,,,,,,,1.0,n,,ATCA,GCN1390,
1278720.0,,s,8.7GHz,0.07,,mJy,,n,y,,,,,,,1.0,n,,ATCA,GCN1390,
3801600.0,,s,V,24.7,,mag,,n,n,,,,,,,1.0,n,,HST/STIS CCD,GCN1440,
3921900.0,,s,R,23.3,0.2,mag,,n,n,,,,,,,1.0,n,,VLT/FORS2,GCN1439,
3921900.0,,s,B,23.8,0.4,mag,,n,n,,,,,,,1.0,n,,VLT/FORS2,GCN1439,
