time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
7657.0,0.0,s,G,18.0,0.0,mag,Vega,y,y,0.5468125972323058,17.653187402767692,,0.3153198329465473,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;30970,orig_band=Clear
7737.0,0.0,s,G,17.6,0.0,mag,Vega,y,y,0.5468125972323058,17.253187402767693,,0.45577582704590075,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;30970,orig_band=Clear
7738.0,0.0,s,G,18.1,0.0,mag,Vega,y,y,0.5468125972323058,17.753187402767693,,0.28757510551114523,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;30970,orig_band=Clear
7818.0,0.0,s,G,18.3,0.0,mag,Vega,y,y,0.5468125972323058,17.953187402767693,,0.23919455423519909,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;30970,orig_band=Clear
7818.0,0.0,s,G,17.6,0.0,mag,Vega,y,y,0.5468125972323058,17.253187402767693,,0.45577582704590075,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;30970,orig_band=Clear
7898.0,0.0,s,G,18.5,0.0,mag,Vega,y,y,0.5468125972323058,18.153187402767692,,0.19895336445789155,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;30970,orig_band=Clear
7978.0,0.0,s,G,17.8,0.0,mag,Vega,y,y,0.5468125972323058,17.453187402767693,,0.37909782068113707,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;30970,orig_band=Clear
8739.0,0.0,s,G,17.9,0.0,mag,Vega,y,y,0.5468125972323058,17.55318740276769,,0.3457413216374006,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;30970,orig_band=Clear
8739.0,0.0,s,G,18.9,0.0,mag,Vega,y,y,0.5468125972323058,18.55318740276769,,0.13764209930049237,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;30970,orig_band=Clear
8820.0,0.0,s,G,17.9,0.0,mag,Vega,y,y,0.5468125972323058,17.55318740276769,,0.3457413216374006,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;30970,orig_band=Clear
8820.0,0.0,s,G,18.8,0.0,mag,Vega,y,y,0.5468125972323058,18.453187402767693,,0.15092156075436472,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;30970,orig_band=Clear
8900.0,0.0,s,G,18.1,0.0,mag,Vega,y,y,0.5468125972323058,17.753187402767693,,0.28757510551114523,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;30970,orig_band=Clear
8900.0,0.0,s,G,18.9,0.0,mag,Vega,y,y,0.5468125972323058,18.55318740276769,,0.13764209930049237,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;30970,orig_band=Clear
8980.0,0.0,s,G,18.1,0.0,mag,Vega,y,y,0.5468125972323058,17.753187402767693,,0.28757510551114523,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;30970,orig_band=Clear
8980.0,0.0,s,G,18.9,0.0,mag,Vega,y,y,0.5468125972323058,18.55318740276769,,0.13764209930049237,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;30970,orig_band=Clear
9060.0,0.0,s,G,18.2,0.0,mag,Vega,y,y,0.5468125972323058,17.85318740276769,,0.26227161335508437,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;30970,orig_band=Clear
9349.64,0.0,s,G,15.6,0.0,mag,Vega,y,y,0.5468125972323058,15.253187402767693,,2.875751055111452,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;30977,orig_band=Unfiltered
9822.0,0.0,s,G,17.9,0.0,mag,Vega,y,y,0.5468125972323058,17.55318740276769,,0.3457413216374006,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;30970,orig_band=Clear
9822.0,0.0,s,G,18.8,0.0,mag,Vega,y,y,0.5468125972323058,18.453187402767693,,0.15092156075436472,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;30970,orig_band=Clear
