time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
186055.0,,s,61154.75326388889,G,16.22,0.02,magnitude,AB,n,n,,,,,,,1.0,n,,Interestar 13cm/28cm telescopes,GCN44438,,
376597.0,,s,61156.95861111111,G,16.11,0.04,magnitude,AB,n,n,,,,,,,1.0,n,,Interestar 13cm/28cm telescopes,GCN44438,,
452858.0,,s,61157.841261574074,G,16.16,0.26,magnitude,AB,n,n,,,,,,,1.0,n,,Interestar 13cm/28cm telescopes,GCN44438,,
