time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
66.5,0.0,s,uvot-v,13.21,0.24,magnitude,Vega,y,n,0.28618956261719714,12.913810437382804,0.24,24.80287782201722,5.4826307266876295,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
67.5,0.0,s,uvot-v,12.9,0.23,magnitude,Vega,y,n,0.28618956261719714,12.603810437382803,0.23,32.99909837687366,6.990457344444665,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
68.5,0.0,s,uvot-v,12.86,0.23,magnitude,Vega,y,n,0.28618956261719714,12.563810437382802,0.23,34.23750226238049,7.252798134425066,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
69.5,0.0,s,uvot-v,13.01,0.23,magnitude,Vega,y,n,0.28618956261719714,12.713810437382802,0.23,29.819617881572366,6.316923100385624,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
70.5,0.0,s,uvot-v,12.97,0.23,magnitude,Vega,y,n,0.28618956261719714,12.673810437382803,0.23,30.9387009009662,6.553987217187293,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
71.5,0.0,s,uvot-v,13.31,0.23,magnitude,Vega,y,n,0.28618956261719714,13.013810437382803,0.23,22.620493420900047,4.79187620713636,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
72.5,0.0,s,uvot-v,13.13,0.23,magnitude,Vega,y,n,0.28618956261719714,12.833810437382803,0.23,26.69943517331246,5.655950370771575,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
73.5,0.0,s,uvot-v,13.01,0.23,magnitude,Vega,y,n,0.28618956261719714,12.713810437382802,0.23,29.819617881572366,6.316923100385624,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
80.5,0.0,s,uvot-v,13.13,0.1,magnitude,Vega,y,n,0.28618956261719714,12.833810437382803,0.1,26.69943517331246,2.4591088568572066,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
82.73999786376953,5.0,s,uvot-v,13.471963882446289,0.045404575765132904,magnitude,Vega,y,n,0.28618956261719714,13.175774319829092,0.045404575765132904,19.485722840831972,0.8148765558223515,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
85.5,0.0,s,uvot-v,13.26,0.1,magnitude,Vega,y,n,0.28618956261719714,12.963810437382802,0.1,23.686564432021967,2.1816132066166705,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
90.5,0.0,s,uvot-v,13.18,0.1,magnitude,Vega,y,n,0.28618956261719714,12.883810437382802,0.1,25.49776264147338,2.3484307265182838,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
92.75,4.994998931884766,s,uvot-v,13.584617614746094,0.04785126447677612,magnitude,Vega,y,n,0.28618956261719714,13.288428052128896,0.04785126447677612,17.56527801779392,0.7741482326499395,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
95.5,0.0,s,uvot-v,13.24,0.11,magnitude,Vega,y,n,0.28618956261719714,12.943810437382803,0.11,24.12693054304653,2.444389666757354,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
100.5,0.0,s,uvot-v,13.25,0.11,magnitude,Vega,y,n,0.28618956261719714,12.953810437382803,0.11,23.905733514259538,2.421979367588976,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
102.76000213623047,5.0,s,uvot-v,13.680553436279297,0.05001317337155342,magnitude,Vega,y,n,0.28618956261719714,13.3843638736621,0.05001317337155342,16.07980210087411,0.7406973505414592,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
105.5,0.0,s,uvot-v,13.51,0.11,magnitude,Vega,y,n,0.28618956261719714,13.213810437382802,0.11,18.81490691197098,1.9062086639893006,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
110.5,0.0,s,uvot-v,13.44,0.11,magnitude,Vega,y,n,0.28618956261719714,13.143810437382802,0.11,20.067906733616635,2.033154767266502,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
112.7699966430664,5.0,s,uvot-v,13.91794490814209,0.05583912879228592,magnitude,Vega,y,n,0.28618956261719714,13.621755345524893,0.05583912879228592,12.921832605018377,0.664566468265392,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
115.5,0.0,s,uvot-v,13.67,0.11,magnitude,Vega,y,n,0.28618956261719714,13.373810437382803,0.11,16.236861043263442,1.6450171845903028,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
120.5,0.0,s,uvot-v,13.48,0.11,magnitude,Vega,y,n,0.28618956261719714,13.183810437382803,0.11,19.342030953238584,1.9596135742108896,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
