time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
27378.0,,s,60234.653715277775,r,20.5,,magnitude,,n,y,,,,,,,1.0,n,,Altay 50cm telescope (50B),GCN34840,,
61947.0,,s,60235.053819444445,r,23.0,,magnitude,,n,y,,,,,,,1.0,n,,LCOGT 1-m Sinistro,GCN34834,,
61947.0,,s,60235.053819444445,i,22.6,,magnitude,,n,y,,,,,,,1.0,n,,LCOGT 1-m Sinistro,GCN34834,,
67895.0,,s,60235.122662037036,i,20.9,,magnitude,,n,y,,,,,,,1.0,n,,LCO 1-m/Sinistro,GCN34836,,
67895.0,,s,60235.122662037036,r,21.2,,magnitude,,n,y,,,,,,,1.0,n,,LCO 1-m/Sinistro,GCN34836,,
67895.0,,s,60235.122662037036,g,22.5,,magnitude,,n,y,,,,,,,1.0,n,,LCO 1-m/Sinistro,GCN34836,,
72148.0,,s,60235.17188657408,r,21.08,,magnitude,,n,y,,,,,,,1.0,n,,GROWTH-India Telescope (GIT),GCN34833,,
73523.0,,s,60235.18780092592,g,19.27,,magnitude,,n,y,,,,,,,1.0,n,,GROWTH-India Telescope (GIT),GCN34833,,
78906.0,,s,60235.25010416667,g,19.98,,magnitude,,n,y,,,,,,,1.0,n,,GROWTH-India Telescope (GIT),GCN34833,,
137644.0,,s,60235.92994212963,R,21.6,,magnitude,,n,y,,,,,,,1.0,n,,DFOT 1.3m,GCN34853,,
296800.0,,s,60237.77202546296,R,22.98,0.2,magnitude,,n,n,,,,,,,1.0,n,,AZT-33IK,GCN34867,,
