time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
84.0,,s,59257.18640046297,w,20.6,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN29492,,
150.0,,s,59257.18716435185,H,15.8,,magnitude,Vega,n,y,,,,,,,1.0,n,,REM,GCN29527,,
150.0,,s,59257.18716435185,g,18.2,,magnitude,AB,n,y,,,,,,,1.0,n,,REM,GCN29527,,
150.0,,s,59257.18716435185,r,18.3,,magnitude,AB,n,y,,,,,,,1.0,n,,REM,GCN29527,,
150.0,,s,59257.18716435185,i,17.4,,magnitude,AB,n,y,,,,,,,1.0,n,,REM,GCN29527,,
150.0,,s,59257.18716435185,z,16.1,,magnitude,AB,n,y,,,,,,,1.0,n,,REM,GCN29527,,
292.0,,s,59257.18880787037,uvot-u,19.2,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN29487,,
293.0,,s,59257.18881944445,uvot-u,20.3,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN29492,,
418.0,,s,59257.19026620371,w,20.8,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN29492,,
467.0,,s,59257.190833333334,uvot-u,20.4,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN29492,,
520.0,,s,59257.191446759265,uvot-b,19.3,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN29492,,
2135.0,,s,59257.21013888889,uvot-uvw2,19.7,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN29492,,
2491.0,,s,59257.214259259265,uvot-v,19.0,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN29492,,
2607.0,,s,59257.21560185186,uvot-uvm2,19.7,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN29492,,
2648.0,,s,59257.21607638889,uvot-uvw1,19.1,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN29492,,
31087.0,,s,59257.54523148148,Rc,18.5,,magnitude,AB,n,y,,,,,,,1.0,n,,MITSuME 50cm,GCN29496,,
31087.0,,s,59257.54523148148,Ic,17.8,,magnitude,AB,n,y,,,,,,,1.0,n,,MITSuME 50cm,GCN29496,,
31087.0,,s,59257.54523148148,g,18.6,,magnitude,AB,n,y,,,,,,,1.0,n,,MITSuME 50cm,GCN29496,,
36748.0,,s,59257.61075231482,R,22.2,0.28,magnitude,,n,n,,,,,,,1.0,n,,AZT-33IK,GCN29522,,
57216.0,,s,59257.847650462965,r,23.23,0.12,magnitude,,n,n,,,,,,,1.0,n,,NOT/ALFOSC,GCN29498,,
78584.0,,s,59258.09496527778,r,25.3,0.2,magnitude,AB,n,n,,,,,,,1.0,n,,Gemini South/GMOS,GCN29507,,
78584.0,,s,59258.09496527778,r,23.17,0.05,magnitude,AB,n,n,,,,,,,1.0,n,,Gemini South/GMOS,GCN29507,,
120428.0,,s,59258.57927083334,R,22.4,,magnitude,,n,y,,,,,,,1.0,n,,DFOT 1.3m ARIES,GCN29510,,
602929.0,,s,59264.16377314815,r,23.3,0.2,magnitude,AB,n,n,,,,,,,1.0,n,,LDT/LMI,GCN29540,,
