time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
0.0,,s,57792.95116898148,Ks,16.3,,magnitude,Vega,n,y,,,,,,,1.0,n,,IRSF/SIRIUS,GCN20673,,
0.0,,s,57792.95116898148,J,16.83,,magnitude,Vega,n,y,,,,,,,1.0,n,,IRSF/SIRIUS,GCN20673,,
0.0,,s,57792.95116898148,H,16.31,,magnitude,Vega,n,y,,,,,,,1.0,n,,IRSF/SIRIUS,GCN20673,,
2072.0,,s,57792.97515046297,r,22.5,,magnitude,AB,n,y,,,,,,,1.0,n,,NOT/ALFOSC,GCN20638,,
2072.0,,s,57792.97515046297,z,22.2,,magnitude,AB,n,y,,,,,,,1.0,n,,NOT/ALFOSC,GCN20638,,
13759.0,,s,57793.11041666667,z,23.1,0.2,magnitude,AB,n,n,,,,,,,1.0,n,,GROND/MPG 2.2m,GCN20640,,
13759.0,,s,57793.11041666667,i,23.4,0.2,magnitude,AB,n,n,,,,,,,1.0,n,,GROND/MPG 2.2m,GCN20640,,
13759.0,,s,57793.11041666667,J,21.3,,magnitude,AB,n,y,,,,,,,1.0,n,,GROND/MPG 2.2m,GCN20640,,
13759.0,,s,57793.11041666667,r,24.4,0.3,magnitude,AB,n,n,,,,,,,1.0,n,,GROND/MPG 2.2m,GCN20640,,
13759.0,,s,57793.11041666667,g,24.5,0.4,magnitude,AB,n,n,,,,,,,1.0,n,,GROND/MPG 2.2m,GCN20640,,
13759.0,,s,57793.11041666667,H,21.0,,magnitude,AB,n,y,,,,,,,1.0,n,,GROND/MPG 2.2m,GCN20640,,
13759.0,,s,57793.11041666667,K,19.0,,magnitude,AB,n,y,,,,,,,1.0,n,,GROND/MPG 2.2m,GCN20640,,
17299.0,,s,57793.15138888889,J,19.4,,magnitude,Vega,n,y,,,,,,,1.0,n,,ANDICAM/CTIO 1.3m,GCN20674,,
17299.0,,s,57793.15138888889,I,20.9,,magnitude,,n,y,,,,,,,1.0,n,,ANDICAM/CTIO 1.3m,GCN20674,,
17629.0,,s,57793.15520833334,R,19.0,,magnitude,,n,y,,,,,,,1.0,n,,VIRT 0.5m,GCN20636,,
