time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
92.3507,,s,57533.39351851805,w,19.8,0.3,magnitude,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN19465,,
304.351,,s,57533.39597222523,uvot-u,20.0,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN19465,,
560.351,,s,57533.3989351882,uvot-b,19.8,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN19465,,
585.351,,s,57533.399224540044,w,20.9,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN19465,,
610.351,,s,57533.3995138919,uvot-uvw2,18.9,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN19465,,
635.351,,s,57533.39980324375,uvot-v,18.9,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN19465,,
684.351,,s,57533.400370373376,uvot-uvw1,19.5,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN19465,,
1607.35,,s,57533.41105323217,uvot-uvm2,18.2,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN19465,,
13612.4,,s,57533.55000057014,15GHz,0.099,,mJy,,n,y,,,,,,,1.0,n,,AMI-LA,GCN19564,,
21676.4,,s,57533.64333390347,R,21.5,,magnitude,,n,y,,,,,,,1.0,n,,Nanshan 1m telescope,GCN19466,,
23379.4,,s,57533.66304455162,R,22.6,,magnitude,,n,y,,,,,,,1.0,n,,"AZT-33IK telescope, Sayan observatory",GCN19470,,
23625.4,,s,57533.66589177384,g,18.6,,magnitude,,n,y,,,,,,,1.0,n,,"MITSuME 50cm telescope, Akeno",GCN19475,,
23625.4,,s,57533.66589177384,Rc,18.2,,magnitude,,n,y,,,,,,,1.0,n,,"MITSuME 50cm telescope, Akeno",GCN19475,,
23625.4,,s,57533.66589177384,Ic,17.6,,magnitude,,n,y,,,,,,,1.0,n,,"MITSuME 50cm telescope, Akeno",GCN19475,,
109516.0,,s,57534.65999594051,15GHz,0.063,,mJy,,n,y,,,,,,,1.0,n,,AMI-LA,GCN19564,,
282316.0,,s,57536.65999594051,15GHz,0.066,,mJy,,n,y,,,,,,,1.0,n,,AMI-LA,GCN19564,,
543244.0,,s,57539.67999594051,15GHz,0.096,,mJy,,n,y,,,,,,,1.0,n,,AMI-LA,GCN19564,,
