time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
36044.0,,s,R,17.5,,magnitude,,n,y,,,,,,,1.0,n,,KAIT,GCN2968,,
36462.0,,s,R,19.0,,magnitude,,n,y,,,,,,,1.0,n,,KAIT,GCN2968,,
37743.0,,s,R,20.0,,magnitude,,n,y,,,,,,,1.0,n,,KAIT,GCN2968,,
38346.0,,s,R,19.0,,magnitude,,n,y,,,,,,,1.0,n,,Palomar 60-inch,GCN2967,,
57246.0,,s,I,19.0,,magnitude,,n,y,,,,,,,1.0,n,,Lulin 1-m telescope,GCN2971,,
60152.0,,s,G,17.4,,magnitude,,n,y,,,,,,,1.0,n,,30-cm telescope University of Miyazaki,GCN2969,,
