time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
213.394,1.996,s,10keV,1.94248086974005e-06,2.89568490807197e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
216.0,,s,R,15.4,,mag,,n,y,,,,,,,1.0,n,,0.3m AROMA robotic telescope,GCN5608,
216.636,1.835,s,10keV,1.53875361838642e-06,2.80936978600313e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
220.628,2.158,s,10keV,2.16327148521768e-06,3.29557825185895e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
224.9,2.208,s,10keV,2.58998832205238e-06,3.86093242088342e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
228.234,2.084,s,10keV,2.56566050778569e-06,4.8396105581898e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
232.116,2.094,s,10keV,4.65122564602073e-06,7.08578601157526e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
236.12,2.275,s,10keV,3.41219939949561e-06,6.22980196668377e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
240.337,2.367,s,10keV,3.6230020053467e-06,6.83407704771367e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
245.453,2.749,s,10keV,2.49501170853705e-06,4.7063453770087e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
250.576,2.951,s,10keV,1.62256401951761e-06,2.96238638241589e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
255.601,2.176,s,10keV,1.7817310005876e-06,3.36088358358877e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
259.771,2.162,s,10keV,1.49064877123145e-06,2.81181408701899e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
264.138,2.604,s,10keV,1.11565384745129e-06,2.17525708832999e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
269.166,2.535,s,10keV,1.21670029992742e-06,2.22138313264316e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
284.945,9.44,s,10keV,3.19048589078034e-07,6.82100080681723e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
298.888,8.339,s,10keV,1.18213703477067e-06,2.3671540320046e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
312.497,6.904,s,10keV,2.70485304068068e-06,5.64000760855936e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
327.383,9.254,s,10keV,2.81315204439124e-06,5.74960961841811e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
345.364,15.39,s,10keV,9.29395757299767e-07,2.08453233593304e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
382.046,21.292,s,10keV,2.04021569010074e-07,4.47805764076649e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
422.354,23.991,s,10keV,1.87235858331696e-07,4.23827964762885e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
437.0,,s,R,15.8,,mag,,n,y,,,,,,,1.0,n,,0.3m AROMA robotic telescope,GCN5608,
468.7,32.463,s,10keV,2.27143440660175e-07,5.11016694196319e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
562.255,71.796,s,10keV,1.61921874742357e-07,3.65402298251487e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
694.762,99.756,s,10keV,1.08421988206899e-07,2.45802854838309e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
922.318,127.8,s,10keV,3.91861213842245e-08,8.87187548603309e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
1116.428,143.891,s,10keV,2.18318686582634e-08,4.64668743682859e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
1162.0,,s,R,19.5,,mag,,n,y,,,,,,,1.0,n,,Faulkes Telescope South,GCN5594,
1165.0,,s,R,16.0,,mag,,n,y,,,,,,,1.0,n,,0.4m Ussuriysk Astrophysical Observatory,GCN5648,
1263.0,,s,R,16.8,,mag,,n,y,,,,,,,1.0,n,,0.3m AROMA robotic telescope,GCN5608,
1329.0,,s,I,21.0,,mag,,n,n,,,,,,,1.0,n,,Keck-I/LRIS,GCN5598,
1580.0,,s,R,17.3,,mag,,n,y,,,,,,,1.0,n,,0.4m Ussuriysk Astrophysical Observatory,GCN5648,
