time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
64.352,,s,w,19.6,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN24913,,
45492.4,,s,R,22.3,,magnitude,,n,y,,,,,,,1.0,n,,Zeiss-1000 1-m Tien Shan,GCN24949,,
52593.4,,s,R,21.9,,magnitude,,n,y,,,,,,,1.0,n,,Koshka Observatory,GCN24949,,
