time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
19410.0,,s,60982.224652777775,r,16.91,0.01,magnitude,AB,n,n,,,,,,,1.0,n,,LCO 1m/Sinistro,GCN42538,,
19550.0,,s,60982.226273148146,r,17.07,0.03,magnitude,AB,n,n,,,,,,,1.0,n,,NOT/ALFOSC,GCN42535,,
34612.0,,s,60982.40060185185,r,19.26,0.05,magnitude,,n,n,,,,,,,1.0,n,,LCOGT 1m Sinistro,GCN42545,,
34619.0,,s,60982.40068287037,V,19.38,0.08,magnitude,,n,n,,,,,,,1.0,n,,LCOGT 1m Sinistro,GCN42545,,
36120.0,,s,60982.41805555556,J,19.4,,magnitude,AB,n,n,,,,,,,1.0,n,,WINTER/Palomar 1-m,GCN42562,,
37628.0,,s,60982.43550925926,z,19.15,0.11,magnitude,AB,n,n,,,,,,,1.0,n,,DDRAGO/SVOM-COLIBRI,GCN42549,,
38924.0,,s,60982.45050925926,r,19.48,0.04,magnitude,AB,n,n,,,,,,,1.0,n,,DDRAGO/SVOM-COLIBRI,GCN42549,,
41993.0,,s,60982.486030092594,J,19.7,,magnitude,AB,n,y,,,,,,,1.0,n,,WINTER/Palomar 1-m,GCN42562,,
41993.0,,s,60982.486030092594,J,19.3,,magnitude,AB,n,y,,,,,,,1.0,n,,WINTER/Palomar 1-m,GCN42562,,
75585.0,,s,60982.87482638889,r,20.82,0.16,magnitude,AB,n,n,,,,,,,1.0,n,,WFST,GCN42577,,
77182.0,,s,60982.89331018519,R,20.78,0.08,magnitude,,n,n,,,,,,,1.0,n,,Xinglong 2.16-m/BFOSC,GCN42573,,
81038.0,,s,60982.937939814816,g,21.1,0.12,magnitude,AB,n,n,,,,,,,1.0,n,,WFST,GCN42577,,
81540.0,,s,60982.94375,g,19.76,0.21,magnitude,,n,n,,,,,,,1.0,n,,ZTF,GCN42579,,
88740.0,,s,60983.027083333334,r,19.24,0.11,magnitude,,n,n,,,,,,,1.0,n,,ZTF,GCN42579,,
105843.0,,s,60983.22503472222,r,22.33,0.16,magnitude,AB,n,n,,,,,,,1.0,n,,T193cm/MISTRAL,GCN42574,,
