time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
470.0,,s,R,16.2,,mag,,n,y,,,,,,,1.0,n,,TAROT La Silla,GCN7897,
614.0,,s,R,17.0,,mag,,n,y,,,,,,,1.0,n,,TAROT La Silla,GCN7897,
1373.206,33.706,s,10keV,2.93276678747808e-07,6.42523796918837e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
1448.332,43.83,s,10keV,2.23060386781232e-07,5.0560289719258e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
1537.948,51.999,s,10keV,2.19331013331898e-07,4.94030089137748e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
1636.449,46.502,s,10keV,2.35057616812374e-07,5.28348215506248e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
1730.712,50.502,s,10keV,1.96121119811761e-07,4.40369331542776e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
1815.231,42.25,s,10keV,2.97827832040394e-07,6.68741302782887e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
1896.126,47.926,s,10keV,4.41582799466819e-07,9.91527417212881e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
1975.706,40.486,s,10keV,9.51783095210233e-07,2.1393601473934e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
2061.316,55.168,s,10keV,5.15461168494575e-07,1.16104556927379e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
