time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
167472.0,,s,51787.979999999996,R,24.5,,magnitude,,n,y,,,,,,,1.0,n,,NOT+ALFOSC,GCN788,,
168336.0,,s,51787.99,B,24.0,,magnitude,,n,y,,,,,,,1.0,n,,TNG+Dolores,GCN786,,
169200.0,,s,51788.0,I,23.3,,magnitude,,n,y,,,,,,,1.0,n,,NOT+ALFOSC,GCN788,,
170928.0,,s,51788.02,u,23.5,,magnitude,,n,y,,,,,,,1.0,n,,NOT+ALFOSC,GCN788,,
176976.0,,s,51788.09,R,24.2,,magnitude,,n,y,,,,,,,1.0,n,,Danish 1.54-m+DFOSC,GCN788,,
187344.0,,s,51788.21,V,24.5,,magnitude,,n,y,,,,,,,1.0,n,,Danish 1.54-m+DFOSC,GCN788,,
258192.0,,s,51789.03,B,24.0,,magnitude,,n,y,,,,,,,1.0,n,,TNG+Dolores,GCN786,,
260784.0,,s,51789.06,R,24.6,,magnitude,,n,y,,,,,,,1.0,n,,NOT+ALFOSC,GCN788,,
263376.0,,s,51789.09,R,24.5,,magnitude,,n,y,,,,,,,1.0,n,,Danish 1.54-m+DFOSC,GCN788,,
276336.0,,s,51789.24,V,24.7,,magnitude,,n,y,,,,,,,1.0,n,,Danish 1.54-m+DFOSC,GCN788,,
353232.0,,s,51790.13,R,24.3,,magnitude,,n,y,,,,,,,1.0,n,,NOT+ALFOSC,GCN788,,
354960.0,,s,51790.149999999994,R,24.5,,magnitude,,n,y,,,,,,,1.0,n,,Danish 1.54-m+DFOSC,GCN788,,
355824.0,,s,51790.159999999996,B,24.0,,magnitude,,n,y,,,,,,,1.0,n,,TNG+Dolores,GCN786,,
363600.0,,s,51790.25,R,23.6,,magnitude,,n,y,,,,,,,1.0,n,,Palomar 60-inch,GCN787,,
436176.0,,s,51791.09,R,23.6,,magnitude,,n,y,,,,,,,1.0,n,,Danish 1.54-m+DFOSC,GCN788,,
452592.0,,s,51791.28,R,23.9,,magnitude,,n,y,,,,,,,1.0,n,,Palomar 60-inch,GCN787,,
