time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
4899.398399999859,0.0,s,R,18.59,0.04,mag,Vega,y,n,0.1105275088285535,18.655472491171444,0.04,0.12526716606760685,0.004615012947662098,mJy,1.0,n,1m,CCD,Dainotti2024;astro-ph0604093,
5581.44,0.0,s,B,19.22,0.04,mag,Vega,y,n,0.18937267713023914,18.88562732286976,0.04,0.10133869790473733,0.0037334556022220024,mJy,1.0,n,1m,CCD,Dainotti2024;astro-ph0604093,
6342.278399999873,0.0,s,R,18.74,0.03,mag,Vega,y,n,0.1105275088285535,18.805472491171443,0.03,0.10910314066186771,0.0030146311834421896,mJy,1.0,n,1m,CCD,Dainotti2024;astro-ph0604093,
7024.838400000124,0.0,s,R,18.81,0.03,mag,Vega,y,n,0.1105275088285535,18.875472491171443,0.03,0.10229095952085719,0.0028264036624893974,mJy,1.0,n,1m,CCD,Dainotti2024;astro-ph0604093,
13617.158400000108,0.0,s,R,19.33,0.05,mag,Vega,y,n,0.1105275088285535,19.395472491171443,0.05,0.06336322193623528,0.0029179842054889737,mJy,1.0,n,1m,CCD,Dainotti2024;astro-ph0604093,
14316.48,0.0,s,B,19.86,0.08,mag,Vega,y,n,0.18937267713023914,19.52562732286976,0.08,0.056205047575641244,0.004141340950358166,mJy,1.0,n,1m,CCD,Dainotti2024;astro-ph0604093,
14792.198400000132,0.0,s,R,19.45,0.11,mag,Vega,y,n,0.1105275088285535,19.515472491171444,0.11,0.05673319635340418,0.005747852536855115,mJy,1.0,n,Sampurnanand(104cm),AIMPOL,Dainotti2024;astro-ph0604093,
15517.958399999974,0.0,s,I,18.88,0.13,mag,Vega,y,n,0.07722088195849361,19.219779118041508,0.13,0.07449285198277071,0.00891935878652727,mJy,1.0,n,Sampurnanand(104cm),AIMPOL,Dainotti2024;astro-ph0604093,
16450.56,0.0,s,V,19.63,0.21,mag,Vega,y,n,0.14678995590619798,19.461210044093804,0.21,0.059640631222336364,0.011535520784701785,mJy,1.0,n,Sampurnanand(104cm),AIMPOL,Dainotti2024;astro-ph0604093,
16675.2,0.0,s,B,20.23,0.19,mag,Vega,y,n,0.18937267713023914,19.89562732286976,0.19,0.03997378937132428,0.006995271915284028,mJy,1.0,n,Sampurnanand(104cm),AIMPOL,Dainotti2024;astro-ph0604093,
16899.84,0.0,s,V,19.53,0.3,mag,Vega,y,n,0.14678995590619798,19.361210044093806,0.3,0.06539465173950816,0.018069210030831437,mJy,1.0,n,Sampurnanand(104cm),AIMPOL,Dainotti2024;astro-ph0604093,
17928.51839999988,0.0,s,I,18.79,0.29,mag,Vega,y,n,0.07722088195849361,19.129779118041508,0.29,0.08093094317039552,0.021616644463507716,mJy,1.0,n,Sampurnanand(104cm),AIMPOL,Dainotti2024;astro-ph0604093,
18118.08,0.0,s,B,20.22,0.18,mag,Vega,y,n,0.18937267713023914,19.88562732286976,0.18,0.040343662290430564,0.006688419507844664,mJy,1.0,n,Sampurnanand(104cm),AIMPOL,Dainotti2024;astro-ph0604093,
