time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
132.482,25.322,s,10keV,1.15739305529635e-07,2.5954651968884e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
202.585,45.482,s,10keV,8.77252488799972e-08,1.97103185539275e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
362.545,114.477,s,10keV,9.26322969575506e-08,2.08328831938552e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
480.413,51.819,s,10keV,2.27437050650382e-07,5.11011032297942e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
620.0,,s,G,19.0,,mag,,n,y,,,,,,,1.0,n,,Santel-400AN,GCN16728,
623.899,105.572,s,10keV,1.00677038562161e-07,2.27077317738328e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
652.0,,s,G,18.5,,mag,,n,y,,,,,,,1.0,n,,ORI-40,GCN16728,
796.45,95.997,s,10keV,1.0497315932669e-07,2.3699603020054e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
991.679,116.392,s,10keV,1.24275334469386e-07,2.12035658217105e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
4480.039,157.834,s,10keV,4.52147431906702e-08,9.98098024876919e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
4741.27,190.212,s,10keV,2.71190792351661e-08,6.16150406422994e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
5145.918,214.436,s,10keV,1.84521623988567e-08,4.86281487587612e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
5444.0,,s,I,19.7,,mag,,n,n,,,,,,,1.0,n,,OSN 1.5m,GCN16711,
5659.713,344.89,s,10keV,2.35946876675965e-08,4.27238961700828e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
7004.0,,s,Rc,20.9,0.2,mag,Vega,n,n,,,,,,,1.0,n,,Tautenburg 1.34m Schmidt,GCN16748,
17924.0,,s,H,20.7,,mag,,n,y,,,,,,,1.0,n,,GROND,GCN16713,
17924.0,,s,J,20.9,,mag,,n,y,,,,,,,1.0,n,,GROND,GCN16713,
17924.0,,s,z,21.4,0.1,mag,,n,n,,,,,,,1.0,n,,GROND,GCN16713,
17924.0,,s,i,21.8,0.1,mag,,n,n,,,,,,,1.0,n,,GROND,GCN16713,
17924.0,,s,r,22.1,0.1,mag,,n,n,,,,,,,1.0,n,,GROND,GCN16713,
17924.0,,s,g,24.1,,mag,,n,y,,,,,,,1.0,n,,GROND,GCN16713,
17924.0,,s,K,19.2,,mag,,n,y,,,,,,,1.0,n,,GROND,GCN16713,
32890.149,4116.417,s,10keV,5.65531950641915e-09,1.47534074164356e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
40222.246,847.114,s,10keV,4.06284088166906e-09,1.06248920736828e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
47838.589,5087.41,s,10keV,2.58807010318753e-09,6.15949000116823e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
57267.741,1416.455,s,10keV,4.43020289969739e-09,1.20481681045074e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
66192.649,8964.585,s,10keV,4.49748399100926e-09,9.39727289312733e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
77216.0,,s,R,22.1,0.1,mag,,n,n,,,,,,,1.0,n,,Zeiss-1000 (East),GCN16780,
77216.0,,s,R,22.9,,mag,,n,y,,,,,,,1.0,n,,Zeiss-1000 (East),GCN16780,
