#####################################################################################
## Column descriptions:
## GRBname: GRB name.
## Trig_ID: Special ID associated with the trigger. The observation ID of the event data used in this analysis is 00"Trid_ID"000. For GRBs found in ground analysis, the ID are associated with the trigger ID of the failed event data, or the full observation ID of the event data for the analysis.
## XX_XX keV: Energy fluence in XX - XX keV, with unit of erg/cm^2.
## XX_XXkeV_low: The lower limit of energy fluence in XX - XX keV (90% confidence region).
## XX_XXkeV_hi: The upper limit of energy fluence in XX - XX keV (90% confidence region).
## Exposure_time: The time interval of the spectrum, in unit of sec.
## Spectrum_start: The start time of the spectrum, relative to the BAT trigger time, in unit of sec.
## Spectrum_stop: The end time of the spectrum, relative to the BAT trigger time, in unit of sec. 
## *Special note: the original XSPEC fit report log10(flux). Thus the value 1.0 indicate the original fit of log10(flux) = 0.0.
#####################################################################################
#####################################################################################
## GRBname | Trig_ID | 15_25kev | 15_25kev_low | 15_25kev_hi | 25_50kev | 25_50kev_low | 25_50kev_hi | 50_100kev | 50_100kev_low | 50_100kev_hi | 100_150kev | 100_150kev_low | 100_150kev_hi | 100_350kev | 100_350kev_low | 100_350kev_hi | 15_150kev | 15_150kev_low | 15_150kev_hi | 15_350kev | 15_350kev_low | 15_350kev_hi | Exposure_time | Spectrum_start | Spectrum_stop | comment
GRB241209D   |   1273106    | 1.196217e-08 | 8.050632e-09 | 1.604242e-08 | 3.267759e-08 | 2.680402e-08 | 3.892154e-08 | 4.295760e-08 | 3.310396e-08 | 5.266353e-08 | 1.612798e-08 | 5.966367e-09 | 2.979271e-08 | 2.297418e-08 | 6.663310e-09 | 7.265910e-08 | 1.037266e-07 | 8.372401e-08 | 1.245891e-07 | 1.105707e-07 | 8.511380e-08 | 1.606719e-07 | 1 | 8.380000 | 9.380000 |  
GRB241209A   |   1273071    | 3.317264e-09 | 9.484621e-10 | 6.561604e-09 | 1.282744e-08 | 8.137294e-09 | 1.757397e-08 | 3.098775e-08 | 2.219167e-08 | 4.030696e-08 | 2.527726e-08 | 1.114962e-08 | 3.832922e-08 | 6.028649e-08 | 1.382961e-08 | 1.247154e-07 | 7.240857e-08 | 5.375266e-08 | 9.050030e-08 | 1.073693e-07 | 5.837811e-08 | 2.394804e-07 | 1 | -0.412000 | 0.588000 |  
GRB241128A   |   1270999    | 1.029106e-08 | 5.945659e-09 | 1.466223e-08 | 2.094498e-08 | 1.521038e-08 | 2.747325e-08 | 2.662318e-08 | 1.610942e-08 | 3.621179e-08 | 1.414946e-08 | 2.105620e-09 | 2.434165e-08 | 2.874617e-08 | 2.288337e-09 | 1.392291e-07 | 7.200953e-08 | 4.899254e-08 | 9.613909e-08 | 8.659843e-08 | 4.957355e-08 | 1.525492e-07 | 1 | 2.884000 | 3.884000 |  
GRB241127A   |   1270788    | 3.159876e-08 | 2.705827e-08 | 3.613017e-08 | 4.659293e-08 | 4.030603e-08 | 5.320715e-08 | 3.691476e-08 | 2.389681e-08 | 4.764420e-08 | 1.145724e-08 | 2.345309e-09 | 2.700287e-08 | 1.714707e-08 | 2.552407e-09 | 8.878099e-08 | 1.265610e-07 | 1.040735e-07 | 1.513248e-07 | 1.322239e-07 | 1.044865e-07 | 2.078835e-07 | 1 | 0.092000 | 1.092000 |  
GRB241115A   |   1267921    | 4.580786e-08 | 4.079341e-08 | 5.089909e-08 | 1.182606e-07 | 1.113217e-07 | 1.253545e-07 | 1.482655e-07 | 1.377368e-07 | 1.587559e-07 | 5.447911e-08 | 4.130951e-08 | 6.882401e-08 | 7.772845e-08 | 5.303346e-08 | 1.126678e-07 | 3.668175e-07 | 3.441280e-07 | 3.897266e-07 | 3.900677e-07 | 3.578327e-07 | 4.291706e-07 | 1 | 0.472000 | 1.472000 |  
GRB241113A   |   1267501    | 1.614321e-08 | 1.306472e-08 | 1.909809e-08 | 2.658276e-08 | 2.361402e-08 | 3.003931e-08 | 3.412165e-08 | 2.986001e-08 | 3.983089e-08 | 2.488972e-08 | 1.616814e-08 | 2.809571e-08 | 9.094734e-08 | 3.388676e-08 | 9.093268e-08 | 1.015033e-07 | 8.672614e-08 | 1.154888e-07 | 1.652228e-07 | 1.085600e-07 | 1.820623e-07 | 1 | -0.020000 | 0.980000 |  
GRB241030B   |   1263840    | 2.294669e-08 | 1.302507e-08 | 3.385478e-08 | 6.184007e-08 | 4.782555e-08 | 7.664962e-08 | 1.088780e-07 | 8.395180e-08 | 1.349367e-07 | 7.629920e-08 | 4.183502e-08 | 1.089382e-07 | 1.846716e-07 | 5.792286e-08 | 4.454203e-07 | 2.699666e-07 | 2.195938e-07 | 3.197349e-07 | 3.782422e-07 | 2.452844e-07 | 6.450747e-07 | 1 | 0.676000 | 1.676000 |  
GRB241030A   |   1263718    | 9.051072e-08 | 8.381080e-08 | 9.723217e-08 | 2.106008e-07 | 2.032357e-07 | 2.180118e-07 | 3.751976e-07 | 3.625267e-07 | 3.895112e-07 | 3.291092e-07 | 3.052320e-07 | 3.522167e-07 | 1.322848e-06 | 1.022704e-06 | 1.572461e-06 | 1.005426e-06 | 9.723665e-07 | 1.038341e-06 | 1.999125e-06 | 1.700631e-06 | 2.255174e-06 | 1 | 147.452000 | 148.452000 |  
GRB241026A   |   1262764    | 3.676631e-08 | 2.703772e-08 | 4.349206e-08 | 7.387032e-08 | 6.371329e-08 | 8.541418e-08 | 1.144116e-07 | 9.638512e-08 | 1.352135e-07 | 9.244853e-08 | 6.490976e-08 | 1.121915e-07 | 3.631031e-07 | 1.401393e-07 | 4.645046e-07 | 3.176143e-07 | 2.738230e-07 | 3.590955e-07 | 5.986597e-07 | 3.611936e-07 | 6.913692e-07 | 1 | -0.292000 | 0.708000 |  
GRB241025A   |   1262165    | 1.468825e-08 | 1.201794e-08 | 1.936645e-08 | 3.587319e-08 | 3.020299e-08 | 4.174169e-08 | 6.153894e-08 | 5.634300e-08 | 7.175134e-08 | 4.682093e-08 | 3.203982e-08 | 6.079390e-08 | 1.375276e-07 | 5.675054e-08 | 2.909444e-07 | 1.589205e-07 | 1.371703e-07 | 1.804679e-07 | 2.496261e-07 | 1.672399e-07 | 3.661171e-07 | 1 | 22.164000 | 23.164000 |  
