#####################################################################################
## Column descriptions:
## GRBname: GRB name.
## Trig_ID: Special ID associated with the trigger. The observation ID of the event data used in this analysis is 00"Trid_ID"000. For GRBs found in ground analysis, the ID are associated with the trigger ID of the failed event data, or the full observation ID of the event data for the analysis.
## XX_XX keV: Energy flux in XX - XX keV, with unit of erg/cm^2/s.
## XX_XXkeV_low: The lower limit of energy flux in XX - XX keV (90% confidence region).
## XX_XXkeV_hi: The upper limit of energy flux in XX - XX keV (90% confidence region).
## Exposure_time: The time interval of the spectrum, in unit of sec.
## Spectrum_start: The start time of the spectrum, relative to the BAT trigger time, in unit of sec.
## Spectrum_stop: The end time of the spectrum, relative to the BAT trigger time, in unit of sec. 
## *Special note: the original XSPEC fit report log10(flux). Thus the value 1.0 indicate the original fit of log10(flux) = 0.0. 
#####################################################################################
#####################################################################################
## GRBname | Trig_ID | 15_25kev | 15_25kev_low | 15_25kev_hi | 25_50kev | 25_50kev_low | 25_50kev_hi | 50_100kev | 50_100kev_low | 50_100kev_hi | 100_150kev | 100_150kev_low | 100_150kev_hi | 100_350kev | 100_350kev_low | 100_350kev_hi | 15_150kev | 15_150kev_low | 15_150kev_hi | 15_350kev | 15_350kev_low | 15_350kev_hi | Exposure_time | Spectrum_start | Spectrum_stop | comment
GRB180314A   |    814129    | 1.228457e-08 | 1.156112e-08 | 1.302207e-08 | 2.245122e-08 | 2.164662e-08 | 2.325359e-08 | 3.155731e-08 | 3.036337e-08 | 3.274764e-08 | 2.409905e-08 | 2.268402e-08 | 2.554054e-08 | 9.298438e-08 | 8.549092e-08 | 1.008928e-07 | 9.039200e-08 | 8.741984e-08 | 9.336842e-08 | 1.592759e-07 | 1.510011e-07 | 1.678649e-07 | 121.6 | -11.800000 | 109.752000 |  
GRB180311A   |    813721    | 2.242900e-09 | 1.737921e-09 | 2.763440e-09 | 3.473122e-09 | 2.905293e-09 | 4.040359e-09 | 4.042127e-09 | 2.998610e-09 | 5.117290e-09 | 2.664772e-09 | 1.710882e-09 | 3.815224e-09 | 9.058995e-09 | 5.154066e-09 | 1.459083e-08 | 1.242281e-08 | 9.967127e-09 | 1.496373e-08 | 1.881612e-08 | 1.362103e-08 | 2.533203e-08 | 26.82 | -0.240000 | 26.576000 |  
GRB180224A   |    811561    | 7.553009e-09 | 6.660088e-09 | 8.464085e-09 | 9.620995e-09 | 8.779707e-09 | 1.045996e-08 | 8.946023e-09 | 7.494454e-09 | 1.044432e-08 | 4.939011e-09 | 3.773984e-09 | 6.270469e-09 | 1.460663e-08 | 1.041382e-08 | 1.985180e-08 | 3.105918e-08 | 2.779265e-08 | 3.441280e-08 | 4.072584e-08 | 3.474161e-08 | 4.753571e-08 | 15.04 | -0.472000 | 14.572000 |  
GRB180222A   |    811235    | 2.163266e-09 | 1.794444e-09 | 2.550880e-09 | 3.994846e-09 | 3.583274e-09 | 4.402709e-09 | 5.681722e-09 | 4.924702e-09 | 6.434281e-09 | 4.378648e-09 | 3.491725e-09 | 5.349584e-09 | 1.703335e-08 | 1.252680e-08 | 2.258344e-08 | 1.621847e-08 | 1.442946e-08 | 1.803018e-08 | 2.887354e-08 | 2.374433e-08 | 3.486904e-08 | 55.81 | -0.472000 | 55.336000 |  
GRB180221A   |    811074    | 7.369703e-09 | 5.148847e-09 | 9.738454e-09 | 1.192148e-08 | 9.441478e-09 | 1.439660e-08 | 1.458411e-08 | 1.003460e-08 | 1.917962e-08 | 9.997237e-09 | 5.698493e-09 | 1.525808e-08 | 3.511317e-08 | 1.707025e-08 | 6.238066e-08 | 4.387226e-08 | 3.321850e-08 | 5.484411e-08 | 6.898744e-08 | 4.558689e-08 | 9.975622e-08 | 13 | 1.656000 | 14.656000 |  
GRB180205A   |    808625    | 1.305539e-08 | 1.180158e-08 | 1.434135e-08 | 1.732966e-08 | 1.623678e-08 | 1.842383e-08 | 1.689896e-08 | 1.506607e-08 | 1.874735e-08 | 9.689023e-09 | 8.108304e-09 | 1.140434e-08 | 2.948221e-08 | 2.346119e-08 | 3.646952e-08 | 5.697312e-08 | 5.283722e-08 | 6.115472e-08 | 7.676619e-08 | 6.877174e-08 | 8.546534e-08 | 17.91 | -7.044000 | 10.868000 |  
GRB180204A   |    808483    | 2.955221e-08 | 2.634147e-08 | 3.287683e-08 | 6.994554e-08 | 6.525293e-08 | 7.460535e-08 | 1.315891e-07 | 1.230977e-07 | 1.400361e-07 | 1.256290e-07 | 1.133888e-07 | 1.382515e-07 | 5.993079e-07 | 5.173804e-07 | 6.897632e-07 | 3.567139e-07 | 3.346956e-07 | 3.788087e-07 | 8.303860e-07 | 7.429507e-07 | 9.249963e-07 | 1.344 | -0.052000 | 1.292000 |  
GRB180115A   |    805318    | 2.804271e-09 | 2.290340e-09 | 3.336338e-09 | 4.629243e-09 | 4.085545e-09 | 5.171899e-09 | 5.795755e-09 | 4.755432e-09 | 6.838172e-09 | 4.045386e-09 | 2.982978e-09 | 5.248316e-09 | 1.442813e-08 | 9.680103e-09 | 2.056411e-08 | 1.727468e-08 | 1.487236e-08 | 1.972059e-08 | 2.765731e-08 | 2.185144e-08 | 3.458757e-08 | 43.76 | 26.492000 | 70.252000 |  
GRB180113A   |    804999    | 4.989304e-09 | 4.654467e-09 | 5.333595e-09 | 1.183641e-08 | 1.136842e-08 | 1.230240e-08 | 2.232544e-08 | 2.159882e-08 | 2.305048e-08 | 2.135699e-08 | 2.024604e-08 | 2.248692e-08 | 1.020845e-07 | 9.423885e-08 | 1.104053e-07 | 6.050761e-08 | 5.861652e-08 | 6.240221e-08 | 1.412342e-07 | 1.331282e-07 | 1.497511e-07 | 80 | -12.976000 | 67.024000 |  
GRB180111A   |    804692    | 1.503419e-08 | 1.444242e-08 | 1.563688e-08 | 3.162205e-08 | 3.090153e-08 | 3.234149e-08 | 5.210147e-08 | 5.112108e-08 | 5.307989e-08 | 4.496245e-08 | 4.357325e-08 | 4.636604e-08 | 1.942764e-07 | 1.854300e-07 | 2.034230e-07 | 1.437209e-07 | 1.412180e-07 | 1.462245e-07 | 2.930353e-07 | 2.839292e-07 | 3.023848e-07 | 69.88 | -0.296000 | 69.588000 |  
GRB180103A   |    803066    | 2.614809e-08 | 2.402481e-08 | 2.833283e-08 | 5.123185e-08 | 4.880002e-08 | 5.365127e-08 | 7.791660e-08 | 7.385672e-08 | 8.195774e-08 | 6.323390e-08 | 5.798958e-08 | 6.865150e-08 | 2.578814e-07 | 2.282916e-07 | 2.901082e-07 | 2.185295e-07 | 2.086412e-07 | 2.284546e-07 | 4.131807e-07 | 3.810921e-07 | 4.474144e-07 | 10.02 | 5.400000 | 15.423000 |  
GRB180102A   |    802999    | 5.678191e-09 | 4.922889e-09 | 6.451341e-09 | 7.588920e-09 | 6.876857e-09 | 8.299272e-09 | 7.458474e-09 | 6.201261e-09 | 8.740977e-09 | 4.303086e-09 | 3.246161e-09 | 5.504020e-09 | 1.315588e-08 | 9.203436e-09 | 1.811799e-08 | 2.502880e-08 | 2.220189e-08 | 2.791772e-08 | 3.388129e-08 | 2.844789e-08 | 4.009406e-08 | 13.92 | -7.624000 | 6.300000 |  
GRB171222A   |    799669    | 2.108919e-09 | 1.844591e-09 | 2.378921e-09 | 2.822474e-09 | 2.576914e-09 | 3.068174e-09 | 2.778369e-09 | 2.362925e-09 | 3.200000e-09 | 1.604981e-09 | 1.253487e-09 | 1.997653e-09 | 4.911792e-09 | 3.587649e-09 | 6.530253e-09 | 9.314724e-09 | 8.365078e-09 | 1.027969e-08 | 1.262147e-08 | 1.081036e-08 | 1.465042e-08 | 202.1 | 8.004000 | 210.088000 |  
GRB171216A   |    797441    | 2.197860e-09 | 1.621698e-09 | 2.804077e-09 | 3.732931e-09 | 3.059215e-09 | 4.404737e-09 | 4.827586e-09 | 3.610855e-09 | 6.058847e-09 | 3.455891e-09 | 2.242178e-09 | 4.888324e-09 | 1.259621e-08 | 7.193662e-09 | 2.020691e-08 | 1.421412e-08 | 1.129640e-08 | 1.720402e-08 | 2.335286e-08 | 1.656151e-08 | 3.191611e-08 | 33.92 | -0.448000 | 33.472000 |  
GRB171212A   |    796778    | 2.210599e-09 | 2.006319e-09 | 2.419134e-09 | 2.649964e-09 | 2.476224e-09 | 2.823384e-09 | 2.296889e-09 | 2.013075e-09 | 2.587915e-09 | 1.198892e-09 | 9.789488e-10 | 1.443577e-09 | 3.402750e-09 | 2.637181e-09 | 4.314893e-09 | 8.356223e-09 | 7.721115e-09 | 9.002642e-09 | 1.056015e-08 | 9.453225e-09 | 1.177498e-08 | 400 | -28.824000 | 371.176000 |  
GRB171211A   |    796469    | 1.615065e-08 | 1.328098e-08 | 1.912538e-08 | 2.552643e-08 | 2.246674e-08 | 2.858249e-08 | 3.041095e-08 | 2.512638e-08 | 3.570590e-08 | 2.041926e-08 | 1.529819e-08 | 2.612342e-08 | 7.048067e-08 | 4.845962e-08 | 9.810926e-08 | 9.250815e-08 | 7.997422e-08 | 1.051986e-07 | 1.425673e-07 | 1.147942e-07 | 1.746385e-07 | 2.608 | 0.032000 | 2.640000 |  
GRB171209A   |    796100    | 3.419322e-09 | 3.191317e-09 | 3.652750e-09 | 6.127312e-09 | 5.888708e-09 | 6.365023e-09 | 8.422286e-09 | 8.032301e-09 | 8.811300e-09 | 6.321352e-09 | 5.855311e-09 | 6.802366e-09 | 2.401707e-08 | 2.160230e-08 | 2.661828e-08 | 2.429014e-08 | 2.335985e-08 | 2.522377e-08 | 4.198556e-08 | 3.931335e-08 | 4.480743e-08 | 299.2 | -70.756000 | 228.436000 |  
GRB171205A   |    794972    | 1.708795e-09 | 1.462245e-09 | 1.967705e-09 | 3.400008e-09 | 3.100916e-09 | 3.695643e-09 | 5.261626e-09 | 4.785309e-09 | 5.733238e-09 | 4.327629e-09 | 3.724860e-09 | 4.959867e-09 | 1.786940e-08 | 1.448272e-08 | 2.175955e-08 | 1.469806e-08 | 1.351824e-08 | 1.588254e-08 | 2.823969e-08 | 2.453692e-08 | 3.234223e-08 | 240 | -42.228000 | 197.796000 |  
GRB171123A   |    791922    | 8.969536e-10 | 6.088496e-10 | 1.208120e-09 | 1.784555e-09 | 1.419842e-09 | 2.140671e-09 | 2.761404e-09 | 2.084779e-09 | 3.428151e-09 | 2.271067e-09 | 1.471736e-09 | 3.201548e-09 | 9.377131e-09 | 5.229739e-09 | 1.543903e-08 | 7.714006e-09 | 6.079110e-09 | 9.377563e-09 | 1.482040e-08 | 1.004246e-08 | 2.118947e-08 | 61.68 | -1.392000 | 60.288000 |  
GRB171120A   |    791201    | 1.441053e-08 | 1.344993e-08 | 1.539430e-08 | 2.603634e-08 | 2.499022e-08 | 2.707821e-08 | 3.612351e-08 | 3.453107e-08 | 3.771030e-08 | 2.730989e-08 | 2.542670e-08 | 2.923950e-08 | 1.044287e-07 | 9.458451e-08 | 1.149185e-07 | 1.038795e-07 | 9.997007e-08 | 1.077953e-07 | 1.809964e-07 | 1.700983e-07 | 1.923933e-07 | 80 | -15.528000 | 64.472000 |  
GRB171115A   |    790053    | 2.868006e-09 | 2.429070e-09 | 3.322079e-09 | 4.604474e-09 | 4.168118e-09 | 5.039994e-09 | 5.584445e-09 | 4.758170e-09 | 6.413277e-09 | 3.802332e-09 | 2.960193e-09 | 4.741328e-09 | 1.327884e-08 | 9.552345e-09 | 1.792049e-08 | 1.685932e-08 | 1.498373e-08 | 1.876852e-08 | 2.633601e-08 | 2.181574e-08 | 3.159148e-08 | 39.71 | -7.380000 | 32.332000 |  
GRB171103A   |    785850    | 8.221291e-09 | 6.718464e-09 | 9.802120e-09 | 1.684535e-08 | 1.498132e-08 | 1.868229e-08 | 2.694697e-08 | 2.348281e-08 | 3.037526e-08 | 2.273422e-08 | 1.828900e-08 | 2.755751e-08 | 9.614130e-08 | 7.118525e-08 | 1.269024e-07 | 7.474807e-08 | 6.629946e-08 | 8.328370e-08 | 1.481563e-07 | 1.205008e-07 | 1.806924e-07 | 5.04 | -0.372000 | 4.668000 |  
GRB171102B   |    785510    | 4.070521e-09 | 2.958898e-09 | 5.295903e-09 | 9.252945e-09 | 7.635368e-09 | 1.084102e-08 | 1.663642e-08 | 1.400554e-08 | 1.923978e-08 | 1.534617e-08 | 1.177064e-08 | 1.922162e-08 | 7.074243e-08 | 4.860377e-08 | 9.935964e-08 | 4.530540e-08 | 3.854784e-08 | 5.210387e-08 | 1.007024e-07 | 7.676796e-08 | 1.300200e-07 | 20.78 | -5.368000 | 15.416000 |  
GRB171027A   |    783479    | 7.600287e-09 | 7.254876e-09 | 7.952250e-09 | 1.432056e-08 | 1.394633e-08 | 1.469400e-08 | 2.083723e-08 | 2.029037e-08 | 2.138257e-08 | 1.634369e-08 | 1.564336e-08 | 1.705572e-08 | 6.460111e-08 | 6.069040e-08 | 6.868944e-08 | 5.910170e-08 | 5.776037e-08 | 6.044495e-08 | 1.073594e-07 | 1.031953e-07 | 1.116632e-07 | 131.1 | -1.096000 | 129.984000 |  
GRB171027A   |    783479    | 7.600287e-09 | 7.254876e-09 | 7.952250e-09 | 1.432056e-08 | 1.394633e-08 | 1.469400e-08 | 2.083723e-08 | 2.029037e-08 | 2.138257e-08 | 1.634369e-08 | 1.564336e-08 | 1.705572e-08 | 6.460111e-08 | 6.069040e-08 | 6.868944e-08 | 5.910170e-08 | 5.776037e-08 | 6.044495e-08 | 1.073594e-07 | 1.031953e-07 | 1.116632e-07 | 131.1 | -1.096000 | 129.984000 |  
GRB171020A   |    780845    | 1.887557e-09 | 1.448005e-09 | 2.364558e-09 | 4.623065e-09 | 3.952301e-09 | 5.279831e-09 | 9.036911e-09 | 7.949503e-09 | 1.011393e-08 | 8.881575e-09 | 7.262063e-09 | 1.060547e-08 | 4.363048e-08 | 3.253419e-08 | 5.742355e-08 | 2.442924e-08 | 2.158689e-08 | 2.728287e-08 | 5.917932e-08 | 4.748539e-08 | 7.317959e-08 | 47.62 | -0.968000 | 46.648000 |  
GRB171020A   |    780845    | 1.887557e-09 | 1.448005e-09 | 2.364558e-09 | 4.623065e-09 | 3.952301e-09 | 5.279831e-09 | 9.036911e-09 | 7.949503e-09 | 1.011393e-08 | 8.881575e-09 | 7.262063e-09 | 1.060547e-08 | 4.363048e-08 | 3.253419e-08 | 5.742355e-08 | 2.442924e-08 | 2.158689e-08 | 2.728287e-08 | 5.917932e-08 | 4.748539e-08 | 7.317959e-08 | 47.62 | -0.968000 | 46.648000 |  
GRB171011A   |    778154    | 6.261091e-08 | 5.794954e-08 | 6.737674e-08 | 1.023859e-07 | 9.776423e-08 | 1.070015e-07 | 1.268119e-07 | 1.185523e-07 | 1.350828e-07 | 8.777079e-08 | 7.890963e-08 | 9.706217e-08 | 3.108064e-07 | 2.695566e-07 | 3.562952e-07 | 3.795771e-07 | 3.604624e-07 | 3.988320e-07 | 6.026151e-07 | 5.542810e-07 | 6.543046e-07 | 2.804 | -0.060000 | 2.744000 |  
GRB171010B   |    778019    | 4.701106e-09 | 3.909039e-09 | 5.528916e-09 | 9.154402e-09 | 8.179749e-09 | 1.012255e-08 | 1.382579e-08 | 1.197099e-08 | 1.567256e-08 | 1.116066e-08 | 8.941286e-09 | 1.356969e-08 | 4.529080e-08 | 3.354440e-08 | 5.957719e-08 | 3.884186e-08 | 3.433760e-08 | 4.340203e-08 | 7.297263e-08 | 5.957582e-08 | 8.847488e-08 | 10.09 | 1.000000 | 11.088500 |  
GRB171007A   |    777215    | 3.592196e-10 | 1.945136e-10 | 5.459715e-10 | 7.242191e-10 | 4.819589e-10 | 9.648504e-10 | 1.137549e-09 | 6.951684e-10 | 1.589022e-09 | 9.464115e-10 | 4.675198e-10 | 1.549851e-09 | 3.949663e-09 | 1.581612e-09 | 7.971132e-09 | 3.167379e-09 | 2.056980e-09 | 4.324740e-09 | 6.164530e-09 | 3.280198e-09 | 1.044191e-08 | 83.5 | -0.156000 | 83.348000 |  
GRB171004A   |    776347    | 3.743346e-09 | 3.306283e-09 | 4.196430e-09 | 6.185004e-09 | 5.745661e-09 | 6.622622e-09 | 7.751397e-09 | 7.023119e-09 | 8.475006e-09 | 5.414645e-09 | 4.633082e-09 | 6.243815e-09 | 1.932458e-08 | 1.567401e-08 | 2.350390e-08 | 2.309458e-08 | 2.138405e-08 | 2.481476e-08 | 3.700497e-08 | 3.274613e-08 | 4.166199e-08 | 126.4 | 10.588000 | 136.976000 |  
GRB171001A   |    775553    | 3.256792e-09 | 2.642105e-09 | 3.904271e-09 | 6.194696e-09 | 5.472931e-09 | 6.909554e-09 | 9.110244e-09 | 7.742657e-09 | 1.046574e-08 | 7.204768e-09 | 5.586245e-09 | 8.981937e-09 | 2.869261e-08 | 2.032778e-08 | 3.915615e-08 | 2.576677e-08 | 2.250246e-08 | 2.907301e-08 | 4.725415e-08 | 3.771291e-08 | 5.855177e-08 | 22.17 | 12.028000 | 34.196000 |  
GRB170921A   |    773509    | 3.385166e-09 | 2.899613e-09 | 3.883649e-09 | 5.312758e-09 | 4.774523e-09 | 5.850999e-09 | 6.278848e-09 | 5.304812e-09 | 7.265241e-09 | 4.189382e-09 | 3.255517e-09 | 5.226729e-09 | 1.438467e-08 | 1.038867e-08 | 1.927836e-08 | 1.916593e-08 | 1.686087e-08 | 2.151345e-08 | 2.936230e-08 | 2.424879e-08 | 3.518925e-08 | 34.82 | -21.816000 | 13.000000 |  
GRB170912B   |    772052    | 1.191324e-08 | 1.116452e-08 | 1.267915e-08 | 1.731490e-08 | 1.668130e-08 | 1.794734e-08 | 1.874045e-08 | 1.778771e-08 | 1.969337e-08 | 1.166890e-08 | 1.072186e-08 | 1.265348e-08 | 3.786954e-08 | 3.382439e-08 | 4.224643e-08 | 5.963758e-08 | 5.743545e-08 | 6.184577e-08 | 8.583808e-08 | 8.106810e-08 | 9.084269e-08 | 40.32 | -1.576000 | 38.748000 |  
GRB170912A   |    772006    | 8.991663e-09 | 7.467066e-09 | 1.057621e-08 | 1.212970e-08 | 1.078649e-08 | 1.347225e-08 | 1.204980e-08 | 9.902845e-09 | 1.420987e-08 | 7.011323e-09 | 5.174281e-09 | 9.094315e-09 | 2.157595e-08 | 1.462716e-08 | 3.042776e-08 | 4.018186e-08 | 3.524033e-08 | 4.517935e-08 | 5.474696e-08 | 4.541507e-08 | 6.540184e-08 | 27.52 | -1.208000 | 26.312000 |  
GRB170906C   |    770981    | 1.893172e-08 | 1.790853e-08 | 1.997699e-08 | 3.137545e-08 | 3.036617e-08 | 3.238173e-08 | 3.945845e-08 | 3.807588e-08 | 4.083664e-08 | 2.763822e-08 | 2.609937e-08 | 2.920721e-08 | 9.886897e-08 | 9.136293e-08 | 1.067653e-07 | 1.174032e-07 | 1.139935e-07 | 1.208148e-07 | 1.886340e-07 | 1.802686e-07 | 1.972786e-07 | 76.54 | -35.208000 | 41.328000 |  
GRB170906B   |    770958    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB170906A   |    770957    | 2.219269e-08 | 2.151097e-08 | 2.288495e-08 | 4.493761e-08 | 4.411538e-08 | 4.575937e-08 | 7.093164e-08 | 7.000515e-08 | 7.185715e-08 | 5.923249e-08 | 5.800294e-08 | 6.047000e-08 | 2.480847e-07 | 2.403754e-07 | 2.559705e-07 | 1.972968e-07 | 1.948184e-07 | 1.997699e-07 | 3.861535e-07 | 3.783555e-07 | 3.940669e-07 | 167.6 | -44.756000 | 122.860000 |  
GRB170903A   |    770528    | 1.399813e-08 | 1.254729e-08 | 1.549066e-08 | 1.956681e-08 | 1.829406e-08 | 2.083867e-08 | 2.024930e-08 | 1.828142e-08 | 2.221928e-08 | 1.217026e-08 | 1.036645e-08 | 1.409808e-08 | 3.840520e-08 | 3.116305e-08 | 4.668636e-08 | 6.598421e-08 | 6.139458e-08 | 7.059924e-08 | 9.221891e-08 | 8.303860e-08 | 1.021034e-07 | 35.7 | -9.996000 | 25.704000 |  
GRB170827A   |    769567    | 9.687908e-10 | 7.760327e-10 | 1.175845e-09 | 2.120118e-09 | 1.865306e-09 | 2.370446e-09 | 3.652582e-09 | 3.217066e-09 | 4.082536e-09 | 3.261445e-09 | 2.659133e-09 | 3.907149e-09 | 1.456264e-08 | 1.089758e-08 | 1.905812e-08 | 1.000299e-08 | 8.913946e-09 | 1.109967e-08 | 2.130443e-08 | 1.736121e-08 | 2.595195e-08 | 159.7 | 17.240000 | 176.972000 |  
GRB170823A   |    769177    | 6.924685e-09 | 6.438727e-09 | 7.420958e-09 | 9.037327e-09 | 8.641517e-09 | 9.433221e-09 | 8.642114e-09 | 8.003870e-09 | 9.285814e-09 | 4.878654e-09 | 4.321953e-09 | 5.469782e-09 | 1.467135e-08 | 1.254643e-08 | 1.703766e-08 | 2.948221e-08 | 2.804529e-08 | 3.093001e-08 | 3.927534e-08 | 3.651741e-08 | 4.220462e-08 | 87.66 | -0.356000 | 87.308000 |  
GRB170822A   |    768939    | 1.476114e-08 | 1.349242e-08 | 1.606053e-08 | 2.257564e-08 | 2.135060e-08 | 2.379907e-08 | 2.590359e-08 | 2.397728e-08 | 2.782915e-08 | 1.688729e-08 | 1.497476e-08 | 1.889296e-08 | 5.688398e-08 | 4.852438e-08 | 6.611957e-08 | 8.012721e-08 | 7.554226e-08 | 8.473250e-08 | 1.201241e-07 | 1.099715e-07 | 1.309061e-07 | 80 | -15.624000 | 64.376000 |  
GRB170813A   |    767563    | 1.841154e-09 | 1.550994e-09 | 2.147237e-09 | 4.334809e-09 | 3.920577e-09 | 4.742857e-09 | 8.106810e-09 | 7.420617e-09 | 8.788606e-09 | 7.705131e-09 | 6.695454e-09 | 8.763952e-09 | 3.659148e-08 | 2.982016e-08 | 4.445698e-08 | 2.198771e-08 | 2.021529e-08 | 2.376895e-08 | 5.087331e-08 | 4.373005e-08 | 5.895084e-08 | 86.25 | -9.164000 | 77.088000 |  
GRB170810A   |    767284    | 2.537289e-09 | 2.343635e-09 | 2.736529e-09 | 5.513533e-09 | 5.269507e-09 | 5.755990e-09 | 9.423452e-09 | 9.016542e-09 | 9.828562e-09 | 8.363345e-09 | 7.781620e-09 | 8.961073e-09 | 3.712445e-08 | 3.344106e-08 | 4.109983e-08 | 2.583747e-08 | 2.481704e-08 | 2.686148e-08 | 5.459841e-08 | 5.070841e-08 | 5.873811e-08 | 182.1 | -24.332000 | 157.740000 |  
GRB170807A   |    766821    | 2.991300e-09 | 2.631783e-09 | 3.359464e-09 | 4.535133e-09 | 4.166199e-09 | 4.904446e-09 | 5.151931e-09 | 4.489211e-09 | 5.821300e-09 | 3.332499e-09 | 2.702589e-09 | 4.022722e-09 | 1.115373e-08 | 8.504720e-09 | 1.431001e-08 | 1.601069e-08 | 1.447205e-08 | 1.757438e-08 | 2.383142e-08 | 2.045973e-08 | 2.759879e-08 | 52.67 | -0.436000 | 52.232000 |  
GRB170804A   |    766194    | 2.810671e-09 | 2.451433e-09 | 3.180827e-09 | 4.622213e-09 | 4.243947e-09 | 5.000345e-09 | 5.761957e-09 | 5.078904e-09 | 6.445996e-09 | 4.008298e-09 | 3.299742e-09 | 4.775073e-09 | 1.425509e-08 | 1.103291e-08 | 1.806384e-08 | 1.720323e-08 | 1.560343e-08 | 1.882262e-08 | 2.744985e-08 | 2.355863e-08 | 3.180387e-08 | 76.95 | 1.980000 | 78.932000 |  
GRB170803A   |    766081    | 2.364123e-08 | 2.208361e-08 | 2.523539e-08 | 4.892829e-08 | 4.698833e-08 | 5.086043e-08 | 7.915895e-08 | 7.596788e-08 | 8.233984e-08 | 6.736588e-08 | 6.313061e-08 | 7.168363e-08 | 2.872301e-07 | 2.619570e-07 | 3.140798e-07 | 2.190938e-07 | 2.110863e-07 | 2.271172e-07 | 4.389550e-07 | 4.117561e-07 | 4.674660e-07 | 4.836 | -0.692000 | 4.144000 |  
GRB170728B   |    765130    | 6.471128e-09 | 4.347504e-09 | 8.777685e-09 | 9.457362e-09 | 7.106569e-09 | 1.180130e-08 | 1.030173e-08 | 6.936813e-09 | 1.375086e-08 | 6.447183e-09 | 3.637977e-09 | 9.835807e-09 | 2.100826e-08 | 1.026077e-08 | 3.671217e-08 | 3.267759e-08 | 2.409018e-08 | 4.143716e-08 | 4.708581e-08 | 3.170881e-08 | 6.611804e-08 | 50.62 | -0.072000 | 50.552000 |  
GRB170728A   |    765008    | 1.296881e-08 | 1.045996e-08 | 1.553567e-08 | 1.758086e-08 | 1.480540e-08 | 2.034370e-08 | 1.756467e-08 | 1.308157e-08 | 2.223976e-08 | 1.026668e-08 | 6.676210e-09 | 1.456700e-08 | 3.170589e-08 | 1.857077e-08 | 4.969011e-08 | 5.837945e-08 | 4.757075e-08 | 6.954085e-08 | 7.980131e-08 | 6.032398e-08 | 1.030742e-07 | 1.416 | 0.168000 | 1.584000 |  
GRB170724A   |    764204    | 1.278380e-09 | 1.002952e-09 | 1.569206e-09 | 2.398667e-09 | 2.079745e-09 | 2.713876e-09 | 3.473602e-09 | 2.869591e-09 | 4.070521e-09 | 2.714563e-09 | 2.013168e-09 | 3.496794e-09 | 1.069375e-08 | 7.147431e-09 | 1.529502e-08 | 9.865293e-09 | 8.433930e-09 | 1.131592e-08 | 1.784473e-08 | 1.376575e-08 | 2.279817e-08 | 109.2 | -45.644000 | 63.604000 |  
GRB170714A   |    762535    | 8.615490e-10 | 7.376834e-10 | 9.898286e-10 | 1.424262e-09 | 1.294494e-09 | 1.554032e-09 | 1.786035e-09 | 1.539147e-09 | 2.033387e-09 | 1.248188e-09 | 9.911742e-10 | 1.530735e-09 | 4.456562e-09 | 3.288365e-09 | 5.878006e-09 | 5.319980e-09 | 4.750398e-09 | 5.899158e-09 | 8.528252e-09 | 7.120000e-09 | 1.014332e-08 | 538.6 | -74.360000 | 464.232000 |  
GRB170711A   |    761622    | 5.158934e-09 | 4.736636e-09 | 5.591007e-09 | 8.184459e-09 | 7.771592e-09 | 8.597061e-09 | 9.792645e-09 | 9.052531e-09 | 1.053586e-08 | 6.597357e-09 | 5.830825e-09 | 7.408325e-09 | 2.283600e-08 | 1.938519e-08 | 2.669685e-08 | 2.973309e-08 | 2.802915e-08 | 3.145285e-08 | 4.597164e-08 | 4.185044e-08 | 5.041735e-08 | 46.99 | -31.624000 | 15.368000 |  
GRB170710B   |  00086619001 | 4.711509e-09 | 4.335508e-09 | 5.098119e-09 | 9.334692e-09 | 8.894468e-09 | 9.772372e-09 | 1.437606e-08 | 1.364018e-08 | 1.510915e-08 | 1.178040e-08 | 1.082779e-08 | 1.276351e-08 | 4.847636e-08 | 4.305167e-08 | 5.436883e-08 | 4.020222e-08 | 3.839636e-08 | 4.201458e-08 | 7.689888e-08 | 7.101171e-08 | 8.316872e-08 | 59.2 | 0.000000 | 59.200000 |  
GRB170710A   |    761119    | 4.196527e-09 | 3.071850e-09 | 5.374524e-09 | 6.076171e-09 | 4.959296e-09 | 7.192005e-09 | 6.547719e-09 | 4.541193e-09 | 8.598051e-09 | 4.062936e-09 | 2.331686e-09 | 6.226156e-09 | 1.314922e-08 | 6.501596e-09 | 2.326966e-08 | 2.088382e-08 | 1.631135e-08 | 2.560000e-08 | 2.996953e-08 | 2.089344e-08 | 4.173496e-08 | 36.62 | 0.168000 | 36.792000 |  
GRB170705A   |    760064    | 4.596423e-09 | 4.350308e-09 | 4.848082e-09 | 7.808723e-09 | 7.571815e-09 | 8.044703e-09 | 1.010136e-08 | 9.742491e-09 | 1.045948e-08 | 7.232526e-09 | 6.811770e-09 | 7.664079e-09 | 2.636635e-08 | 2.426163e-08 | 2.859960e-08 | 2.973925e-08 | 2.889349e-08 | 3.058652e-08 | 4.887311e-08 | 4.656719e-08 | 5.127905e-08 | 310 | -0.388000 | 310.464000 |  
