#####################################################################################
## Column descriptions:
## GRBname: GRB name.
## Trig_ID: Special ID associated with the trigger. The observation ID of the event data used in this analysis is 00"Trid_ID"000. For GRBs found in ground analysis, the ID are associated with the trigger ID of the failed event data, or the full observation ID of the event data for the analysis.
## XX_XX keV: Energy fluence in XX - XX keV, with unit of erg/cm^2.
## XX_XXkeV_low: The lower limit of energy fluence in XX - XX keV (90% confidence region).
## XX_XXkeV_hi: The upper limit of energy fluence in XX - XX keV (90% confidence region).
## Exposure_time: The time interval of the spectrum, in unit of sec.
## Spectrum_start: The start time of the spectrum, relative to the BAT trigger time, in unit of sec.
## Spectrum_stop: The end time of the spectrum, relative to the BAT trigger time, in unit of sec. 
## *Special note: the original XSPEC fit report log10(flux). Thus the value 1.0 indicate the original fit of log10(flux) = 0.0.
#####################################################################################
#####################################################################################
## GRBname | Trig_ID | 15_25kev | 15_25kev_low | 15_25kev_hi | 25_50kev | 25_50kev_low | 25_50kev_hi | 50_100kev | 50_100kev_low | 50_100kev_hi | 100_150kev | 100_150kev_low | 100_150kev_hi | 100_350kev | 100_350kev_low | 100_350kev_hi | 15_150kev | 15_150kev_low | 15_150kev_hi | 15_350kev | 15_350kev_low | 15_350kev_hi | Exposure_time | Spectrum_start | Spectrum_stop | comment
GRB201024A   |   1001514    | 6.076172e-10 | 5.961150e-15 | 1.048214e-09 | 8.180126e-10 | 4.090062e-13 | 2.009232e-09 | 8.506874e-10 | N/A | N/A | 5.474066e-10 | N/A | N/A | 2.039624e-09 | N/A | N/A | 2.822474e-09 | N/A | N/A | 4.314694e-09 | N/A | N/A | 0.02 | 1.464000 | 1.484000 |  
GRB201021C   |   1001130    | 6.154036e-10 | 1.025274e-10 | 9.038160e-10 | 6.052852e-10 | 4.475072e-11 | 1.486654e-09 | 9.119688e-10 | 3.723316e-13 | 1.373631e-09 | 5.938818e-10 | 1.040160e-10 | 8.285334e-10 | 6.583396e-09 | N/A | N/A | 5.461978e-09 | N/A | N/A | 9.405460e-09 | N/A | N/A | 0.02 | 6.924000 | 6.944000 |  
GRB201020A   |   1000926    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | 0.02 | 16.548000 | 16.568000 |  
GRB201017A   |   1000613    | 9.296084e-10 | 9.273208e-13 | 1.312472e-09 | 2.114170e-09 | 3.210258e-10 | 3.825164e-09 | 5.465878e-11 | 9.161782e-12 | 3.431232e-09 | 1.715655e-16 | N/A | N/A | 1.715655e-16 | N/A | N/A | 2.953656e-09 | 7.246028e-10 | 5.210988e-09 | 2.951820e-09 | 7.246194e-10 | 5.210988e-09 | 0.02 | 2.396000 | 2.416000 |  
GRB201015A   |   1000452    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB201014A   |   1000255    | 2.403256e-10 | N/A | N/A | 6.137902e-10 | 5.687612e-17 | 1.246752e-09 | 1.341096e-09 | N/A | N/A | 1.458814e-09 | N/A | N/A | 9.452790e-09 | 6.979592e-15 | 5.350692e-11 | 3.746796e-09 | N/A | N/A | 9.938480e-09 | 6.989240e-15 | 5.940322e-11 | 0.02 | 63.948000 | 63.968000 |  
GRB201013A   |    999948    | 2.313342e-09 | 1.444209e-09 | 3.224112e-09 | 1.013911e-08 | 8.146856e-09 | 1.222222e-08 | 3.053796e-08 | 2.525166e-08 | 3.599316e-08 | 3.254618e-08 | 2.216970e-08 | 4.226394e-08 | 1.077904e-07 | 4.156234e-08 | 2.778690e-07 | 7.553704e-08 | 6.285358e-08 | 8.797110e-08 | 1.507787e-07 | 8.484378e-08 | 3.258742e-07 | 0.02 | 0.528000 | 0.548000 |  
GRB201006A   |    998907    | 3.847246e-10 | 8.491610e-12 | 1.149926e-09 | 2.424544e-09 | 6.779224e-10 | 3.902114e-09 | 4.745042e-09 | 2.494652e-09 | 7.301296e-09 | 1.362825e-09 | 1.858232e-10 | 2.519068e-09 | 1.597828e-09 | 1.882262e-10 | 3.453266e-09 | 8.917230e-09 | 5.252306e-09 | 1.258114e-08 | 9.152084e-09 | 5.346012e-09 | 1.296701e-08 | 0.02 | 0.248000 | 0.268000 |  
GRB201001A   |    998344    | 1.534546e-10 | 8.479300e-12 | 5.280804e-10 | 1.747954e-09 | 6.383076e-10 | 2.879056e-09 | 2.346660e-09 | 1.573005e-10 | 4.869450e-09 | 1.352571e-10 | N/A | N/A | 1.373441e-10 | N/A | N/A | 4.421402e-09 | 1.669668e-09 | 7.566586e-09 | 4.304474e-09 | 1.667401e-09 | 7.620440e-09 | 0.02 | 9.852000 | 9.872000 |  
GRB200925B   |    997453    | 2.314248e-09 | N/A | N/A | 4.935600e-10 | N/A | N/A | 6.128158e-14 | N/A | N/A | 3.209446e-24 | N/A | N/A | 3.209446e-24 | N/A | N/A | 2.570454e-09 | N/A | N/A | 2.570160e-09 | N/A | N/A | 0.02 | 4.932000 | 4.952000 |  
GRB200922A   |    997024    | 1.169688e-09 | 5.827066e-10 | 1.843911e-09 | 6.293178e-09 | 4.854338e-09 | 7.845850e-09 | 1.195694e-08 | 8.952822e-09 | 1.485696e-08 | 3.941850e-09 | 1.061158e-09 | 7.724672e-09 | 4.841054e-09 | 1.107746e-09 | 1.309725e-08 | 2.336146e-08 | 1.776642e-08 | 2.904624e-08 | 2.425828e-08 | 1.787722e-08 | 3.307882e-08 | 0.02 | 0.084000 | 0.104000 |  
GRB200919A   |    996503    | 6.802052e-10 | 4.055738e-11 | 1.746626e-09 | 9.032542e-10 | 6.953444e-11 | 1.649377e-09 | 9.211492e-10 | 6.621860e-12 | 1.568773e-09 | 5.406298e-10 | 4.500596e-11 | 1.096251e-09 | 2.083724e-09 | N/A | N/A | 3.089798e-09 | 2.424432e-10 | 5.868810e-09 | 4.632976e-09 | 3.771116e-10 | 8.629984e-09 | 0.02 | 7.844000 | 7.864000 |  
GRB200917A   |    996184    | 4.428330e-10 | 1.721591e-12 | 8.602804e-10 | 6.189278e-10 | 8.888532e-13 | 1.090385e-09 | 6.704710e-10 | 5.056266e-15 | 1.322544e-09 | 4.306258e-10 | 9.421716e-17 | 1.159845e-09 | 1.470618e-09 | 7.651208e-13 | 4.896774e-09 | 2.130346e-09 | 3.416568e-12 | 4.040918e-07 | 2.956786e-09 | 2.619328e-11 | 4.698724e-09 | 0.02 | 3.052000 | 3.072000 |  
GRB200909B   |    995288    | 2.584462e-10 | 4.153172e-11 | 9.640510e-10 | 2.907100e-09 | 1.470144e-09 | 4.365158e-09 | 2.432148e-09 | 1.175385e-09 | 3.824812e-09 | 4.032366e-11 | 1.650555e-12 | 3.717406e-10 | 4.044828e-11 | 1.650555e-12 | 4.244924e-10 | 5.638064e-09 | 3.382906e-09 | 7.891872e-09 | 5.638194e-09 | 3.383140e-09 | 7.892054e-09 | 0.02 | -0.720000 | -0.700000 |  
GRB200907B   |    995004    | 4.536594e-13 | 2.243004e-14 | 3.231172e-10 | 1.179832e-10 | 2.416350e-11 | 1.227072e-09 | 4.466836e-09 | 2.323164e-09 | 6.595686e-09 | 6.586580e-09 | 2.329378e-09 | 1.129354e-08 | 8.863392e-09 | 2.523714e-09 | 1.113141e-07 | 1.117172e-08 | 6.426582e-09 | 1.603061e-08 | 1.345396e-08 | 6.759740e-09 | 1.828563e-07 | 0.02 | 0.044000 | 0.064000 |  
GRB200906A   |    994856    | 8.924008e-10 | 3.940850e-10 | 1.363013e-09 | 1.927969e-09 | 1.081260e-09 | 2.736844e-09 | 1.828479e-09 | 7.583506e-10 | 2.794216e-09 | 4.731076e-10 | N/A | N/A | 6.054524e-10 | 1.276556e-11 | 4.736090e-09 | 5.122004e-09 | 3.305826e-09 | 7.041416e-09 | 5.254362e-09 | 4.067522e-09 | 9.807990e-09 | 0.02 | 51.268000 | 51.288000 |  
GRB200903A   |    994389    | 8.809272e-10 | 3.686974e-10 | 1.395950e-09 | 2.760388e-09 | 1.884126e-09 | 4.191698e-09 | 4.258434e-09 | 2.377716e-09 | 5.871378e-09 | 1.853574e-09 | 8.151546e-11 | 4.446518e-09 | 2.765222e-09 | 8.238156e-11 | 1.856693e-08 | 9.753040e-09 | 6.248992e-09 | 1.324494e-08 | 1.065663e-08 | 6.263974e-09 | 2.697180e-08 | 0.02 | -0.512000 | -0.492000 |  
GRB200901B   |    994165    | 3.565988e-10 | N/A | N/A | 8.227540e-10 | 3.876502e-10 | 1.335765e-09 | 1.623342e-09 | N/A | N/A | 1.749122e-09 | N/A | N/A | 8.096178e-09 | N/A | N/A | 4.548834e-09 | 1.687757e-09 | 6.614850e-09 | 1.060620e-08 | N/A | N/A | 0.02 | 32.148000 | 32.168000 |  
GRB200901A   |    994143    | 2.283600e-09 | 5.262716e-10 | 3.333958e-09 | 3.128312e-09 | 6.840534e-10 | 5.172852e-09 | 3.304304e-09 | 7.404572e-10 | 5.035934e-09 | 2.136830e-09 | 5.118114e-10 | 3.021412e-09 | 7.939442e-09 | 2.531862e-09 | 1.295687e-08 | 1.085850e-08 | 2.419858e-09 | 1.691103e-08 | 1.665636e-08 | 4.020222e-09 | 2.353260e-08 | 0.02 | 0.416000 | 0.436000 |  
GRB200829A   |    993768    | 5.736144e-09 | 4.008022e-09 | 7.584378e-09 | 2.873162e-08 | 2.481932e-08 | 3.264600e-08 | 1.011859e-07 | 8.940256e-08 | 1.132453e-07 | 1.229419e-07 | 1.039824e-07 | 1.411432e-07 | 4.672938e-07 | 2.669870e-07 | 8.706628e-07 | 2.585950e-07 | 2.340562e-07 | 2.831066e-07 | 6.029482e-07 | 4.065462e-07 | 1.000345e-06 | 0.02 | -59.964000 | -59.944000 |  
GRB200819A   |    992099    | 9.731280e-11 | 1.952585e-11 | 3.781900e-10 | 4.437312e-10 | 1.780369e-10 | 8.377222e-10 | 1.570290e-09 | 8.080160e-10 | 3.128456e-09 | 2.153822e-09 | 3.005246e-10 | 4.328526e-09 | 1.175764e-08 | 3.295794e-10 | 2.090114e-08 | 4.264912e-09 | 1.856564e-09 | 6.803776e-09 | 1.391938e-08 | 1.909326e-09 | 3.950846e-08 | 0.02 | 0.388000 | 0.408000 |  
GRB200809B   |    987745    | 1.038771e-10 | N/A | N/A | 7.012292e-10 | N/A | N/A | 4.448668e-09 | N/A | N/A | 1.000829e-08 | 5.880172e-09 | 1.726275e-08 | 1.175791e-07 | 4.952904e-09 | 5.515564e-07 | 1.521423e-08 | 8.389768e-09 | 2.265688e-08 | 1.191297e-07 | 1.534016e-08 | 5.502626e-07 | 0.02 | 0.064000 | 0.084000 |  
GRB200806A   |    987016    | 1.491832e-09 | 8.791440e-10 | 2.138552e-09 | 5.965406e-09 | 4.740564e-09 | 7.231526e-09 | 1.683837e-08 | 1.362919e-08 | 2.023718e-08 | 1.778607e-08 | 1.205175e-08 | 2.322790e-08 | 6.248848e-08 | 2.318622e-08 | 1.623529e-07 | 4.208138e-08 | 3.462820e-08 | 4.946294e-08 | 8.678406e-08 | 4.753352e-08 | 1.686864e-07 | 0.02 | 22.476000 | 22.496000 |  
GRB200729A   |    984929    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | 0.02 | 32.476000 | 32.496000 |  
GRB200716C   |    982707    | 1.184350e-10 | 8.136356e-16 | 1.957853e-11 | 5.608672e-11 | 4.903768e-17 | 5.674924e-12 | 6.072674e-11 | 1.399684e-15 | 5.520902e-12 | 1.201877e-10 | 5.389270e-16 | 9.412608e-12 | 5.391628e-10 | N/A | N/A | 1.945450e-10 | 1.077953e-11 | 9.675646e-11 | 1.389025e-09 | N/A | N/A | 0.02 | 0.088000 | 0.108000 |  
GRB200713A   |    982201    | 2.178162e-10 | 2.413404e-13 | 1.013328e-09 | 7.317116e-10 | N/A | N/A | 2.744164e-09 | N/A | N/A | 4.413264e-09 | N/A | N/A | 3.775808e-08 | N/A | N/A | 8.040628e-09 | N/A | N/A | 4.001382e-08 | 3.856026e-09 | 7.690774e-08 | 0.02 | 61.276000 | 61.296000 |  
GRB200711A   |    981957    | 7.947674e-11 | 2.039200e-11 | 3.765738e-10 | 4.852550e-09 | 1.815683e-09 | 8.344110e-09 | 1.385639e-08 | 4.871694e-09 | 2.252320e-08 | 4.252458e-10 | N/A | N/A | 4.302492e-10 | 4.714004e-11 | 4.376834e-09 | 1.917035e-08 | 8.714852e-09 | 3.053936e-08 | 1.913991e-08 | 8.720472e-09 | 3.056118e-08 | 0.02 | 0.500000 | 0.520000 |  
GRB200701A   |    980421    | 5.832034e-11 | 7.639940e-12 | 3.634378e-10 | 1.510671e-09 | 6.623690e-10 | 2.423260e-09 | 3.067820e-09 | 1.212216e-09 | 4.936168e-09 | 1.755658e-10 | N/A | N/A | 1.773209e-10 | N/A | N/A | 4.812270e-09 | 2.648806e-09 | 7.663198e-09 | 4.812714e-09 | 2.648440e-09 | 7.938894e-09 | 0.02 | 6.524000 | 6.544000 |  
GRB200630A   |    980210    | 8.857680e-11 | 2.464052e-11 | 7.539282e-10 | 1.952001e-09 | 8.452010e-10 | 2.894010e-09 | 1.168853e-09 | 2.448500e-10 | 2.790294e-09 | 4.584162e-12 | N/A | N/A | 4.585324e-12 | N/A | N/A | 3.136678e-09 | 1.522299e-09 | 5.157034e-09 | 3.046282e-09 | 1.510811e-09 | 5.165710e-09 | 0.02 | 0.652000 | 0.672000 |  
GRB200612A   |    977310    | 4.463444e-10 | 6.668836e-11 | 9.071518e-10 | 2.073194e-09 | 8.299846e-10 | 3.363644e-09 | 9.017580e-10 | N/A | N/A | 9.106678e-12 | N/A | N/A | 9.131876e-12 | N/A | N/A | 3.430442e-09 | 1.771536e-09 | 5.091784e-09 | 3.429888e-09 | 1.771414e-09 | 5.091784e-09 | 0.02 | 431.984000 | 432.004000 |  
GRB200608A   |    976692    | 4.039894e-10 | 4.497592e-12 | 9.547728e-10 | 1.207008e-09 | 3.953576e-10 | 1.979338e-09 | 2.055276e-09 | 7.748898e-10 | 3.297236e-09 | 1.169984e-09 | 2.577626e-11 | 2.592926e-09 | 2.138946e-09 | N/A | N/A | 4.836486e-09 | 2.240114e-09 | 7.888056e-09 | 5.825860e-09 | 2.246312e-09 | 1.965848e-08 | 0.02 | 86.656000 | 86.676000 |  
GRB200529A   |    974942    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | 0.02 | 22.016000 | 22.036000 |  
GRB200528A   |    974827    | 3.749902e-09 | 2.725712e-09 | 4.754118e-09 | 8.571168e-09 | 7.015038e-09 | 1.021010e-08 | 9.744958e-09 | 7.322342e-09 | 1.208370e-08 | 3.455334e-09 | 1.135638e-09 | 6.890488e-09 | 4.975194e-09 | 1.258433e-09 | 1.943077e-08 | 2.552114e-08 | 2.071954e-08 | 3.062246e-08 | 2.704146e-08 | 2.099424e-08 | 4.132568e-08 | 0.02 | 34.364000 | 34.384000 |  
GRB200522A   |    973628    | 7.779290e-10 | 2.686706e-10 | 1.318439e-09 | 3.151156e-09 | 2.214216e-09 | 4.189576e-09 | 5.042200e-09 | 3.275970e-09 | 6.871634e-09 | 1.677027e-09 | N/A | N/A | 2.134126e-09 | 2.858446e-10 | 9.968734e-09 | 1.064829e-08 | 7.481006e-09 | 1.401910e-08 | 1.110529e-08 | 7.529740e-09 | 1.855752e-08 | 0.02 | 0.040000 | 0.060000 |  
GRB200519A   |    973140    | 3.145574e-09 | N/A | N/A | 7.903146e-09 | 6.890964e-09 | 9.071518e-09 | 1.594520e-08 | 1.350983e-08 | 1.885211e-08 | 1.659931e-08 | N/A | N/A | 8.943758e-08 | N/A | N/A | 4.359432e-08 | 3.637392e-08 | 4.983908e-08 | 1.091566e-07 | 5.981086e-08 | 1.233446e-07 | 0.02 | 23.904000 | 23.924000 |  
GRB200512A   |    971846    | 2.924086e-10 | 3.867318e-11 | 5.618884e-10 | 1.002098e-09 | 3.445006e-10 | 1.631023e-09 | 6.400590e-10 | 4.920736e-11 | 1.391041e-09 | 3.168472e-11 | N/A | N/A | 3.245862e-11 | N/A | N/A | 1.966210e-09 | 1.016389e-09 | 3.541848e-09 | 1.967207e-09 | 1.016412e-09 | 7.380062e-09 | 0.02 | 4.372000 | 4.392000 |  
GRB200509A   |    970886    | 6.766904e-10 | 1.271218e-10 | 1.498684e-09 | 3.334034e-09 | 1.993012e-09 | 5.000460e-09 | 2.989166e-09 | 5.935536e-10 | 4.839048e-09 | 2.015904e-10 | N/A | N/A | 2.075486e-10 | N/A | N/A | 7.201450e-09 | 4.164472e-09 | 9.967356e-09 | 7.207588e-09 | 4.166008e-09 | 9.983664e-09 | 0.02 | 10.144000 | 10.164000 |  
GRB200425A   |    967774    | 4.131616e-10 | N/A | N/A | 9.515026e-10 | N/A | N/A | 1.720798e-09 | N/A | N/A | 1.586865e-09 | N/A | N/A | 7.347000e-09 | N/A | N/A | 4.662942e-09 | N/A | N/A | 9.248472e-09 | N/A | N/A | 0.02 | 1.508000 | 1.528000 |  
GRB200416A   |    966554    | 1.792256e-09 | 7.209414e-10 | 2.934608e-09 | 3.812940e-09 | 2.110036e-09 | 6.672982e-09 | 3.577338e-09 | N/A | N/A | 9.249112e-10 | N/A | N/A | 1.185823e-09 | 8.620452e-13 | 7.484280e-09 | 1.010741e-08 | 4.290026e-09 | 1.580447e-08 | 1.037457e-08 | 4.294276e-09 | 2.155708e-08 | 0.02 | 0.548000 | 0.568000 |  
GRB200411A   |    965784    | 7.326726e-10 | 3.119106e-10 | 1.173735e-09 | 2.841320e-09 | 2.047246e-09 | 3.751630e-09 | 8.036926e-09 | 6.119558e-09 | 1.026172e-08 | 8.860128e-09 | 3.493334e-09 | 1.189351e-08 | 3.482090e-08 | N/A | N/A | 2.047104e-08 | 1.449439e-08 | 2.591434e-08 | 4.623490e-08 | 1.602544e-08 | 1.156778e-07 | 0.02 | 0.024000 | 0.044000 |  
GRB200410A   |    965638    | 1.996825e-09 | 1.132035e-09 | 2.897878e-09 | 1.835524e-09 | 5.922430e-10 | 2.882372e-09 | 7.796506e-10 | 2.041362e-11 | 1.922782e-09 | 2.724582e-10 | 9.137134e-11 | 7.336856e-10 | 2.905628e-10 | 9.037744e-11 | 2.042490e-09 | 4.739364e-09 | 2.508072e-09 | 7.215226e-09 | 4.801424e-09 | N/A | N/A | 0.02 | 1.424000 | 1.444000 |  
GRB200409A   |    965484    | 5.951548e-10 | 1.804097e-10 | 9.700854e-10 | 1.575179e-09 | 8.007924e-10 | 2.446864e-09 | 1.333030e-09 | 2.602676e-10 | 2.451828e-09 | 1.958349e-10 | N/A | N/A | 2.179214e-10 | N/A | N/A | 3.709198e-09 | 1.951506e-09 | 5.717682e-09 | 3.691390e-09 | 1.951641e-09 | 8.661040e-09 | 0.02 | 5.000000 | 5.020000 |  
GRB200324A   |    963260    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB200306C   |    960102    | 1.280737e-11 | N/A | N/A | 5.624708e-12 | N/A | N/A | 5.714918e-12 | N/A | N/A | 1.041862e-11 | N/A | N/A | 4.186296e-11 | N/A | N/A | 1.913331e-11 | N/A | N/A | 1.630722e-10 | N/A | N/A | 0.02 | 11.608000 | 11.628000 |  
GRB200306A   |    959917    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | 0.02 | 22.552000 | 22.572000 |  
GRB200303A   |    959431    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | 0.02 | 3.376000 | 3.396000 |  
GRB200228B   |    958733    | 1.390177e-09 | 6.488436e-11 | 2.563776e-09 | 1.811507e-09 | N/A | N/A | 8.878712e-10 | 3.914082e-13 | 2.992472e-09 | 1.096125e-10 | 2.904892e-14 | 2.120752e-09 | 1.249971e-10 | 6.220568e-14 | 1.361664e-07 | 4.189478e-09 | N/A | N/A | 4.229510e-09 | N/A | N/A | 0.02 | 6.904000 | 6.924000 |  
GRB200227A   |    958592    | 6.599484e-10 | 1.215514e-10 | 1.395533e-09 | 3.788262e-09 | 2.372192e-09 | 5.315450e-09 | 7.757110e-09 | 4.849646e-09 | 1.066326e-08 | 2.752390e-09 | 2.579288e-10 | 6.100142e-09 | 3.425310e-09 | 2.621622e-10 | 1.389537e-08 | 1.495788e-08 | 9.575248e-09 | 2.016880e-08 | 1.562860e-08 | 9.593564e-09 | 2.549236e-08 | 0.02 | 9.016000 | 9.036000 |  
GRB200224A   |    958141    | 5.470034e-10 | 1.544543e-10 | 9.727248e-10 | 5.729676e-10 | N/A | N/A | 1.347411e-10 | N/A | N/A | 3.943846e-12 | N/A | N/A | 4.129620e-12 | N/A | N/A | 1.258838e-09 | N/A | N/A | 1.280678e-09 | N/A | N/A | 0.02 | 1.412000 | 1.432000 |  
GRB200219A   |    957271    | 3.858246e-10 | 5.546258e-11 | 7.926656e-10 | 1.910337e-09 | 1.076688e-09 | 2.737852e-09 | 5.941006e-09 | 3.897624e-09 | 8.294686e-09 | 5.790020e-09 | 1.943793e-09 | 9.457144e-09 | 1.522089e-08 | 5.683424e-09 | 6.754140e-08 | 1.402717e-08 | 9.364616e-09 | 1.855539e-08 | 2.345848e-08 | N/A | N/A | 0.02 | 0.244000 | 0.264000 |  
GRB200216B   |    956824    | 3.562132e-10 | N/A | N/A | 1.338782e-09 | N/A | N/A | 1.271540e-09 | N/A | N/A | 1.465987e-10 | N/A | N/A | 1.564264e-10 | N/A | N/A | 3.099630e-09 | N/A | N/A | 3.142244e-09 | N/A | N/A | 0.02 | 6.592000 | 6.612000 |  
GRB200215A   |    956639    | 3.442072e-10 | 4.807950e-11 | 7.616756e-10 | 1.860159e-09 | 1.024684e-09 | 2.716190e-09 | 4.303680e-09 | 2.690730e-09 | 6.024624e-09 | 2.111980e-09 | 3.419874e-10 | 4.684142e-09 | 2.985382e-09 | N/A | N/A | 8.620054e-09 | 5.381210e-09 | 1.205397e-08 | 9.492924e-09 | 5.444024e-09 | 2.807436e-08 | 0.02 | 0.004000 | 0.024000 |  
GRB200205B   |    954519    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | 0.02 | 55.904000 | 55.924000 |  
GRB200131A   |    953689    | 4.320958e-09 | 3.346108e-09 | 5.324270e-09 | 1.665866e-08 | 1.487545e-08 | 1.849226e-08 | 3.786780e-08 | 3.367674e-08 | 4.217644e-08 | 2.751694e-08 | 2.088912e-08 | 3.414602e-08 | 5.725850e-08 | 3.368294e-08 | 1.006097e-07 | 8.636346e-08 | 7.723960e-08 | 9.545090e-08 | 1.161048e-07 | 9.182480e-08 | 1.583799e-07 | 0.02 | 0.256000 | 0.276000 |  
GRB200127A   |    952791    | 5.034194e-10 | 8.128866e-14 | 1.076217e-09 | 5.154422e-10 | 2.998886e-11 | 1.586061e-09 | 6.160274e-10 | 4.379958e-11 | 1.539395e-09 | 4.759156e-10 | 4.662728e-12 | 6.760986e-10 | 4.715742e-09 | N/A | N/A | 4.320262e-09 | 1.850802e-09 | 7.089082e-09 | 7.229362e-09 | N/A | N/A | 0.02 | -175.300000 | -175.280000 |  
GRB200125A   |    952164    | 7.304156e-10 | 3.528662e-10 | 1.118948e-09 | 2.265688e-09 | 1.533769e-09 | 3.086598e-09 | 4.052938e-09 | 2.580180e-09 | 5.502372e-09 | 2.425326e-09 | N/A | N/A | 4.569198e-09 | 4.820032e-10 | 2.375144e-08 | 9.474362e-09 | 6.129570e-09 | 1.294643e-08 | 1.161903e-08 | 6.245540e-09 | 3.102272e-08 | 0.02 | 287.004000 | 287.024000 |  
GRB200122A   |    950330    | 1.764656e-09 | 1.308911e-09 | 2.481246e-09 | 4.677028e-09 | 3.517952e-09 | 5.917252e-09 | 1.014542e-08 | 7.845670e-09 | 1.314226e-08 | 1.126263e-08 | 6.897472e-09 | 1.488024e-08 | 5.900652e-08 | 1.558619e-08 | 9.356642e-08 | 2.774598e-08 | 2.120264e-08 | 3.421448e-08 | 7.492210e-08 | 3.243546e-08 | 9.142396e-08 | 0.02 | 10.656000 | 10.676000 |  
GRB200115A   |    949361    | 7.668492e-10 | 2.094980e-10 | 1.472414e-09 | 3.562378e-09 | 2.312598e-09 | 5.151456e-09 | 3.549932e-09 | 9.195386e-10 | 5.669698e-09 | 3.374426e-10 | N/A | N/A | 3.533702e-10 | N/A | N/A | 8.216560e-09 | 5.133340e-09 | 1.171224e-08 | 8.232656e-09 | 5.133340e-09 | 1.235350e-08 | 0.02 | 98.232000 | 98.252000 |  
GRB200109A   |    948361    | 2.256420e-10 | N/A | N/A | 6.343516e-10 | N/A | N/A | 1.319168e-09 | N/A | N/A | 1.510532e-09 | N/A | N/A | 8.751450e-09 | 5.426628e-15 | 1.915049e-08 | 3.677224e-09 | 3.940306e-19 | 2.974610e-15 | 9.912426e-09 | 5.424128e-15 | 1.235208e-07 | 0.02 | -14.108000 | -14.088000 |  
GRB200107B   |    948219    | 4.167158e-10 | 3.055062e-11 | 1.018591e-09 | 1.703649e-09 | 2.216002e-11 | 2.870054e-09 | 1.145539e-09 | 1.955060e-10 | 2.616254e-09 | 4.957126e-11 | N/A | N/A | 5.050798e-11 | 1.155128e-14 | 1.474755e-08 | 3.315890e-09 | 1.596541e-09 | 6.605262e-09 | 3.322692e-09 | 1.596283e-09 | 1.031763e-08 | 0.02 | 35.476000 | 35.496000 |  
GRB191228A   |    946476    | 4.249716e-10 | 9.978608e-11 | 7.388564e-10 | 8.058422e-10 | 4.248934e-10 | 1.477577e-09 | 1.105020e-09 | 2.419358e-10 | 1.888774e-09 | 7.611320e-10 | N/A | N/A | 2.333244e-09 | N/A | N/A | 3.096706e-09 | 1.291874e-09 | 4.924816e-09 | 4.639274e-09 | N/A | N/A | 0.02 | 55.492000 | 55.512000 |  
GRB191227A   |    946344    | 1.031692e-09 | N/A | N/A | 5.088034e-09 | N/A | N/A | 2.139736e-08 | N/A | N/A | 3.680442e-08 | N/A | N/A | 3.411144e-07 | N/A | N/A | 6.432800e-08 | N/A | N/A | 3.720832e-07 | N/A | N/A | 0.02 | 2.384000 | 2.404000 |  
GRB191221B   |    945521    | 1.743974e-09 | 4.156904e-10 | 3.528742e-09 | 1.074484e-08 | 5.814334e-09 | 1.599300e-08 | 3.839282e-08 | 2.561238e-08 | 5.163212e-08 | 3.738264e-08 | 1.537836e-08 | 5.653664e-08 | 8.681804e-08 | N/A | N/A | 8.826530e-08 | 6.196694e-08 | 1.138964e-07 | 1.376322e-07 | 6.835338e-08 | 4.585746e-07 | 0.02 | 3.164000 | 3.184000 |  
GRB191220A   |    945344    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
