## GRBname | Trig_ID | alpha | alpha_low | alpha_hi | Epeak | Epeak_low | Epeak_hi | norm | norm_low | norm_hi | chi2 | dof | reduced_chi2 | enorm | Exposure_time | Spectrum_start | Spectrum_stop | comment
GRB240829A   |   1251252    | -1.886970e+00 | N/A | N/A | 4.851650e+00 | N/A | N/A | 1.283770e-01 | N/A | N/A | 3.83 | 7 | 0.4925 | 7.99e-01 | 50.0000 | 0.02 | 22.712000 | 22.732000 |  
GRB240825A   |   1250617    | 3.846970e-01 | N/A | N/A | 1.394550e+02 | N/A | N/A | 3.361330e+00 | N/A | N/A | 17.06 | 7 | 3.43875 | 1.70e-02 | 50.0000 | 0.02 | 1.656000 | 1.676000 |  
GRB240824A   |   1250282    | -1.809940e+00 | -5.074840e+00 | -9.586270e-01 | 9.999360e+03 | N/A | N/A | 1.662650e-02 | N/A | N/A | 11.06 | 7 | 1.3775 | 1.36e-01 | 50.0000 | 0.02 | 30.668000 | 30.688000 |  
GRB240811A   |   1248132    | -8.703770e-01 | -2.145630e+00 | 1.625120e+00 | 6.110010e+01 | 5.800830e+00 | 0.000000e+00 | 1.347820e-01 | 0.000000e+00 | 2.560180e+00 | 5.92 | 7 | 0.83375 | 5.49e-01 | 50.0000 | 0.02 | 11.476000 | 11.496000 |  
GRB240809A   |   1247745    | -1.045270e+00 | -1.353240e+00 | -1.566610e-02 | 9.999320e+03 | 0.000000e+00 | 0.000000e+00 | 1.435260e-01 | 1.180910e-01 | 4.599960e-01 | 4.71 | 7 | 0.58875 | 6.95e-01 | 50.0000 | 0.02 | 3.264000 | 3.284000 |  
GRB240805B   |   1246989    | -1.069110e-01 | -1.542740e+00 | 9.162900e+00 | 7.014260e+01 | 4.702060e+01 | 0.000000e+00 | 1.647830e-01 | 0.000000e+00 | 2.225160e+05 | 8.60 | 7 | 1.2475 | 2.83e-01 | 50.0000 | 0.02 | 29.180000 | 29.200000 |  
GRB240805A   |   1246907    | -4.808950e-01 | -9.699040e-01 | 1.375550e-01 | 9.999360e+03 | 0.000000e+00 | 0.000000e+00 | 1.213580e-01 | 8.434270e-02 | 2.047080e+00 | 4.11 | 7 | 0.51375 | 7.67e-01 | 50.0000 | 0.02 | 9.080000 | 9.100000 |  
GRB240730A   |   1245636    | 8.579880e-01 | -2.141310e+00 | -0.000000e+00 | 4.264090e+01 | 1.972180e+01 | 0.000000e+00 | 5.524100e-01 | 0.000000e+00 | 0.000000e+00 | 7.08 | 7 | 1.1125 | 4.21e-01 | 50.0000 | 0.02 | 37.016000 | 37.036000 |  
GRB240727A   |   1245074    | -8.302870e-01 | N/A | N/A | 9.999360e+03 | N/A | N/A | 9.909500e-03 | N/A | N/A | 19.96 | 7 | 2.49375 | 5.66e-03 | 50.0000 | 0.02 | 22.252000 | 22.272000 |  
GRB240720A   |   1243868    | 3.977670e+00 | 1.102550e+00 | -0.000000e+00 | 7.970380e+01 | 5.605020e+01 | 1.187550e+02 | 3.467510e+00 | 0.000000e+00 | 2.603070e+03 | 3.12 | 7 | 1.395 | 8.73e-01 | 50.0000 | 0.02 | 0.884000 | 0.904000 |  
GRB240712A   |   1242223    | 1.484030e+00 | -1.481550e+00 | 9.394270e+00 | 5.686220e+01 | 3.881840e+01 | 0.000000e+00 | 6.352930e-01 | 0.000000e+00 | 9.668010e+04 | 2.64 | 7 | 0.60625 | 9.17e-01 | 50.0000 | 0.02 | 3.680000 | 3.700000 |  
GRB240624A   |   1238732    | -3.641450e-02 | -2.346180e+00 | 2.498660e+00 | 9.827560e+01 | 0.000000e+00 | 0.000000e+00 | 1.667340e-01 | 0.000000e+00 | 6.691410e+00 | 9.94 | 7 | 1.3275 | 1.92e-01 | 50.0000 | 0.02 | 1.692000 | 1.712000 |  
GRB240529A   |   1231488    | -8.732720e-01 | -1.492570e+00 | -3.980380e-02 | 9.999360e+03 | 0.000000e+00 | 0.000000e+00 | 9.949710e-02 | 5.999140e-02 | 4.172410e-01 | 9.72 | 7 | 1.21375 | 2.05e-01 | 50.0000 | 0.02 | 0.336000 | 0.356000 |  
GRB240523A   |   1230423    | 2.383750e+00 | N/A | N/A | 5.260600e+01 | N/A | N/A | 1.803480e+00 | N/A | N/A | 18.60 | 7 | 2.82375 | 9.54e-03 | 50.0000 | 0.02 | 0.024000 | 0.044000 |  
GRB240516A   |   1228797    | 9.959830e+00 | -5.482760e-01 | -0.000000e+00 | 6.105600e+01 | 4.861020e+01 | 7.364040e+01 | 1.213580e+03 | 0.000000e+00 | 1.284060e+04 | 8.49 | 7 | 1.47125 | 2.91e-01 | 50.0000 | 0.02 | -2.420000 | -2.400000 |  
GRB240511A   |   1227767    | 6.868090e-01 | -1.346640e+00 | 3.773420e+00 | 7.198060e+01 | 4.890570e+01 | 0.000000e+00 | 2.859810e-01 | 0.000000e+00 | 2.253530e+01 | 9.56 | 7 | 1.47125 | 2.15e-01 | 50.0000 | 0.02 | -1.296000 | -1.276000 |  
GRB240421B   |   1223470    | 2.749810e+00 | -8.149460e+00 | -0.000000e+00 | 9.896130e+01 | 5.183940e+01 | 2.767330e+02 | 1.549880e+00 | 0.000000e+00 | 2.842010e+04 | 13.21 | 7 | 1.7275 | 6.71e-02 | 50.0000 | 0.02 | 0.652000 | 0.672000 |  
GRB240419B   |   1223072    | -5.805670e-01 | -1.759810e+00 | 2.705700e+00 | 8.206110e+01 | 4.412710e+01 | 0.000000e+00 | 8.962510e-02 | 0.000000e+00 | 5.552900e+00 | 3.71 | 7 | 0.53375 | 8.12e-01 | 50.0000 | 0.02 | 117.256000 | 117.276000 |  
GRB240419A   |   1222955    | -9.190960e-01 | 2.357790e+00 | -0.000000e+00 | 9.999360e+03 | 0.000000e+00 | 0.000000e+00 | 1.393610e-02 | 0.000000e+00 | 1.967390e-03 | 6.75 | 7 | 0.8425 | 4.55e-01 | 50.0000 | 0.02 | -70.112000 | -70.092000 |  
